personID,age,gender,raceEthnicity,education,region,householdType,householdSize
2635,45,Male,White,High School,West,Single,1
2636,45,Male,White,High School,West,Single,1
2637,65,Male,White,Master's,Midwest,Single,1
2638,50,Female,Asian,High School,South,Single,1
2639,65,Male,Hispanic/Latino,High School,South,DINKS,2
2640,45,Female,Black/African American,High School,Midwest,DINKS,2
2641,30,Male,White,Some College/Associate's,Midwest,SingleParent,2
2642,25,Female,White,Bachelor's,South,Single,1
2643,50,Female,White,High School,Northeast,DINKS,2
2644,45,Female,Black/African American,High School,West,SmallFamily,4
2645,25,Female,Hispanic/Latino,Some College/Associate's,West,DINKS,2
2646,35,Male,White,Bachelor's,Northeast,SmallFamily,3
2647,65,Male,White,Bachelor's,Northeast,Other,3
2648,40,Male,White,Some College/Associate's,South,DINKS,2
2649,35,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5
2650,35,Male,Asian,High School,South,SingleParent,2
2651,30,Female,White,Some College/Associate's,South,Single,1
2652,35,Female,White,High School,South,Single,1
2653,35,Female,White,High School,West,DINKS,2
2654,25,Female,White,High School,Northeast,DINKS,2
2655,50,Female,White,Some College/Associate's,Northeast,DINKS,2
2656,35,Female,White,Some College/Associate's,West,Single,1
2657,55,Female,Hispanic/Latino,Master's,West,DINKS,2
2658,55,Female,Hispanic/Latino,High School,South,SmallFamily,4
2659,30,Male,White,Bachelor's,South,DINKS,2
2660,45,Female,Black/African American,Bachelor's,South,DINKS,2
2661,35,Male,White,Some College/Associate's,Midwest,SmallFamily,4
2662,55,Male,White,High School,South,Other,3
2663,30,Male,White,Some College/Associate's,Northeast,SmallFamily,3
2664,45,Female,White,High School,Midwest,SmallFamily,4
2665,40,Female,White,High School,South,SmallFamily,5
2666,30,Female,White,Bachelor's,South,DINKS,2
2667,25,Female,White,High School,Midwest,DINKS,2
2668,45,Female,Other/Multiracial,High School,Northeast,SmallFamily,3
2669,50,Female,White,Bachelor's,Midwest,DINKS,2
2670,30,Male,White,Bachelor's,South,SingleParent,3
2671,45,Male,White,Some College/Associate's,West,Other,3
2672,35,Female,Hispanic/Latino,Bachelor's,South,Single,1
2673,45,Female,White,Some College/Associate's,Northeast,Single,1
2674,30,Male,Black/African American,High School,Midwest,Single,1
2675,55,Female,White,High School,West,DINKS,2
2676,30,Male,White,Bachelor's,West,Single,1
2677,35,Male,White,Master's,West,SingleParent,3
2678,25,Female,White,High School,South,Single,1
2679,25,Female,White,Bachelor's,South,Single,1
2680,40,Female,White,High School,West,Single,1
2681,30,Female,White,Bachelor's,Northeast,SingleParent,3
2682,55,Female,White,High School,Midwest,SmallFamily,4
2683,25,Female,White,Some College/Associate's,South,Roommates,2
2684,35,Female,Asian,Bachelor's,Northeast,Other,4
2685,30,Female,White,Bachelor's,South,SmallFamily,5
2686,25,Male,Black/African American,Some College/Associate's,South,Single,1
2687,25,Female,Hispanic/Latino,Some College/Associate's,South,Single,1
2688,35,Male,White,High School,West,DINKS,2
2689,35,Male,White,Some College/Associate's,West,SmallFamily,3
2690,35,Male,White,Bachelor's,West,Single,1
2691,40,Male,Hispanic/Latino,Master's,Midwest,Single,1
2692,40,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,4
2693,25,Female,Hispanic/Latino,Some College/Associate's,Midwest,DINKS,2
2694,35,Female,Asian,Bachelor's,South,SmallFamily,4
2695,65,Male,Hispanic/Latino,High School,Midwest,Single,1
2696,40,Male,White,Some College/Associate's,Midwest,SingleParent,4
2697,45,Male,White,High School,Midwest,DINKS,2
2698,30,Female,Black/African American,Bachelor's,West,Single,1
2699,50,Female,White,Some College/Associate's,Midwest,SmallFamily,5
2700,50,Female,White,Bachelor's,South,Other,4
2701,40,Female,Hispanic/Latino,Bachelor's,Northeast,Single,1
2702,65,Female,White,High School,South,Single,1
2703,25,Female,Asian,Bachelor's,South,DINKS,2
2704,25,Male,Hispanic/Latino,Bachelor's,West,Single,1
2705,50,Female,White,High School,Midwest,SingleParent,2
2706,50,Male,Asian,High School,South,DINKS,2
2707,25,Male,White,High School,Northeast,SmallFamily,5
2708,30,Male,White,Some College/Associate's,Northeast,SmallFamily,5
2709,25,Female,White,Some College/Associate's,West,DINKS,2
2710,30,Male,White,Bachelor's,West,Single,1
2711,50,Male,White,High School,Midwest,Single,1
2712,40,Female,White,Bachelor's,South,Single,1
2713,30,Female,White,Some College/Associate's,West,DINKS,2
2714,35,Male,White,High School,Northeast,DINKS,2
2715,25,Female,Hispanic/Latino,Some College/Associate's,Northeast,SingleParent,2
2716,30,Female,Black/African American,Some College/Associate's,Northeast,SmallFamily,3
2717,45,Female,White,High School,South,SmallFamily,4
2718,65,Male,White,High School,South,DINKS,2
2719,55,Male,White,High School,South,SmallFamily,4
2720,25,Female,White,Bachelor's,West,Roommates,2
2721,55,Female,Black/African American,Bachelor's,South,Single,1
2722,50,Male,Hispanic/Latino,Some College/Associate's,South,SingleParent,2
2723,50,Male,White,Bachelor's,Midwest,SmallFamily,3
2724,35,Male,White,Bachelor's,Midwest,SingleParent,2
2725,35,Female,White,High School,Midwest,SmallFamily,3
2726,30,Female,Hispanic/Latino,Master's,Midwest,SmallFamily,4
2727,25,Female,White,Bachelor's,South,Single,1
2728,30,Male,Other/Multiracial,High School,South,Single,1
2729,30,Female,Hispanic/Latino,High School,Midwest,SmallFamily,3
2730,35,Female,White,High School,West,Other,4
2731,50,Female,White,High School,West,SmallFamily,5
2732,35,Female,Black/African American,Bachelor's,South,DINKS,2
2733,25,Male,White,Some College/Associate's,South,SingleParent,4
2734,65,Female,White,Bachelor's,Midwest,DINKS,2
2735,60,Male,White,Some College/Associate's,Northeast,DINKS,2
2736,50,Male,Black/African American,Some College/Associate's,Northeast,Single,1
2737,70,Female,Hispanic/Latino,Some College/Associate's,West,Single,1
2738,40,Male,Hispanic/Latino,High School,West,SingleParent,3
2739,65,Male,Black/African American,High School,Northeast,DINKS,2
2740,25,Male,Black/African American,Bachelor's,West,Single,1
2741,35,Female,Black/African American,High School,West,DINKS,2
2742,30,Female,White,High School,Northeast,SmallFamily,3
2743,30,Female,White,Master's,Midwest,SingleParent,2
2744,25,Male,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,3
2745,45,Male,Hispanic/Latino,High School,South,SmallFamily,5
2746,50,Male,Hispanic/Latino,Bachelor's,West,Single,1
2747,40,Female,White,Bachelor's,Northeast,SmallFamily,3
2748,25,Female,Black/African American,Some College/Associate's,South,Single,1
2749,50,Male,Hispanic/Latino,High School,Midwest,SmallFamily,4
2750,45,Female,White,Master's,South,DINKS,2
2751,35,Male,White,High School,Midwest,SingleParent,3
2752,45,Female,White,High School,West,DINKS,2
2753,30,Female,White,Some College/Associate's,South,SingleParent,4
2754,30,Female,White,Bachelor's,West,DINKS,2
2755,60,Female,White,High School,Midwest,DINKS,2
2756,30,Female,White,Some College/Associate's,Midwest,SmallFamily,4
2757,35,Female,Hispanic/Latino,High School,West,Single,1
2758,55,Female,Hispanic/Latino,Ph.D,Northeast,Other,3
2759,45,Female,Black/African American,High School,West,DINKS,2
2760,25,Female,White,Bachelor's,West,DINKS,2
2761,25,Male,White,Master's,South,SingleParent,2
2762,25,Female,Black/African American,High School,Northeast,Roommates,3
2763,45,Male,White,Master's,South,DINKS,2
2764,35,Male,Asian,Master's,West,SingleParent,2
2765,25,Male,Black/African American,Master's,Midwest,Single,1
2766,65,Male,White,High School,South,Single,1
2767,40,Female,Other/Multiracial,Bachelor's,West,SmallFamily,5
2768,30,Male,White,Bachelor's,South,SmallFamily,4
2769,40,Male,White,Ph.D,Midwest,SmallFamily,3
2770,45,Male,Hispanic/Latino,High School,West,DINKS,2
2771,25,Female,White,Bachelor's,Northeast,Single,1
2772,30,Female,Asian,Some College/Associate's,Northeast,SingleParent,4
2773,50,Female,White,High School,Midwest,DINKS,2
2774,35,Male,White,Some College/Associate's,Midwest,Other,2
2775,40,Male,White,Bachelor's,West,SmallFamily,5
2776,35,Female,Hispanic/Latino,Some College/Associate's,West,DINKS,2
2777,25,Female,White,Bachelor's,Midwest,Single,1
2778,30,Male,White,Ph.D,Northeast,DINKS,2
2779,35,Female,Black/African American,Some College/Associate's,West,SingleParent,4
2780,30,Male,White,Bachelor's,South,Single,1
2781,25,Male,Black/African American,Some College/Associate's,West,Single,1
2782,55,Female,White,High School,West,SingleParent,4
2783,70,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
2784,50,Female,Hispanic/Latino,Master's,West,Single,1
2785,55,Male,White,Some College/Associate's,West,Single,1
2786,30,Male,White,Bachelor's,West,SingleParent,2
2787,65,Male,Black/African American,High School,South,DINKS,2
2788,30,Female,White,High School,West,DINKS,2
2789,65,Female,Asian,Some College/Associate's,Northeast,DINKS,2
2790,70,Female,White,High School,Northeast,DINKS,2
2791,45,Male,White,High School,West,SmallFamily,3
2792,70,Female,White,Some College/Associate's,South,DINKS,2
2793,40,Male,Asian,High School,Northeast,SmallFamily,5
2794,30,Female,White,Some College/Associate's,Midwest,SingleParent,4
2795,35,Female,Black/African American,Some College/Associate's,South,DINKS,2
2796,40,Female,Black/African American,Some College/Associate's,South,Single,1
2797,25,Male,White,Master's,South,SmallFamily,4
2798,45,Male,White,Bachelor's,South,DINKS,2
2799,70,Female,Hispanic/Latino,High School,South,DINKS,2
2800,30,Female,White,Master's,Northeast,Single,1
2801,50,Female,Hispanic/Latino,Bachelor's,West,SmallFamily,4
2802,60,Female,White,High School,Midwest,DINKS,2
2803,60,Male,White,High School,Midwest,SmallFamily,3
2804,65,Male,Hispanic/Latino,Some College/Associate's,Midwest,Single,1
2805,40,Male,White,Some College/Associate's,Northeast,SmallFamily,5
2806,65,Male,White,Bachelor's,Northeast,DINKS,2
2807,50,Female,White,Bachelor's,West,DINKS,2
2808,30,Male,White,Bachelor's,Northeast,DINKS,2
2809,35,Male,White,Ph.D,Midwest,SmallFamily,3
2810,45,Male,Black/African American,Some College/Associate's,South,SmallFamily,3
2811,30,Female,White,High School,Midwest,DINKS,2
2812,45,Female,White,Bachelor's,Midwest,DINKS,2
2813,45,Female,Hispanic/Latino,High School,Northeast,DINKS,2
2814,30,Male,White,Bachelor's,South,SingleParent,3
2815,40,Female,White,Master's,West,SmallFamily,3
2816,50,Female,Asian,Bachelor's,South,Single,1
2817,35,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5
2818,25,Female,White,Some College/Associate's,South,DINKS,2
2819,25,Male,Hispanic/Latino,Some College/Associate's,West,Single,1
2820,35,Male,White,Some College/Associate's,Midwest,Other,2
2821,60,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,3
2822,30,Female,White,Bachelor's,West,SmallFamily,4
2823,45,Male,White,Bachelor's,South,DINKS,2
2824,30,Female,White,High School,South,SingleParent,2
2825,30,Male,White,Some College/Associate's,West,DINKS,2
2826,55,Female,White,Bachelor's,South,DINKS,2
2827,50,Female,Asian,Some College/Associate's,West,Single,1
2828,25,Female,White,Bachelor's,South,SmallFamily,3
2829,35,Female,White,Bachelor's,South,SmallFamily,4
2830,25,Male,White,Bachelor's,West,DINKS,2
2831,35,Female,White,Some College/Associate's,West,DINKS,2
2832,45,Female,Hispanic/Latino,Master's,South,SmallFamily,4
2833,25,Female,White,High School,West,SmallFamily,5
2834,30,Male,White,Ph.D,Northeast,SmallFamily,3
2835,35,Female,White,High School,Midwest,SingleParent,4
2836,60,Male,Hispanic/Latino,High School,South,DINKS,2
2837,70,Male,White,Bachelor's,West,DINKS,2
2838,25,Female,White,High School,Midwest,Single,1
2839,50,Female,White,Bachelor's,South,DINKS,2
2840,35,Female,White,Bachelor's,Northeast,Other,3
2841,35,Male,White,Bachelor's,Northeast,Other,2
2842,50,Female,Hispanic/Latino,Ph.D,Northeast,DINKS,2
2843,60,Female,Hispanic/Latino,High School,Midwest,DINKS,2
2844,65,Male,Black/African American,Some College/Associate's,Midwest,Single,1
2845,40,Male,White,High School,Midwest,SingleParent,2
2846,35,Female,White,Some College/Associate's,Midwest,SmallFamily,4
2847,50,Female,White,Bachelor's,Midwest,DINKS,2
2848,30,Female,Other/Multiracial,Some College/Associate's,Midwest,Single,1
2849,40,Female,White,Some College/Associate's,South,SingleParent,2
2850,35,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,3
2851,45,Male,White,Bachelor's,Northeast,DINKS,2
2852,30,Female,White,Master's,South,SmallFamily,3
2853,30,Male,White,High School,Midwest,DINKS,2
2854,60,Male,White,Some College/Associate's,Northeast,SmallFamily,4
2855,25,Female,Asian,Master's,Midwest,Roommates,3
2856,40,Male,Asian,Some College/Associate's,Northeast,SingleParent,2
2857,30,Female,White,High School,Midwest,SmallFamily,4
2858,25,Male,White,Bachelor's,South,SingleParent,3
2859,25,Male,Asian,Some College/Associate's,Midwest,Single,1
2860,30,Female,Hispanic/Latino,High School,South,DINKS,2
2861,55,Female,White,Bachelor's,West,Other,2
2862,30,Female,White,Bachelor's,South,DINKS,2
2863,65,Female,White,Master's,South,Single,1
2864,40,Female,White,Bachelor's,West,Other,4
2865,35,Female,White,Bachelor's,South,Single,1
2866,40,Male,White,High School,Midwest,SmallFamily,4
2867,40,Female,White,Some College/Associate's,Midwest,SingleParent,4
2868,50,Male,White,High School,South,DINKS,2
2869,30,Male,White,Master's,South,Single,1
2870,35,Female,Black/African American,High School,Midwest,SmallFamily,3
2871,55,Male,Hispanic/Latino,High School,Midwest,Single,1
2872,60,Female,White,Some College/Associate's,Northeast,DINKS,2
2873,55,Female,Asian,High School,South,SmallFamily,5
2874,35,Male,Black/African American,High School,Northeast,SmallFamily,4
2875,50,Female,White,Some College/Associate's,West,DINKS,2
2876,35,Male,White,High School,Midwest,SmallFamily,4
2877,35,Male,Hispanic/Latino,High School,South,SmallFamily,4
2878,30,Male,Black/African American,Some College/Associate's,West,SingleParent,2
2879,40,Male,Asian,Bachelor's,South,DINKS,2
2880,30,Male,Black/African American,Bachelor's,South,SingleParent,4
2881,30,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
2882,55,Female,White,Some College/Associate's,Midwest,DINKS,2
2883,30,Male,White,Some College/Associate's,Midwest,DINKS,2
2884,25,Female,White,Master's,West,Single,1
2885,25,Female,White,High School,West,DINKS,2
2886,60,Female,Hispanic/Latino,Some College/Associate's,West,Single,1
2887,40,Male,White,Master's,Northeast,SingleParent,2
2888,35,Female,Hispanic/Latino,Bachelor's,West,SmallFamily,3
2889,50,Male,White,High School,South,SingleParent,2
2890,55,Female,White,High School,South,Single,1
2891,30,Female,White,Bachelor's,West,DINKS,2
2892,45,Female,White,High School,West,Single,1
2893,50,Female,Hispanic/Latino,Bachelor's,South,DINKS,2
2894,45,Male,Hispanic/Latino,Bachelor's,Northeast,SingleParent,3
2895,30,Female,Other/Multiracial,Bachelor's,Midwest,Single,1
2896,55,Female,White,High School,Midwest,DINKS,2
2897,40,Female,White,Bachelor's,South,Single,1
2898,30,Female,White,Bachelor's,South,SmallFamily,4
2899,35,Female,White,Bachelor's,Northeast,SingleParent,2
2900,25,Female,Black/African American,High School,Northeast,DINKS,2
2901,25,Male,Hispanic/Latino,High School,South,SmallFamily,3
2902,50,Male,Black/African American,Some College/Associate's,South,DINKS,2
2903,25,Female,White,High School,West,Roommates,3
2904,35,Female,Black/African American,Some College/Associate's,South,SmallFamily,4
2905,40,Female,White,Master's,Midwest,SmallFamily,3
2906,25,Female,Black/African American,Some College/Associate's,Northeast,Single,1
2907,65,Male,White,Bachelor's,South,Other,2
2908,30,Male,White,High School,South,SmallFamily,3
2909,30,Female,White,High School,Northeast,SmallFamily,5
2910,30,Male,Asian,High School,South,SmallFamily,4
2911,30,Female,White,Some College/Associate's,Northeast,DINKS,2
2912,25,Female,White,Master's,Midwest,SmallFamily,5
2913,50,Female,Black/African American,High School,Northeast,SmallFamily,3
2914,65,Female,White,Some College/Associate's,South,DINKS,2
2915,30,Male,White,Some College/Associate's,South,SmallFamily,5
2916,45,Female,White,Master's,West,Single,1
2917,50,Female,White,High School,West,SmallFamily,4
2918,55,Male,Black/African American,High School,South,Other,2
2919,35,Male,Hispanic/Latino,High School,Northeast,SingleParent,2
2920,30,Male,White,Some College/Associate's,Midwest,DINKS,2
2921,30,Male,Other/Multiracial,Some College/Associate's,Midwest,SmallFamily,4
2922,45,Female,White,Bachelor's,South,SmallFamily,5
2923,50,Male,White,Some College/Associate's,Midwest,DINKS,2
2924,30,Male,White,Bachelor's,Midwest,SmallFamily,3
2925,35,Male,White,Some College/Associate's,West,SingleParent,2
2926,60,Male,White,High School,Northeast,DINKS,2
2927,50,Female,Asian,Some College/Associate's,South,DINKS,2
2928,70,Male,Hispanic/Latino,Ph.D,South,Single,1
2929,50,Female,White,Bachelor's,South,Single,1
2930,35,Female,White,Master's,Midwest,Single,1
2931,40,Female,Hispanic/Latino,Bachelor's,Midwest,SingleParent,3
2932,45,Male,Asian,High School,South,DINKS,2
2933,25,Female,Black/African American,High School,South,DINKS,2
2934,40,Male,White,High School,South,SingleParent,4
2935,45,Female,Hispanic/Latino,High School,South,SmallFamily,4
2936,30,Male,White,High School,West,SmallFamily,3
2937,50,Female,White,Some College/Associate's,South,DINKS,2
2938,40,Male,White,Bachelor's,South,SingleParent,2
2939,65,Male,White,Bachelor's,Northeast,Single,1
2940,25,Female,White,Bachelor's,West,Single,1
2941,30,Female,White,Master's,Midwest,Single,1
2942,40,Male,White,High School,South,DINKS,2
2943,30,Male,Hispanic/Latino,High School,South,DINKS,2
2944,45,Male,White,Bachelor's,West,SmallFamily,3
2945,50,Female,White,High School,South,Single,1
2946,25,Male,White,Some College/Associate's,South,DINKS,2
2947,40,Female,Asian,High School,Northeast,Single,1
2948,40,Male,White,High School,Northeast,Single,1
2949,35,Male,White,Some College/Associate's,South,SmallFamily,5
2950,60,Female,White,High School,South,SingleParent,3
2951,55,Male,Black/African American,Some College/Associate's,Northeast,SingleParent,3
2952,45,Male,Other/Multiracial,Bachelor's,South,Other,2
2953,45,Male,White,Some College/Associate's,Midwest,SmallFamily,5
2954,35,Female,White,High School,Northeast,SmallFamily,4
2955,60,Female,Black/African American,High School,Northeast,SmallFamily,5
2956,45,Male,White,High School,West,SmallFamily,4
2957,50,Female,Hispanic/Latino,Bachelor's,South,Single,1
2958,55,Female,White,Bachelor's,South,DINKS,2
2959,30,Male,White,Bachelor's,Northeast,SmallFamily,5
2960,50,Female,White,High School,Northeast,DINKS,2
2961,30,Male,White,Bachelor's,West,SmallFamily,5
2962,30,Female,Hispanic/Latino,Bachelor's,Midwest,Single,1
2963,30,Female,Asian,Some College/Associate's,Midwest,SmallFamily,3
2964,65,Male,White,Some College/Associate's,Midwest,Single,1
2965,55,Male,Black/African American,Some College/Associate's,Midwest,Other,4
2966,45,Male,White,Some College/Associate's,Midwest,Single,1
2967,50,Female,White,Bachelor's,West,DINKS,2
2968,40,Male,White,High School,South,SingleParent,2
2969,60,Female,Asian,Some College/Associate's,Midwest,DINKS,2
2970,35,Female,Hispanic/Latino,High School,West,Single,1
2971,35,Female,Hispanic/Latino,High School,South,SmallFamily,4
2972,30,Male,Black/African American,Master's,Midwest,Single,1
2973,50,Female,Hispanic/Latino,Master's,Midwest,Single,1
2974,50,Female,Asian,High School,Northeast,Single,1
2975,35,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5
2976,25,Female,Asian,High School,Midwest,SingleParent,2
2977,55,Female,White,Some College/Associate's,South,DINKS,2
2978,25,Male,White,Bachelor's,Northeast,DINKS,2
2979,45,Female,White,Master's,South,Single,1
2980,65,Male,White,Some College/Associate's,Midwest,Single,1
2981,35,Male,White,Some College/Associate's,Midwest,SingleParent,3
2982,30,Female,White,Bachelor's,South,Single,1
2983,45,Male,Hispanic/Latino,High School,Northeast,SingleParent,3
2984,50,Female,White,Master's,Northeast,DINKS,2
2985,40,Male,White,Bachelor's,South,SingleParent,3
2986,65,Male,White,Some College/Associate's,South,Single,1
2987,25,Male,Asian,Some College/Associate's,South,Single,1
2988,40,Male,White,High School,South,SmallFamily,5
2989,45,Female,White,High School,Northeast,SmallFamily,4
2990,55,Female,Hispanic/Latino,Bachelor's,Northeast,Single,1
2991,30,Male,Hispanic/Latino,Some College/Associate's,South,Other,4
2992,50,Female,White,High School,West,Single,1
2993,40,Female,White,Some College/Associate's,West,Single,1
2994,35,Female,White,Bachelor's,South,SmallFamily,3
2995,25,Male,Asian,High School,South,SmallFamily,3
2996,55,Female,White,Bachelor's,South,Other,2
2997,30,Male,White,Master's,West,SmallFamily,4
2998,30,Female,White,Master's,Midwest,Single,1
2999,30,Female,White,Some College/Associate's,Midwest,SmallFamily,3
3000,55,Male,Hispanic/Latino,High School,South,DINKS,2
3001,45,Female,White,Some College/Associate's,Midwest,DINKS,2
3002,50,Male,White,High School,Midwest,DINKS,2
3003,30,Female,White,High School,Northeast,Single,1
3004,45,Female,White,Some College/Associate's,West,DINKS,2
3005,40,Female,White,Some College/Associate's,Northeast,SmallFamily,4
3006,55,Male,Black/African American,Bachelor's,Northeast,SmallFamily,3
3007,60,Male,Hispanic/Latino,High School,West,SmallFamily,4
3008,25,Male,Black/African American,Bachelor's,West,Single,1
3009,45,Female,Black/African American,Bachelor's,Northeast,Single,1
3010,25,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1
3011,40,Female,White,Master's,Northeast,Single,1
3012,30,Male,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,3
3013,30,Male,Black/African American,Master's,West,Other,3
3014,35,Male,Black/African American,High School,South,SmallFamily,4
3015,45,Female,White,Some College/Associate's,South,SmallFamily,5
3016,30,Male,White,High School,Northeast,SmallFamily,4
3017,50,Female,Black/African American,High School,South,DINKS,2
3018,35,Male,Hispanic/Latino,High School,South,SingleParent,3
3019,25,Female,Other/Multiracial,High School,Midwest,Roommates,4
3020,50,Female,White,High School,Midwest,DINKS,2
3021,30,Female,White,High School,South,DINKS,2
3022,35,Female,White,High School,South,SmallFamily,4
3023,45,Female,Black/African American,Master's,West,Single,1
3024,30,Male,White,High School,South,SmallFamily,3
3025,25,Female,White,Bachelor's,Midwest,SingleParent,4
3026,35,Male,Other/Multiracial,High School,South,Single,1
3027,60,Male,White,Bachelor's,Northeast,Other,3
3028,45,Female,Black/African American,Master's,Midwest,Other,2
3029,45,Female,White,Bachelor's,Midwest,Other,3
3030,45,Female,Black/African American,Bachelor's,South,DINKS,2
3031,30,Male,White,High School,West,DINKS,2
3032,35,Female,Black/African American,Ph.D,West,SmallFamily,5
3033,50,Female,Asian,Bachelor's,South,DINKS,2
3034,25,Female,White,Master's,Northeast,Single,1
3035,30,Female,White,Bachelor's,West,SmallFamily,5
3036,30,Female,White,Some College/Associate's,Northeast,SmallFamily,5
3037,35,Female,Hispanic/Latino,Master's,South,Single,1
3038,70,Male,Black/African American,High School,South,Single,1
3039,25,Male,White,Bachelor's,Northeast,Single,1
3040,40,Female,Hispanic/Latino,High School,West,SmallFamily,3
3041,30,Female,White,Master's,West,SmallFamily,4
3042,65,Male,Black/African American,High School,West,Single,1
3043,25,Female,Asian,High School,South,Roommates,2
3044,35,Male,White,Some College/Associate's,Midwest,Single,1
3045,50,Female,White,Bachelor's,South,DINKS,2
3046,45,Male,White,Some College/Associate's,West,SmallFamily,3
3047,35,Male,White,High School,West,SmallFamily,5
3048,30,Male,White,High School,Northeast,Single,1
3049,35,Male,White,Bachelor's,West,SingleParent,2
3050,30,Female,White,Ph.D,South,SingleParent,3
3051,30,Female,White,Bachelor's,West,SmallFamily,4
3052,35,Male,White,Some College/Associate's,South,SmallFamily,4
3053,30,Male,White,Master's,South,Single,1
3054,30,Female,White,Some College/Associate's,South,SmallFamily,3
3055,45,Male,Hispanic/Latino,Some College/Associate's,West,DINKS,2
3056,65,Female,Hispanic/Latino,Some College/Associate's,South,DINKS,2
3057,40,Female,White,Some College/Associate's,West,SmallFamily,3
3058,25,Male,White,Bachelor's,Northeast,DINKS,2
3059,25,Female,Hispanic/Latino,Bachelor's,Midwest,Single,1
3060,65,Male,Asian,High School,South,Single,1
3061,30,Female,White,Some College/Associate's,South,Single,1
3062,25,Female,White,High School,Midwest,Single,1
3063,40,Male,White,Some College/Associate's,Northeast,SmallFamily,4
3064,45,Male,White,High School,South,SmallFamily,3
3065,45,Female,White,High School,Midwest,SmallFamily,5
3066,30,Female,White,Bachelor's,West,SmallFamily,5
3067,25,Female,Hispanic/Latino,Bachelor's,West,DINKS,2
3068,65,Female,White,Bachelor's,Northeast,Single,1
3069,30,Male,White,Bachelor's,Midwest,SmallFamily,4
3070,45,Male,White,Master's,Northeast,DINKS,2
3071,45,Female,White,Master's,South,SmallFamily,5
3072,40,Female,White,Bachelor's,West,Single,1
3073,30,Male,White,Bachelor's,West,Single,1
3074,30,Male,Black/African American,Some College/Associate's,South,SmallFamily,3
3075,40,Female,White,Ph.D,West,SingleParent,3
3076,55,Male,Hispanic/Latino,High School,South,SmallFamily,3
3077,60,Female,Asian,High School,South,SmallFamily,4
3078,25,Female,White,Some College/Associate's,South,DINKS,2
3079,30,Male,White,High School,Midwest,SmallFamily,4
3080,60,Male,White,Master's,Northeast,SmallFamily,3
3081,50,Female,Black/African American,Some College/Associate's,West,SmallFamily,3
3082,55,Female,Asian,Some College/Associate's,Midwest,Single,1
3083,30,Female,Hispanic/Latino,Bachelor's,South,DINKS,2
3084,40,Male,White,Some College/Associate's,Northeast,DINKS,2
3085,45,Female,Hispanic/Latino,High School,West,DINKS,2
3086,45,Female,White,Some College/Associate's,Midwest,SingleParent,2
3087,35,Male,White,Bachelor's,Midwest,DINKS,2
3088,25,Female,White,Some College/Associate's,South,Single,1
3089,40,Female,White,Bachelor's,West,SingleParent,3
3090,30,Female,Black/African American,High School,Northeast,SmallFamily,3
3091,35,Female,White,High School,South,SmallFamily,4
3092,65,Female,White,High School,Midwest,DINKS,2
3093,35,Male,White,Some College/Associate's,Northeast,SmallFamily,4
3094,55,Male,Black/African American,Bachelor's,South,SmallFamily,4
3095,30,Female,Hispanic/Latino,Bachelor's,Northeast,Single,1
3096,45,Female,White,Some College/Associate's,Northeast,Single,1
3097,65,Male,White,Some College/Associate's,Midwest,DINKS,2
3098,25,Female,White,Bachelor's,South,DINKS,2
3099,25,Female,Asian,High School,South,Roommates,3
3100,35,Male,White,High School,South,Other,2
3101,25,Female,White,Master's,Northeast,Roommates,3
3102,50,Female,White,Some College/Associate's,Northeast,DINKS,2
3103,60,Female,White,Master's,Midwest,Other,4
3104,35,Female,Black/African American,High School,South,SmallFamily,4
3105,30,Female,White,Bachelor's,South,SmallFamily,4
3106,35,Female,White,High School,Midwest,SmallFamily,4
3107,50,Female,White,High School,Midwest,Single,1
3108,25,Male,White,Bachelor's,Northeast,Single,1
3109,40,Female,Asian,High School,Midwest,SingleParent,2
3110,40,Female,White,High School,Midwest,SmallFamily,4
3111,45,Male,Black/African American,High School,Midwest,DINKS,2
3112,30,Male,Hispanic/Latino,High School,Midwest,SmallFamily,5
3113,45,Female,White,Bachelor's,West,SingleParent,2
3114,25,Female,White,Some College/Associate's,Northeast,DINKS,2
3115,30,Female,White,High School,Midwest,SmallFamily,5
3116,55,Male,Hispanic/Latino,High School,West,Single,1
3117,50,Female,White,High School,South,DINKS,2
3118,25,Female,White,Bachelor's,South,Roommates,2
3119,30,Female,White,High School,West,SmallFamily,4
3120,30,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,5
3121,30,Female,White,High School,South,SmallFamily,5
3122,30,Female,White,High School,West,SingleParent,4
3123,25,Male,White,Master's,South,DINKS,2
3124,35,Male,White,Bachelor's,Midwest,SmallFamily,5
3125,50,Female,Black/African American,High School,West,DINKS,2
3126,40,Female,White,Bachelor's,West,Single,1
3127,45,Female,Black/African American,Some College/Associate's,South,Other,2
3128,25,Female,Hispanic/Latino,Bachelor's,South,Roommates,3
