personID,entertainment,hobbies,travel,gifts,donations
1865,53.39,31.06,8.65,40.44,0.0
1866,65.8,0.0,163.3,92.17,0.0
1867,72.88,0.0,49.41,66.36,0.0
1868,258.79,0.0,381.66,68.08,0.0
1869,147.57,109.3,79.91,41.72,43.95
1870,123.44,0.0,14.57,76.52,0.0
1871,132.91,174.45,750.07,42.05,0.0
1872,174.18,39.51,44.29,132.36,0.0
1873,123.43,101.84,70.34,44.51,0.0
1874,30.12,0.0,6.33,91.63,0.0
1875,219.02,0.0,433.92,123.47,0.0
1876,146.61,42.59,38.86,97.64,0.0
1877,147.96,0.88,39.96,43.1,0.0
1878,41.83,3.5,21.56,76.69,0.0
1879,162.2,22.63,34.21,138.28,0.0
1880,106.8,32.23,76.46,70.47,0.0
1881,147.02,0.0,66.19,95.72,0.0
1882,56.54,0.0,183.31,106.15,0.0
1883,112.13,0.0,35.1,52.1,0.0
1884,36.46,0.0,34.39,145.37,0.0
1885,148.61,227.67,175.05,114.71,230.46
1886,105.75,48.69,167.0,99.44,0.0
1887,94.98,31.71,101.67,58.57,0.0
1888,114.39,0.0,184.56,57.72,78.72
1889,132.49,117.82,112.88,64.81,79.49
1890,78.17,0.0,77.74,135.88,0.0
1891,197.1,33.63,15.96,117.77,0.0
1892,135.8,0.0,159.92,143.14,202.18
1893,128.17,0.0,706.7,142.77,0.0
1894,114.94,0.0,27.57,107.45,0.0
1895,30.26,0.0,32.31,123.47,0.0
1896,104.28,0.0,63.64,126.54,0.0
1897,37.28,41.17,24.19,99.96,0.0
1898,187.51,48.02,148.83,45.2,0.0
1899,69.7,0.0,26.05,41.07,0.0
1900,137.39,250.07,328.1,64.0,0.0
1901,138.52,0.0,22.5,70.46,0.0
1902,234.14,0.0,219.32,103.91,191.77
1903,67.99,128.13,243.75,64.74,0.0
1904,153.86,43.74,93.08,57.0,0.0
1905,101.47,108.29,92.76,59.82,0.0
1906,252.13,220.86,342.5,39.98,57.11
1907,24.91,0.0,12.62,83.76,0.0
1908,145.11,93.89,49.96,61.28,0.0
1909,89.03,0.0,387.89,47.8,243.15
1910,120.19,0.0,113.19,125.56,0.0
1911,230.4,104.61,157.16,106.46,98.72
1912,95.01,0.0,257.19,72.08,204.13
1913,35.86,30.47,17.71,82.69,0.0
1914,106.95,0.0,8.79,63.85,0.0
1915,36.23,51.86,35.14,148.88,0.0
1916,71.4,0.0,83.48,58.9,0.0
1917,76.02,0.0,100.42,100.24,0.0
1918,127.48,124.08,295.15,145.92,0.0
1919,132.69,0.0,132.9,115.26,0.0
1920,47.51,80.68,21.32,139.45,0.0
1921,84.67,136.8,165.88,72.0,99.89
1922,141.6,4.53,16.78,73.24,0.0
1923,67.32,34.12,182.67,102.97,0.0
1924,221.28,270.03,530.23,69.94,61.16
1925,91.1,66.0,6.39,97.62,0.0
1926,91.62,76.45,88.53,149.19,0.0
1927,109.57,0.0,83.68,129.04,0.0
1928,131.53,0.0,46.01,109.29,0.0
1929,68.94,0.0,25.5,36.76,0.0
1930,117.77,0.0,155.3,103.77,94.73
1931,143.65,40.11,183.09,48.48,0.0
1932,46.44,14.89,28.7,88.01,0.0
1933,52.95,131.46,56.74,32.41,0.0
1934,224.75,189.56,165.74,67.62,273.45
1935,82.62,0.0,74.42,145.61,0.0
1936,145.63,0.0,237.71,78.1,36.66
1937,127.16,0.0,10.68,122.46,0.0
1938,57.86,0.0,61.35,118.2,0.0
1939,83.68,47.86,109.39,76.57,0.0
1940,102.82,0.0,44.48,110.54,0.0
1941,106.14,19.13,36.79,36.86,0.0
1942,143.17,0.0,134.15,111.0,93.14
1943,122.96,96.55,346.11,133.37,84.88
1944,80.56,0.0,99.11,44.72,35.24
1945,68.87,0.0,46.23,83.36,0.0
1946,193.47,0.0,278.26,34.26,55.24
1947,74.32,173.56,279.58,133.9,0.0
1948,211.14,151.23,237.93,89.2,0.0
1949,195.8,64.99,28.23,71.86,0.0
1950,53.28,0.0,46.63,102.18,0.0
1951,112.58,0.0,66.38,148.23,0.0
1952,157.68,0.0,114.38,58.02,0.0
1953,81.69,60.64,30.54,123.38,0.0
1954,31.22,106.04,98.35,46.47,0.0
1955,62.48,0.0,37.38,132.18,0.0
1956,63.04,0.0,6.54,136.07,0.0
1957,120.52,0.0,153.11,123.64,0.0
1958,136.74,0.0,514.84,32.26,0.0
1959,66.4,116.56,51.51,48.48,0.0
1960,185.47,77.77,397.33,115.5,75.6
1961,90.06,0.0,17.01,94.2,0.0
1962,54.21,103.06,122.28,49.93,0.0
1963,36.04,0.0,61.21,95.37,0.0
1964,60.51,27.19,30.28,43.06,0.0
1965,71.83,10.79,1.41,134.77,0.0
1966,149.26,0.0,124.43,116.49,0.0
1967,66.22,0.0,99.31,65.88,55.48
1968,123.98,117.81,197.04,141.97,97.15
1969,280.69,0.0,441.29,128.18,0.0
1970,51.02,0.0,40.56,81.14,0.0
1971,187.28,0.0,49.94,145.02,0.0
1972,26.08,0.0,79.54,118.94,0.0
1973,116.69,0.0,42.07,44.01,0.0
1974,56.36,31.62,152.4,142.95,0.0
1975,149.43,0.0,104.52,109.76,0.0
1976,79.05,0.0,117.08,32.89,0.0
1977,166.58,0.0,194.95,62.6,0.0
1978,180.54,0.0,248.49,86.63,263.79
1979,48.09,70.78,37.05,65.93,0.0
1980,54.54,94.69,177.34,143.79,0.0
1981,130.15,101.93,139.51,125.04,0.0
1982,111.21,0.0,600.42,47.23,61.7
1983,219.34,283.72,553.11,126.34,125.14
1984,136.0,21.42,47.18,119.0,0.0
1985,183.71,0.0,45.21,122.06,0.0
1986,89.09,69.98,178.24,110.55,0.0
1987,119.9,73.32,172.6,69.14,0.0
1988,145.46,36.23,609.17,31.76,247.46
1989,148.08,171.13,347.16,44.28,55.47
1990,49.95,0.0,157.48,128.72,0.0
1991,84.59,29.89,191.36,59.02,0.0
1992,123.93,90.07,14.73,39.31,0.0
1993,112.45,0.0,120.51,115.4,0.0
1994,140.26,39.41,120.51,112.01,0.0
1995,59.48,0.0,48.15,111.38,0.0
1996,37.76,11.42,41.56,134.7,0.0
1997,70.61,0.0,3.65,112.74,0.0
1998,213.82,0.0,235.55,114.3,0.0
1999,133.88,13.28,11.35,78.35,0.0
2000,116.48,164.21,736.67,137.21,79.34
2001,289.51,0.0,767.42,128.36,0.0
2002,232.1,78.5,211.22,144.66,0.0
2003,59.75,61.26,50.78,66.2,0.0
2004,105.8,15.97,36.47,78.22,0.0
2005,125.09,0.0,103.41,130.67,72.06
2006,121.33,83.7,34.65,73.83,0.0
2007,73.25,20.01,30.77,72.35,0.0
2008,143.65,125.35,51.43,119.92,0.0
2009,107.35,0.0,144.91,73.12,0.0
2010,73.14,103.49,149.99,129.79,0.0
2011,119.88,0.0,0.05,37.04,0.0
2012,137.02,73.01,44.51,97.99,0.0
2013,44.67,0.61,142.03,105.23,0.0
2014,74.44,11.63,48.44,104.08,0.0
2015,80.24,40.58,39.53,35.4,0.0
2016,104.96,71.93,10.29,56.47,0.0
2017,60.28,0.0,31.09,81.69,0.0
2018,111.02,67.45,155.98,55.31,187.03
2019,129.19,31.75,14.53,63.29,0.0
2020,144.2,0.0,305.33,130.49,137.92
2021,59.82,0.0,53.52,141.59,0.0
2022,104.26,0.0,237.58,139.89,0.0
2023,38.57,60.42,38.37,47.93,0.0
2024,86.77,0.0,161.83,85.16,0.0
2025,132.2,0.0,0.57,62.3,0.0
2026,140.92,0.0,91.76,41.41,63.37
2027,34.1,17.28,73.45,122.55,0.0
2028,39.69,0.0,183.57,51.33,30.1
2029,95.9,136.85,324.16,45.98,82.53
2030,46.81,54.33,194.38,110.12,0.0
2031,142.15,0.0,179.53,60.68,0.0
2032,56.86,198.63,355.73,72.02,131.89
2033,142.1,116.11,50.01,70.32,0.0
2034,63.27,0.0,2.38,89.72,0.0
2035,135.02,45.11,41.89,119.42,0.0
2036,298.78,285.05,273.96,94.55,160.37
2037,92.74,0.0,42.93,85.17,0.0
2038,162.76,51.96,167.03,69.03,0.0
2039,210.88,131.82,313.72,128.98,0.0
2040,191.85,41.93,4.48,57.87,0.0
2041,63.28,0.0,40.02,112.53,0.0
2042,95.07,35.72,5.0,64.09,0.0
2043,52.47,167.04,699.2,54.11,0.0
2044,102.18,86.05,1.36,121.52,0.0
2045,34.15,16.22,119.19,108.04,0.0
2046,51.7,72.89,39.41,145.7,0.0
2047,111.62,84.66,0.98,76.55,0.0
2048,91.13,127.07,135.63,33.53,0.0
2049,121.0,0.0,389.43,149.18,80.14
2050,91.29,0.0,155.39,56.66,0.0
2051,170.47,0.0,371.35,96.73,56.71
2052,66.14,6.53,67.51,92.26,0.0
2053,127.03,13.95,21.21,72.38,0.0
2054,69.6,42.16,29.97,42.01,0.0
2055,44.15,0.0,61.45,98.95,0.0
2056,222.76,212.28,344.17,79.92,186.88
2057,114.67,0.0,241.03,46.83,0.0
2058,72.27,0.0,169.97,39.81,0.0
2059,82.76,0.0,128.47,68.83,60.31
2060,71.66,66.86,20.02,70.55,0.0
2061,149.7,0.0,171.98,88.45,0.0
2062,183.13,0.0,171.65,101.8,0.0
2063,94.94,86.19,282.12,82.8,0.0
2064,45.89,2.84,29.92,84.01,0.0
2065,148.26,4.03,135.65,99.55,0.0
2066,55.19,13.91,79.86,102.25,0.0
2067,137.01,71.72,184.9,127.09,0.0
2068,136.55,131.32,109.08,73.72,0.0
2069,97.11,0.0,47.18,55.67,0.0
2070,150.54,0.0,9.25,110.03,0.0
2071,135.57,67.56,214.27,126.05,129.13
2072,45.4,15.67,379.32,62.32,66.71
2073,143.32,126.57,195.93,135.5,0.0
2074,39.11,0.0,59.45,94.93,0.0
2075,55.02,0.0,23.15,73.59,0.0
2076,48.46,0.0,119.99,138.8,0.0
2077,157.06,0.0,110.13,98.1,75.35
2078,72.1,0.0,313.86,75.93,0.0
2079,44.05,77.72,40.72,96.69,0.0
2080,73.28,42.21,5.89,90.64,0.0
2081,146.9,9.55,6.68,119.83,0.0
2082,103.38,43.3,12.43,63.9,0.0
2083,40.57,55.24,49.42,88.06,0.0
2084,57.17,293.67,722.85,93.63,77.36
2085,140.1,39.26,3.97,31.87,0.0
2086,134.36,55.4,42.21,116.29,0.0
2087,58.39,86.2,192.54,35.51,0.0
2088,177.94,0.0,608.6,137.02,59.37
2089,45.57,0.0,34.2,149.72,0.0
2090,100.17,89.47,137.2,30.84,48.66
2091,86.46,0.0,92.71,71.84,0.0
2092,64.45,0.0,56.73,32.25,0.0
2093,99.13,81.07,62.37,139.46,0.0
2094,114.76,0.0,184.01,75.36,0.0
2095,138.77,3.72,119.72,111.85,0.0
2096,203.37,125.31,150.92,126.76,131.52
2097,86.32,16.38,144.02,145.64,0.0
2098,86.75,55.56,25.04,137.66,0.0
2099,64.76,220.45,174.82,51.74,0.0
2100,36.4,113.48,147.36,39.4,0.0
2101,46.85,62.1,42.85,67.63,0.0
2102,141.39,80.04,775.39,55.1,59.53
2103,71.09,0.0,168.22,52.47,0.0
2104,203.8,0.0,174.11,90.75,0.0
2105,47.48,0.0,106.69,67.72,0.0
2106,143.18,57.94,34.92,63.17,0.0
2107,59.93,96.03,141.67,146.04,95.12
2108,42.57,57.64,127.37,114.56,0.0
2109,62.95,0.0,43.53,44.43,0.0
2110,44.86,44.3,44.9,72.73,0.0
2111,90.31,0.0,154.18,125.98,30.05
2112,52.84,0.0,81.5,110.75,48.07
2113,221.83,154.57,267.09,36.96,0.0
2114,49.61,5.1,73.41,136.95,0.0
2115,37.7,83.07,103.79,67.81,0.0
2116,140.14,0.0,21.5,106.38,0.0
2117,52.91,95.63,109.33,99.69,0.0
2118,153.1,35.56,293.59,54.29,99.83
2119,169.53,0.0,105.18,60.54,74.77
2120,62.13,119.86,136.48,79.81,0.0
2121,130.92,0.0,697.73,137.77,0.0
2122,32.95,88.95,45.14,41.58,0.0
2123,59.23,0.0,38.56,55.53,0.0
2124,218.74,0.0,205.25,99.49,226.9
2125,26.96,27.54,42.81,127.38,0.0
2126,64.22,0.0,664.1,148.7,77.87
2127,117.08,0.0,193.05,70.85,57.24
2128,240.63,132.64,354.11,72.56,0.0
2129,66.46,8.69,90.85,66.42,0.0
2130,219.4,290.77,309.39,94.94,0.0
2131,64.22,54.82,17.85,91.99,0.0
2132,101.55,5.43,68.52,67.76,0.0
2133,67.41,48.29,114.39,115.61,0.0
2134,57.74,0.0,32.51,136.14,0.0
2135,110.86,0.0,116.69,99.24,0.0
2136,40.27,71.28,136.25,66.58,0.0
2137,106.14,146.67,292.68,74.89,83.48
2138,109.53,0.0,24.08,88.37,0.0
2139,75.8,8.51,29.9,136.89,0.0
2140,72.41,68.22,93.77,131.29,0.0
2141,124.62,0.0,198.8,114.84,0.0
2142,116.91,0.0,21.5,40.4,0.0
2143,106.33,0.0,698.57,84.97,94.86
2144,230.45,143.26,346.47,129.38,0.0
2145,159.56,89.87,243.15,121.48,0.0
2146,37.69,16.72,10.4,125.01,0.0
2147,39.6,29.03,24.99,63.51,0.0
2148,124.4,16.4,18.69,82.34,0.0
2149,32.84,0.0,120.67,137.9,0.0
2150,32.78,44.13,189.46,85.65,0.0
2151,95.18,0.0,138.83,149.67,0.0
2152,68.74,19.34,30.74,75.88,0.0
2153,49.54,61.97,32.36,114.41,0.0
2154,22.83,0.0,51.42,119.16,0.0
2155,194.79,0.0,37.62,43.97,0.0
2156,145.35,62.2,24.23,58.88,0.0
2157,245.53,179.46,319.97,120.6,0.0
2158,156.3,0.0,249.81,129.79,23.07
2159,118.48,147.34,50.35,88.9,76.32
2160,99.91,0.0,28.48,81.45,0.0
2161,183.74,8.49,513.39,35.79,50.53
2162,121.1,0.0,149.24,62.47,0.0
2163,163.23,47.29,242.37,137.37,72.41
2164,62.06,0.0,131.58,115.02,0.0
2165,122.95,0.0,428.06,127.58,248.87
2166,52.98,0.0,150.05,41.29,0.0
2167,80.08,121.6,388.25,105.53,249.19
2168,100.63,0.0,38.94,51.41,0.0
2169,100.02,100.66,70.21,81.33,0.0
2170,94.76,0.0,15.76,58.15,0.0
2171,86.13,0.45,13.46,49.83,0.0
2172,227.32,25.83,295.39,38.09,66.27
2173,196.67,92.72,110.8,55.88,0.0
2174,53.64,22.88,138.15,149.33,51.64
2175,143.3,39.41,81.34,107.88,0.0
2176,24.42,20.41,14.24,99.79,0.0
2177,115.96,38.74,117.58,72.82,0.0
2178,167.9,263.7,494.27,49.67,250.53
2179,54.86,19.66,81.17,62.26,0.0
2180,51.83,0.0,1.97,129.23,0.0
2181,195.04,0.0,160.04,53.56,83.07
2182,55.17,0.0,51.45,146.87,0.0
2183,188.13,0.0,26.03,61.38,0.0
2184,189.57,0.0,121.79,98.25,69.36
2185,115.31,159.7,181.06,54.7,0.0
2186,24.21,0.0,154.04,143.4,0.0
2187,50.27,10.95,53.12,94.77,0.0
2188,44.96,56.9,4.98,124.43,0.0
2189,51.2,0.0,661.23,38.27,298.15
2190,179.67,87.93,207.15,104.95,0.0
2191,249.3,0.0,364.45,107.9,0.0
2192,27.65,0.0,18.28,72.88,0.0
2193,152.93,283.99,771.45,61.87,253.07
2194,214.82,0.0,247.02,98.48,0.0
2195,116.75,108.6,309.11,134.58,0.0
2196,110.56,0.0,13.45,84.2,0.0
2197,222.96,0.0,343.88,138.38,0.0
2198,66.22,0.0,244.13,85.13,291.33
2199,55.02,15.8,362.0,66.08,52.3
2200,71.33,23.49,36.97,34.76,0.0
2201,76.29,24.54,66.86,116.38,0.0
2202,110.8,0.0,12.23,117.86,0.0
2203,99.47,0.0,13.84,110.66,0.0
2204,59.26,0.0,15.17,45.16,0.0
2205,181.87,73.06,683.21,107.64,56.14
2206,65.63,40.42,16.88,131.31,0.0
2207,137.81,81.99,132.6,112.0,0.0
2208,26.23,47.17,174.22,105.96,29.63
2209,137.55,0.0,61.19,139.09,0.0
2210,20.18,0.0,94.46,116.45,0.0
2211,220.24,294.35,783.79,64.67,0.0
2212,158.57,258.04,740.44,116.82,0.0
2213,67.55,0.0,39.57,149.21,0.0
2214,20.93,54.01,10.63,78.65,0.0
2215,58.36,64.8,41.5,48.23,0.0
2216,169.12,37.29,47.97,34.45,0.0
2217,40.37,23.16,145.68,64.32,54.73
2218,174.96,184.79,64.55,117.06,0.0
2219,46.66,81.14,777.66,107.44,0.0
2220,180.97,0.0,0.05,136.6,0.0
2221,93.4,3.63,35.39,134.26,0.0
2222,127.12,0.0,124.21,55.92,0.0
2223,83.29,107.7,114.25,52.18,0.0
2224,162.37,0.0,180.98,90.75,78.66
2225,288.14,118.0,238.75,32.14,92.01
2226,113.27,27.12,366.0,59.82,0.0
2227,187.39,19.36,9.7,51.94,0.0
2228,63.24,419.91,428.06,67.23,231.29
2229,115.83,0.0,21.79,71.34,0.0
2230,131.7,51.6,206.89,44.99,0.0
2231,60.71,61.68,65.39,54.33,0.0
2232,106.45,0.0,8.13,114.99,0.0
2233,51.75,24.87,74.36,146.23,65.08
2234,38.95,89.73,191.05,31.18,57.22
2235,73.37,129.82,102.46,147.03,0.0
2236,83.84,0.0,119.09,37.8,88.97
2237,34.31,0.0,172.08,75.3,0.0
2238,170.6,54.57,26.19,75.5,0.0
2239,167.32,0.0,72.95,61.46,0.0
2240,155.15,200.56,349.08,62.6,99.86
2241,99.47,0.0,34.22,76.64,0.0
2242,70.41,0.0,193.56,48.25,28.56
2243,193.76,0.0,216.41,114.34,0.0
2244,65.45,97.57,73.97,40.26,0.0
2245,76.2,157.64,144.82,78.24,0.0
2246,186.39,0.0,375.16,59.88,159.04
2247,133.13,78.11,40.27,47.34,0.0
2248,42.41,0.0,23.65,67.92,0.0
2249,71.34,19.86,48.58,40.83,0.0
2250,57.86,0.0,8.68,137.67,0.0
2251,147.11,19.17,37.94,100.55,0.0
2252,72.5,119.52,85.66,74.48,0.0
2253,109.75,0.0,17.63,81.97,0.0
2254,41.79,0.0,22.83,92.17,0.0
2255,116.09,152.16,439.99,139.03,0.0
2256,95.22,75.23,162.09,148.66,0.0
2257,88.17,0.0,17.81,63.08,0.0
2258,46.7,0.0,20.63,40.47,0.0
2259,107.0,0.0,288.84,109.06,90.35
2260,75.48,0.0,29.86,92.31,0.0
2261,102.87,0.0,143.12,113.57,0.0
2262,52.35,117.35,147.68,52.74,0.0
2263,76.19,0.0,133.03,78.38,0.0
2264,86.98,0.0,578.56,36.08,200.75
2265,144.97,0.0,136.08,117.62,0.0
2266,77.81,0.0,46.82,71.56,0.0
2267,59.2,26.93,8.99,107.46,0.0
2268,52.86,0.0,28.88,96.57,0.0
2269,190.62,25.63,49.69,105.35,0.0
2270,98.07,0.0,47.69,120.92,0.0
2271,54.23,93.05,167.57,47.21,0.0
2272,96.95,62.1,94.53,111.55,0.0
2273,202.85,116.68,346.81,148.56,0.0
2274,47.28,0.0,49.45,116.11,0.0
2275,41.78,117.32,177.62,65.12,0.0
2276,118.08,31.59,86.03,62.63,0.0
2277,56.09,0.0,23.44,71.99,0.0
2278,144.9,3.99,151.73,102.33,0.0
2279,115.25,25.23,3.72,52.56,0.0
2280,91.04,18.96,47.4,135.03,0.0
2281,79.36,57.63,17.21,129.12,0.0
2282,219.25,151.35,278.43,67.94,0.0
2283,99.03,6.0,142.89,41.57,0.0
2284,148.05,39.59,11.0,127.91,0.0
2285,173.01,0.0,93.21,95.77,0.0
2286,94.56,6.57,102.89,132.88,83.43
2287,42.28,25.17,36.63,53.85,0.0
2288,104.15,182.01,171.32,101.39,0.0
2289,76.11,46.81,162.22,118.05,0.0
2290,183.37,26.99,44.07,85.44,0.0
2291,145.49,13.78,52.88,33.81,0.0
2292,126.87,216.62,209.6,61.48,84.21
2293,154.25,115.91,157.31,96.58,0.0
2294,132.03,18.48,141.76,107.37,0.0
2295,80.39,0.0,389.63,39.64,53.93
2296,111.27,0.0,96.6,46.01,0.0
2297,241.69,0.0,443.59,134.63,122.1
2298,91.26,177.55,392.67,99.28,90.59
2299,217.79,0.0,331.84,102.21,203.98
2300,84.45,0.0,32.52,69.28,0.0
2301,40.61,76.19,27.32,66.18,0.0
2302,37.08,73.44,77.01,79.05,0.0
2303,145.78,181.63,709.86,106.85,175.44
2304,119.3,132.38,133.33,76.32,0.0
2305,39.19,0.0,18.57,79.72,0.0
2306,121.89,39.69,9.95,112.56,0.0
2307,107.66,13.67,1.88,83.45,0.0
2308,172.39,0.0,394.18,89.27,282.76
2309,137.65,0.0,32.87,139.76,0.0
2310,171.35,7.21,166.72,99.87,0.0
2311,73.62,1.67,38.42,98.41,0.0
2312,59.09,85.35,7.7,61.91,0.0
2313,110.5,269.37,394.89,80.81,54.59
2314,99.17,57.99,183.55,72.48,0.0
2315,39.96,0.0,33.87,62.27,0.0
2316,123.9,0.0,32.51,119.21,0.0
2317,122.6,94.8,117.73,88.67,0.0
2318,33.05,6.31,32.54,129.57,0.0
2319,73.25,107.17,131.56,138.23,77.19
2320,187.56,55.82,200.54,61.92,216.74
2321,57.95,0.0,129.38,119.41,0.0
2322,156.8,0.0,687.2,126.38,200.2
2323,31.88,106.96,66.22,124.06,0.0
2324,99.01,0.0,29.89,77.71,0.0
2325,61.93,28.42,41.42,56.91,0.0
2326,43.54,0.0,14.93,32.2,0.0
2327,42.9,0.0,104.19,49.22,0.0
2328,115.29,36.4,36.32,30.3,0.0
2329,36.95,23.91,15.72,51.21,0.0
2330,138.99,0.0,201.08,136.69,0.0
2331,118.55,170.06,190.16,141.64,81.56
2332,89.57,0.0,149.1,95.03,97.13
2333,62.19,0.0,91.02,69.85,0.0
2334,146.77,56.63,545.51,57.29,59.06
2335,97.9,0.0,42.18,34.08,0.0
2336,141.99,45.02,42.33,92.5,0.0
2337,107.63,0.0,392.49,31.38,202.18
2338,88.32,0.0,308.86,114.12,113.29
2339,178.41,52.42,36.35,111.98,0.0
2340,133.24,114.42,180.71,126.38,0.0
2341,163.09,0.0,333.96,31.6,0.0
2342,87.44,76.31,149.47,116.67,0.0
2343,82.07,30.36,12.24,116.69,0.0
2344,79.55,6.64,124.95,35.98,90.08
2345,66.17,17.87,39.96,64.3,0.0
2346,195.22,83.63,430.75,81.21,153.47
2347,126.16,125.41,73.79,122.52,0.0
2348,86.13,64.79,274.97,145.93,97.81
2349,87.3,0.0,366.49,65.44,219.71
2350,61.13,0.0,167.8,79.08,0.0
2351,34.12,61.21,6.73,81.4,0.0
2352,28.6,0.0,12.6,83.7,0.0
2353,138.79,18.38,189.36,137.52,0.0
2354,43.75,11.78,44.03,67.56,0.0
2355,104.6,73.94,179.11,109.95,0.0
2356,90.45,86.99,87.21,130.35,0.0
2357,92.57,315.65,608.08,48.87,0.0
2358,134.77,23.44,22.75,82.16,0.0
2359,47.74,75.69,320.59,110.73,68.74
2360,147.39,102.18,350.43,30.38,0.0
2361,82.65,0.0,98.61,107.01,0.0
2362,141.94,61.05,56.91,138.38,0.0
2363,54.67,38.8,68.3,132.69,0.0
2364,113.99,32.78,42.39,127.58,0.0
2365,48.34,78.92,155.98,30.26,0.0
2366,108.79,14.42,383.26,82.83,84.23
2367,63.67,10.65,40.19,133.62,0.0
2368,204.74,182.68,244.63,130.57,0.0
2369,293.18,0.0,283.1,74.66,0.0
2370,104.01,8.84,26.65,51.25,0.0
2371,221.03,0.0,174.65,142.94,0.0
2372,76.84,67.36,125.26,93.03,0.0
2373,144.67,0.0,6.25,122.78,0.0
2374,131.94,0.0,230.96,85.66,0.0
2375,36.7,0.0,48.07,77.04,0.0
2376,165.92,3.87,9.79,141.33,0.0
2377,257.64,165.4,219.5,53.91,286.93
2378,54.37,33.44,80.32,128.76,0.0
2379,180.03,270.88,587.16,60.29,97.3
2380,115.49,79.01,179.52,33.51,0.0
2381,72.73,0.0,38.66,36.1,0.0
2382,67.25,0.0,40.93,91.44,0.0
2383,29.95,19.61,7.89,55.27,0.0
2384,47.15,10.43,164.89,144.91,0.0
2385,153.02,0.0,182.77,105.27,0.0
2386,116.32,47.79,103.46,50.32,25.65
2387,161.71,251.57,181.2,146.01,0.0
2388,48.48,0.0,48.28,68.3,0.0
2389,95.05,0.0,14.68,108.16,0.0
2390,58.71,2.33,91.31,45.03,0.0
2391,219.38,89.96,767.35,58.21,0.0
2392,138.81,0.0,358.51,45.72,0.0
2393,146.76,9.78,23.03,55.75,0.0
2394,73.88,164.07,91.42,147.5,0.0
2395,27.56,75.08,94.97,123.86,0.0
2396,94.17,16.18,81.43,135.65,0.0
2397,127.05,0.0,29.33,94.45,0.0
2398,172.21,0.0,5.96,63.71,0.0
2399,149.98,0.0,69.03,60.01,0.0
2400,85.51,0.0,8.56,30.9,0.0
2401,280.09,262.71,171.5,149.75,88.23
2402,186.58,0.0,34.45,118.95,0.0
2403,37.86,0.0,56.18,72.55,0.0
2404,171.45,94.22,67.89,51.4,84.1
2405,81.6,45.86,148.99,49.91,27.65
2406,77.63,35.93,181.03,88.33,0.0
2407,76.72,0.0,12.26,98.55,0.0
2408,179.84,0.0,186.33,72.75,0.0
2409,45.28,13.24,10.84,80.13,0.0
2410,107.03,0.0,167.13,98.33,0.0
2411,114.22,0.0,38.59,104.02,0.0
2412,156.73,73.81,118.65,141.03,86.15
2413,79.63,92.52,55.42,143.17,84.57
2414,90.02,0.0,29.38,38.44,0.0
2415,107.98,0.0,92.93,81.34,0.0
2416,59.06,0.0,149.35,70.09,0.0
2417,71.9,70.56,125.87,140.41,0.0
2418,53.75,0.0,96.01,61.42,0.0
2419,151.78,0.0,113.63,105.9,39.27
2420,71.33,0.0,122.48,41.61,0.0
2421,87.63,124.35,83.33,89.07,94.64
2422,211.46,95.56,275.21,50.73,73.86
2423,135.84,0.0,194.38,74.0,0.0
2424,87.69,26.11,162.83,53.24,0.0
2425,269.44,22.93,356.25,107.21,289.19
2426,112.7,0.0,152.89,91.02,249.21
2427,191.16,12.75,28.63,121.19,0.0
2428,43.44,0.0,95.66,69.68,0.0
2429,133.44,5.3,156.55,49.67,0.0
2430,31.94,92.44,578.83,106.28,0.0
2431,120.71,52.39,168.19,89.89,37.44
2432,73.45,38.71,8.13,139.94,0.0
2433,34.65,37.93,192.94,144.17,0.0
2434,198.32,0.0,123.46,83.71,0.0
2435,24.99,40.58,74.13,92.48,0.0
2436,64.6,22.24,33.48,44.51,0.0
2437,114.88,0.0,176.49,78.42,0.0
2438,139.15,23.24,41.85,96.87,0.0
2439,147.21,0.0,23.35,84.25,0.0
2440,250.39,227.05,331.87,35.66,0.0
2441,63.4,0.0,168.48,78.9,0.0
2442,98.59,57.99,10.97,147.08,0.0
2443,148.17,8.16,49.5,60.83,0.0
2444,61.28,4.31,10.31,94.91,0.0
2445,66.94,87.87,6.49,109.01,0.0
2446,82.99,13.67,40.02,125.29,0.0
2447,196.31,0.0,747.2,49.92,38.28
2448,170.95,0.0,262.7,83.4,74.15
2449,138.27,0.0,28.86,115.53,0.0
2450,73.95,0.0,3.49,148.27,0.0
2451,118.57,0.0,115.42,70.75,0.0
2452,20.59,0.0,33.89,138.91,0.0
2453,53.52,57.05,44.44,36.57,0.0
2454,110.96,0.0,16.64,30.79,0.0
2455,224.16,162.07,284.67,122.61,38.95
2456,64.41,81.58,60.2,125.99,0.0
2457,30.09,0.0,8.07,97.22,0.0
2458,66.38,96.26,70.31,33.54,0.0
2459,118.89,0.0,312.32,117.41,121.6
2460,106.01,46.09,30.29,120.38,0.0
2461,64.58,0.0,102.21,70.27,81.4
2462,42.48,30.93,132.33,114.73,0.0
2463,205.56,0.0,336.54,98.72,245.79
2464,54.56,87.94,31.88,81.42,0.0
2465,181.16,22.58,151.68,74.43,223.89
2466,211.84,0.0,191.5,65.13,0.0
2467,169.34,0.0,621.77,55.05,21.96
2468,78.21,104.07,383.69,103.84,80.88
2469,141.36,85.11,44.94,91.48,0.0
2470,45.72,88.64,81.49,71.84,51.6
2471,66.38,0.0,82.84,56.45,0.0
