personID,streaming,musicStreaming,gaming,gym,otherSubscriptions
1864,42.93,10.78,0.0,50.98,0.0
1865,13.65,0.0,0.0,0.0,34.63
1866,10.8,0.0,0.0,0.0,0.0
1867,55.65,10.51,0.0,0.0,30.98
1868,43.4,0.0,40.21,0.0,0.0
1869,37.74,0.0,0.0,79.04,0.0
1870,27.14,0.0,0.0,0.0,0.0
1871,42.32,10.86,0.0,0.0,52.18
1872,51.41,0.0,0.0,0.0,30.7
1873,26.2,0.0,0.0,0.0,0.0
1874,40.62,15.12,0.0,0.0,13.79
1875,20.29,0.0,0.0,0.0,0.0
1876,28.99,0.0,0.0,0.0,0.0
1877,23.83,0.0,0.0,0.0,57.57
1878,14.84,14.61,0.0,0.0,36.92
1879,39.98,13.1,39.16,0.0,0.0
1880,21.66,16.3,0.0,0.0,0.0
1881,14.7,14.63,0.0,0.0,0.0
1882,47.34,0.0,0.0,0.0,0.0
1883,25.2,14.88,26.86,0.0,31.79
1884,14.87,16.01,0.0,0.0,0.0
1885,36.58,0.0,0.0,0.0,0.0
1886,67.57,10.69,0.0,38.15,12.34
1887,30.95,16.28,0.0,47.4,0.0
1888,23.91,15.24,0.0,43.18,7.73
1889,24.8,16.11,0.0,0.0,0.0
1890,10.2,16.07,0.0,0.0,0.0
1891,43.24,10.45,31.27,0.0,28.04
1892,43.0,14.32,0.0,81.04,0.0
1893,22.74,0.0,0.0,76.33,0.0
1894,33.31,10.55,0.0,0.0,0.0
1895,25.4,16.51,0.0,0.0,0.0
1896,40.91,12.25,0.0,0.0,0.0
1897,12.17,0.0,0.0,0.0,0.0
1898,25.7,14.89,0.0,30.44,51.06
1899,54.85,13.2,0.0,0.0,36.25
1900,12.5,14.88,0.0,0.0,0.0
1901,43.71,0.0,0.0,0.0,0.0
1902,22.6,10.44,0.0,0.0,0.0
1903,10.29,15.84,0.0,0.0,24.09
1904,35.52,14.03,59.82,75.61,59.85
1905,31.11,14.57,0.0,0.0,49.73
1906,50.3,12.53,0.0,0.0,0.0
1907,30.08,0.0,0.0,0.0,0.0
1908,43.99,0.0,0.0,0.0,0.0
1909,35.12,12.46,56.76,88.4,0.0
1910,55.35,0.0,0.0,67.55,21.24
1911,72.8,13.33,21.66,0.0,0.0
1912,30.68,12.33,0.0,0.0,32.99
1913,11.51,0.0,0.0,0.0,53.08
1914,31.6,15.88,0.0,0.0,24.66
1915,22.32,10.11,0.0,0.0,0.0
1916,20.03,0.0,0.0,0.0,41.81
1917,58.43,13.12,0.0,0.0,0.0
1918,30.77,12.15,0.0,0.0,54.29
1919,65.47,0.0,0.0,0.0,0.0
1920,37.15,0.0,16.2,0.0,0.0
1921,13.99,0.0,0.0,52.37,0.0
1922,30.3,0.0,24.5,0.0,4.95
1923,11.43,0.0,0.0,0.0,0.0
1924,61.49,0.0,0.0,0.0,0.0
1925,45.5,10.64,0.0,0.0,0.0
1926,73.88,0.0,0.0,74.49,0.0
1927,41.35,12.4,0.0,0.0,56.4
1928,22.3,0.0,29.39,0.0,32.78
1929,14.8,10.17,0.0,0.0,0.0
1930,39.03,15.49,45.63,70.09,0.0
1931,22.55,0.0,0.0,81.11,0.0
1932,23.18,11.52,0.0,0.0,0.0
1933,39.33,0.0,0.0,37.73,0.0
1934,38.1,10.94,36.2,95.73,59.68
1935,41.29,10.53,27.65,0.0,0.0
1936,33.6,11.49,0.0,0.0,0.0
1937,58.51,13.75,57.9,0.0,17.08
1938,29.64,11.97,0.0,63.35,0.0
1939,29.55,0.0,0.0,94.53,0.0
1940,23.28,14.32,0.0,0.0,0.0
1941,56.89,0.0,0.0,0.0,0.0
1942,29.34,14.47,0.0,48.62,50.08
1943,14.34,0.0,0.0,0.0,0.0
1944,54.76,15.01,27.04,0.0,21.09
1945,41.66,0.0,0.0,0.0,0.0
1946,49.27,10.34,0.0,70.92,8.59
1947,30.09,14.96,0.0,0.0,0.0
1948,41.25,15.76,20.25,0.0,0.0
1949,24.18,0.0,22.96,0.0,15.66
1950,28.47,10.5,0.0,0.0,0.0
1951,25.62,11.36,50.02,0.0,0.0
1952,38.42,0.0,0.0,0.0,0.0
1953,14.41,0.0,32.99,0.0,0.0
1954,41.74,0.0,0.0,0.0,0.0
1955,43.42,0.0,0.0,0.0,0.0
1956,27.26,0.0,0.0,0.0,0.0
1957,10.85,0.0,0.0,71.4,0.0
1958,44.4,0.0,17.35,0.0,22.59
1959,22.72,0.0,27.42,0.0,21.25
1960,24.51,0.0,0.0,0.0,0.0
1961,28.46,0.0,0.0,0.0,49.73
1962,27.79,12.03,30.07,69.99,0.0
1963,22.07,16.08,0.0,0.0,0.0
1964,36.4,15.79,0.0,0.0,0.0
1965,28.1,0.0,0.0,0.0,0.0
1966,24.91,10.54,0.0,0.0,0.0
1967,22.25,11.99,49.29,0.0,26.97
1968,29.09,0.0,0.0,0.0,19.87
1969,57.02,0.0,0.0,84.52,1.85
1970,34.87,12.5,0.0,0.0,0.0
1971,44.64,0.0,25.7,0.0,0.0
1972,32.7,0.0,0.0,58.86,0.0
1973,43.33,0.0,0.0,0.0,0.0
1974,29.11,0.0,0.0,0.0,26.08
1975,26.32,16.84,0.0,0.0,0.0
1976,11.6,12.28,0.0,0.0,0.0
1977,51.46,0.0,0.0,0.0,44.6
1978,44.18,0.0,0.0,43.51,0.0
1979,28.79,14.85,0.0,0.0,0.0
1980,48.37,0.0,0.0,0.0,0.0
1981,38.29,0.0,0.0,0.0,0.0
1982,30.82,0.0,0.0,0.0,0.0
1983,22.51,0.0,0.0,0.0,0.0
1984,39.82,14.99,0.0,0.0,34.07
1985,23.05,16.73,37.71,0.0,0.0
1986,34.19,13.2,0.0,0.0,59.54
1987,21.28,0.0,0.0,0.0,0.0
1988,21.97,13.67,0.0,59.04,47.69
1989,41.85,15.15,0.0,36.84,16.82
1990,40.89,15.1,0.0,0.0,0.0
1991,48.19,10.92,0.0,0.0,0.0
1992,28.19,0.0,28.03,0.0,0.0
1993,30.0,12.05,0.0,0.0,0.0
1994,43.11,14.11,0.0,0.0,32.25
1995,59.67,0.0,0.0,0.0,0.0
1996,59.84,14.55,0.0,0.0,0.0
1997,33.91,0.0,0.0,0.0,0.0
1998,44.56,11.61,0.0,44.87,0.0
1999,43.77,0.0,36.23,0.0,0.0
2000,57.32,12.29,25.04,53.09,20.57
2001,47.63,16.78,45.39,70.05,0.0
2002,40.55,15.08,0.0,52.65,0.0
2003,10.92,13.32,0.0,0.0,0.0
2004,22.84,0.0,0.0,0.0,0.0
2005,43.4,10.62,39.34,0.0,0.0
2006,40.29,0.0,0.0,0.0,0.0
2007,52.76,13.19,22.4,0.0,0.0
2008,29.57,11.64,0.0,0.0,0.0
2009,21.07,0.0,25.66,82.68,25.06
2010,42.85,0.0,0.0,41.76,32.49
2011,35.94,14.6,26.97,0.0,0.0
2012,44.4,0.0,0.0,0.0,51.95
2013,21.65,10.08,0.0,0.0,25.98
2014,35.41,0.0,37.0,0.0,11.25
2015,10.64,16.35,0.0,0.0,0.0
2016,50.41,10.13,0.0,0.0,0.0
2017,30.91,14.03,0.0,0.0,7.76
2018,27.25,0.0,0.0,0.0,0.0
2019,72.29,14.01,0.0,0.0,41.57
2020,27.09,0.0,0.0,30.74,0.0
2021,11.42,16.73,0.0,0.0,0.0
2022,27.76,15.07,0.0,0.0,0.0
2023,44.13,0.0,0.0,0.0,0.0
2024,24.42,0.0,0.0,0.0,0.0
2025,55.05,12.65,0.0,0.0,5.01
2026,30.86,0.0,30.34,43.08,0.0
2027,42.93,0.0,0.0,0.0,0.0
2028,43.13,13.77,0.0,0.0,55.13
2029,48.31,0.0,37.8,0.0,21.98
2030,10.66,0.0,0.0,0.0,0.0
2031,55.57,15.59,0.0,0.0,0.0
2032,38.59,0.0,0.0,0.0,0.0
2033,41.31,0.0,0.0,0.0,0.0
2034,10.85,0.0,0.0,0.0,0.0
2035,20.77,0.0,0.0,0.0,0.0
2036,43.13,16.99,0.0,34.58,0.0
2037,25.65,0.0,38.68,0.0,0.0
2038,35.56,15.31,0.0,0.0,0.0
2039,30.93,11.35,0.0,96.46,0.0
2040,24.7,0.0,26.87,0.0,0.0
2041,43.99,15.2,0.0,0.0,0.0
2042,14.49,0.0,0.0,0.0,0.0
2043,14.2,0.0,0.0,52.74,43.02
2044,31.29,0.0,39.88,0.0,0.0
2045,10.71,15.5,0.0,0.0,0.0
2046,13.53,0.0,0.0,0.0,17.36
2047,56.77,0.0,43.05,0.0,0.0
2048,25.83,0.0,0.0,0.0,0.0
2049,12.61,10.92,23.33,0.0,48.59
2050,36.77,0.0,0.0,0.0,0.0
2051,53.43,0.0,0.0,66.54,0.0
2052,29.59,12.3,0.0,67.51,0.0
2053,36.89,10.51,28.05,0.0,3.17
2054,26.48,0.0,0.0,0.0,38.78
2055,34.23,0.0,0.0,0.0,0.0
2056,22.23,0.0,0.0,0.0,0.0
2057,52.72,0.0,0.0,0.0,0.0
2058,36.7,0.0,0.0,0.0,0.0
2059,25.37,0.0,0.0,95.36,0.0
2060,43.39,0.0,0.0,0.0,0.0
2061,39.05,0.0,0.0,0.0,8.08
2062,32.06,10.37,0.0,77.74,0.0
2063,21.61,0.0,0.0,37.34,15.27
2064,30.63,12.85,0.0,0.0,0.0
2065,44.95,0.0,0.0,92.02,0.0
2066,50.18,0.0,0.0,0.0,0.0
2067,55.36,0.0,41.58,0.0,0.0
2068,38.24,0.0,22.28,0.0,26.51
2069,35.77,15.47,0.0,0.0,27.17
2070,41.54,0.0,33.54,0.0,0.0
2071,29.19,0.0,0.0,0.0,0.0
2072,59.47,0.0,36.61,0.0,0.0
2073,26.07,14.97,39.61,77.74,0.0
2074,10.4,0.0,0.0,0.0,41.34
2075,29.33,0.0,0.0,0.0,0.0
2076,23.98,10.17,0.0,0.0,0.0
2077,57.5,0.0,37.06,0.0,0.0
2078,25.94,0.0,0.0,0.0,0.0
2079,13.88,12.87,0.0,0.0,0.0
2080,27.28,14.51,0.0,0.0,0.0
2081,59.52,0.0,15.99,0.0,0.0
2082,32.4,0.0,38.81,0.0,0.0
2083,54.95,0.0,35.3,0.0,0.0
2084,38.38,0.0,0.0,0.0,24.93
2085,44.45,0.0,0.0,0.0,0.0
2086,26.68,0.0,24.56,0.0,0.0
2087,36.17,10.81,15.69,0.0,0.0
2088,27.26,0.0,0.0,64.37,0.0
2089,11.15,0.0,0.0,0.0,0.0
2090,33.04,11.47,0.0,0.0,0.0
2091,12.43,13.54,0.0,52.78,31.12
2092,11.53,12.7,0.0,0.0,0.0
2093,63.66,15.1,0.0,68.65,54.2
2094,28.11,12.65,0.0,0.0,0.0
2095,47.27,10.35,0.0,94.24,32.11
2096,13.76,11.92,0.0,0.0,0.0
2097,11.53,0.0,0.0,0.0,0.0
2098,40.57,0.0,39.97,0.0,0.0
2099,39.07,12.73,0.0,0.0,59.23
2100,49.93,0.0,0.0,0.0,58.59
2101,12.44,16.64,0.0,0.0,26.13
2102,14.97,0.0,0.0,37.23,30.04
2103,42.85,14.54,0.0,0.0,44.91
2104,40.54,0.0,0.0,98.01,0.0
2105,28.54,13.71,0.0,0.0,35.54
2106,30.91,13.52,0.0,0.0,0.0
2107,22.76,15.42,0.0,36.97,0.0
2108,39.99,0.0,0.0,35.54,50.77
2109,42.08,0.0,0.0,0.0,33.19
2110,28.75,14.26,0.0,0.0,0.0
2111,53.3,0.0,48.05,85.62,0.0
2112,26.03,16.63,0.0,89.81,38.15
2113,56.32,12.51,39.32,92.27,0.0
2114,13.05,16.32,0.0,0.0,19.06
2115,30.27,14.3,32.76,0.0,0.0
2116,56.3,15.43,0.0,0.0,0.0
2117,32.87,0.0,0.0,57.16,23.82
2118,31.35,0.0,0.0,48.3,0.0
2119,30.09,15.68,46.19,0.0,0.0
2120,28.97,0.0,0.0,0.0,0.0
2121,43.26,0.0,0.0,0.0,0.0
2122,30.83,12.43,0.0,0.0,5.6
2123,27.67,16.98,0.0,0.0,0.0
2124,36.38,16.43,19.41,0.0,18.93
2125,22.93,0.0,0.0,0.0,10.56
2126,28.71,0.0,22.61,96.56,0.0
2127,12.75,15.8,0.0,0.0,0.0
2128,41.41,14.79,0.0,0.0,0.0
2129,27.96,0.0,0.0,0.0,5.13
2130,39.28,0.0,0.0,0.0,0.0
2131,46.42,0.0,0.0,0.0,0.0
2132,42.65,16.34,0.0,0.0,0.0
2133,24.68,11.91,0.0,0.0,0.0
2134,27.82,0.0,0.0,0.0,0.0
2135,12.99,0.0,0.0,0.0,0.0
2136,46.74,11.31,0.0,0.0,0.0
2137,45.15,16.49,39.0,56.57,0.0
2138,10.86,0.0,0.0,0.0,0.0
2139,51.81,0.0,50.07,0.0,52.86
2140,10.18,13.0,0.0,0.0,0.0
2141,40.51,0.0,0.0,0.0,0.0
2142,22.06,0.0,27.06,0.0,0.0
2143,47.55,0.0,0.0,39.67,0.0
2144,55.56,0.0,24.56,0.0,48.93
2145,63.59,16.19,0.0,56.85,0.0
2146,42.48,0.0,0.0,0.0,0.0
2147,55.07,0.0,17.77,0.0,40.21
2148,25.65,0.0,0.0,0.0,0.0
2149,47.58,0.0,0.0,0.0,20.74
2150,44.19,13.06,0.0,0.0,44.45
2151,57.72,0.0,53.31,0.0,0.0
2152,57.48,0.0,0.0,0.0,53.12
2153,41.21,0.0,0.0,0.0,0.0
2154,12.42,0.0,0.0,0.0,35.42
2155,45.81,10.44,15.19,0.0,0.0
2156,41.04,0.0,0.0,0.0,0.0
2157,42.02,0.0,0.0,0.0,0.0
2158,53.13,14.33,40.16,0.0,0.0
2159,45.14,0.0,34.77,0.0,0.0
2160,36.22,15.11,0.0,0.0,0.0
2161,26.84,0.0,0.0,56.63,0.0
2162,29.95,13.29,0.0,87.41,0.0
2163,27.3,0.0,0.0,69.38,51.92
2164,14.91,0.0,0.0,32.79,38.74
2165,41.77,16.67,0.0,99.46,0.0
2166,14.4,12.43,0.0,0.0,0.0
2167,50.78,15.1,0.0,0.0,0.0
2168,66.74,0.0,0.0,0.0,0.0
2169,14.59,0.0,0.0,0.0,0.0
2170,57.83,0.0,0.0,0.0,16.61
2171,24.54,0.0,0.0,0.0,0.0
2172,35.04,16.47,38.85,77.82,0.0
2173,40.91,0.0,0.0,0.0,54.82
2174,27.32,0.0,0.0,0.0,0.77
2175,51.1,12.53,0.0,0.0,0.0
2176,38.3,0.0,0.0,0.0,39.75
2177,46.53,15.08,58.48,46.03,37.0
2178,34.48,15.59,0.0,94.73,11.97
2179,47.72,0.0,28.84,95.04,53.57
2180,12.33,11.05,21.28,0.0,0.0
2181,65.84,11.84,33.78,0.0,0.0
2182,21.08,10.47,52.64,0.0,0.01
2183,33.38,14.67,34.32,0.0,35.26
2184,58.68,14.79,35.12,61.86,0.0
2185,58.42,0.0,29.02,0.0,11.99
2186,14.88,15.7,0.0,0.0,0.0
2187,26.26,13.55,0.0,0.0,0.0
2188,53.17,0.0,0.0,0.0,35.8
2189,46.99,0.0,0.0,0.0,0.0
2190,11.1,10.0,0.0,68.39,0.0
2191,29.04,0.0,52.78,0.0,0.0
2192,25.16,0.0,0.0,0.0,41.74
2193,11.07,0.0,0.0,69.4,35.01
2194,40.24,13.77,0.0,53.87,0.0
2195,41.93,0.0,42.88,0.0,23.92
2196,20.71,0.0,27.09,0.0,0.0
2197,27.03,0.0,0.0,96.92,48.05
2198,28.62,0.0,0.0,0.0,0.0
2199,46.82,0.0,0.0,0.0,14.79
2200,57.41,0.0,32.46,0.0,0.0
2201,10.48,12.65,0.0,0.0,0.0
2202,72.49,14.96,18.95,0.0,0.0
2203,40.21,12.79,34.06,0.0,0.38
2204,40.43,14.58,0.0,0.0,0.0
2205,25.69,10.45,0.0,0.0,0.0
2206,12.74,16.27,0.0,0.0,0.0
2207,21.05,0.0,56.63,37.25,0.0
2208,25.13,0.0,0.0,0.0,0.0
2209,74.71,13.48,34.06,0.0,0.0
2210,11.58,0.0,0.0,0.0,47.99
2211,39.86,0.0,0.0,0.0,0.0
2212,10.29,0.0,0.0,0.0,43.55
2213,37.45,0.0,0.0,0.0,0.0
2214,26.39,15.1,0.0,0.0,1.53
2215,27.18,11.32,0.0,0.0,18.85
2216,27.42,0.0,57.81,0.0,0.0
2217,30.14,0.0,0.0,0.0,0.0
2218,35.27,0.0,0.0,74.74,0.0
2219,20.55,11.56,0.0,0.0,0.0
2220,56.99,0.0,0.0,0.0,46.58
2221,20.94,14.73,0.0,0.0,49.17
2222,30.36,16.48,0.0,0.0,0.0
2223,45.53,0.0,16.33,83.95,0.0
2224,37.87,0.0,49.79,96.7,0.0
2225,36.16,11.13,0.0,0.0,0.0
2226,50.97,13.09,33.66,0.0,42.69
2227,32.83,0.0,25.62,0.0,0.0
2228,10.18,10.63,0.0,41.12,0.0
2229,32.62,10.85,0.0,0.0,0.5
2230,60.56,11.48,55.92,0.0,0.0
2231,34.68,0.0,0.0,0.0,0.0
2232,42.24,0.0,0.0,0.0,56.38
2233,10.48,0.0,0.0,0.0,0.0
2234,21.19,0.0,0.0,0.0,0.0
2235,22.93,0.0,0.0,0.0,0.0
2236,30.98,14.11,0.0,0.0,0.0
2237,55.91,15.68,0.0,0.0,48.36
2238,41.06,0.0,0.0,0.0,0.0
2239,69.03,0.0,34.23,0.0,37.9
2240,42.43,0.0,57.72,70.43,0.0
2241,24.08,15.76,0.0,0.0,0.0
2242,58.45,10.82,35.94,72.59,0.0
2243,44.72,0.0,0.0,69.24,58.42
2244,28.84,10.62,0.0,0.0,0.0
2245,10.93,0.0,0.0,0.0,48.73
2246,38.43,15.22,0.0,85.53,0.0
2247,25.35,0.0,0.0,0.0,0.0
2248,43.66,10.7,0.0,0.0,0.0
2249,14.73,12.81,0.0,0.0,0.0
2250,41.64,0.0,0.0,0.0,3.95
2251,43.75,16.29,0.0,0.0,0.0
2252,13.71,0.0,0.0,60.84,0.0
2253,30.22,0.0,0.0,0.0,0.0
2254,29.19,15.06,0.0,0.0,0.0
2255,20.28,0.0,0.0,0.0,0.0
2256,20.45,13.33,0.0,0.0,55.98
2257,27.37,12.54,0.0,0.0,33.28
2258,23.41,11.23,0.0,0.0,0.0
2259,23.94,11.88,0.0,0.0,0.0
2260,22.72,0.0,0.0,0.0,0.0
2261,12.06,13.43,0.0,0.0,0.0
2262,25.87,13.61,0.0,97.51,58.24
2263,31.56,0.0,0.0,0.0,0.0
2264,67.49,0.0,0.0,41.02,0.0
2265,11.9,15.81,0.0,47.89,0.0
2266,27.04,10.18,20.61,0.0,0.0
2267,10.31,13.91,0.0,0.0,49.78
2268,14.34,0.0,0.0,0.0,27.87
2269,40.41,0.0,36.51,0.0,0.91
2270,42.17,12.32,25.12,0.0,0.0
2271,57.09,12.18,36.99,0.0,20.57
2272,41.42,14.3,0.0,0.0,35.64
2273,49.06,0.0,0.0,75.98,0.0
2274,34.03,13.69,0.0,0.0,7.72
2275,22.03,0.0,0.0,65.74,0.0
2276,33.94,0.0,0.0,0.0,51.26
2277,58.52,0.0,0.0,0.0,0.0
2278,27.02,13.62,31.68,84.51,0.0
2279,40.24,15.38,0.0,0.0,0.0
2280,46.17,14.26,0.0,0.0,54.76
2281,21.24,13.58,36.37,0.0,0.0
2282,49.39,13.55,24.64,0.0,2.11
2283,41.17,0.0,0.0,0.0,58.24
2284,32.38,16.6,15.42,0.0,0.0
2285,46.48,12.13,0.0,0.0,0.0
2286,30.12,0.0,25.49,0.0,0.0
2287,26.03,15.6,0.0,0.0,0.0
2288,59.74,0.0,0.0,89.66,55.91
2289,53.05,14.76,0.0,0.0,0.0
2290,53.77,13.97,19.84,0.0,0.0
2291,59.32,0.0,19.02,0.0,46.12
2292,51.77,16.0,0.0,0.0,21.63
2293,40.32,0.0,21.27,0.0,34.02
2294,10.88,0.0,0.0,72.12,0.0
2295,23.6,15.15,45.34,0.0,0.0
2296,51.91,10.29,0.0,0.0,0.0
2297,43.38,14.76,29.16,0.0,0.0
2298,37.85,11.35,58.21,0.0,48.94
2299,28.41,11.16,0.0,66.99,0.0
2300,72.28,0.0,19.57,0.0,0.0
2301,21.57,12.22,0.0,0.0,48.54
2302,29.16,0.0,0.0,0.0,0.0
2303,41.2,0.0,15.51,0.0,11.34
2304,28.21,10.78,19.67,58.01,0.0
2305,11.93,15.35,0.0,0.0,1.27
2306,22.07,11.31,0.0,0.0,27.4
2307,28.16,12.6,0.0,0.0,0.0
2308,12.98,16.64,0.0,0.0,0.0
2309,58.98,14.92,0.0,0.0,0.0
2310,26.42,10.45,0.0,0.0,0.0
2311,30.12,11.87,0.0,0.0,0.0
2312,31.72,0.0,0.0,0.0,1.76
2313,45.74,13.87,0.0,0.0,0.0
2314,12.28,14.99,0.0,0.0,48.84
2315,23.17,0.0,0.0,0.0,0.0
2316,35.54,10.36,46.55,0.0,0.0
2317,64.9,13.44,33.58,0.0,0.0
2318,33.26,10.72,0.0,0.0,34.7
2319,59.61,13.91,24.29,57.43,0.0
2320,43.68,0.0,26.16,68.49,0.0
2321,28.04,0.0,0.0,0.0,0.0
2322,25.85,0.0,0.0,0.0,47.2
2323,26.87,10.8,31.41,74.4,0.0
2324,42.67,0.0,0.0,0.0,27.36
2325,49.83,0.0,0.0,0.0,0.0
2326,12.25,13.49,0.0,0.0,59.13
2327,37.54,10.96,0.0,0.0,0.0
2328,30.4,12.96,32.05,0.0,47.96
2329,14.2,0.0,0.0,0.0,0.0
2330,41.67,0.0,43.25,0.0,47.35
2331,29.34,0.0,22.11,44.96,40.66
2332,48.12,14.3,0.0,40.83,0.0
2333,59.46,15.42,0.0,0.0,0.0
2334,47.6,12.5,0.0,57.57,0.0
2335,39.77,0.0,18.5,0.0,0.0
2336,43.89,0.0,0.0,0.0,0.0
2337,35.36,0.0,0.0,0.0,0.0
2338,49.55,0.0,0.0,88.09,40.18
2339,55.64,0.0,0.0,0.0,0.0
2340,58.28,16.31,0.0,0.0,0.0
2341,12.36,15.16,0.0,0.0,0.0
2342,42.24,0.0,0.0,0.0,0.0
2343,43.82,15.87,0.0,0.0,0.0
2344,33.7,0.0,0.0,0.0,0.0
2345,20.5,13.06,0.0,0.0,55.03
2346,41.5,0.0,0.0,37.79,50.97
2347,23.57,13.09,0.0,0.0,0.0
2348,51.15,0.0,0.0,41.17,42.33
2349,38.4,15.11,0.0,0.0,0.0
2350,30.45,0.0,0.0,33.89,0.9
2351,26.04,11.48,0.0,0.0,39.62
2352,28.63,0.0,0.0,0.0,0.0
2353,26.99,12.09,0.0,0.0,38.21
2354,11.81,0.0,0.0,0.0,0.0
2355,12.35,0.0,0.0,0.0,0.0
2356,58.82,15.0,0.0,0.0,0.0
2357,32.46,0.0,0.0,0.0,3.33
2358,51.56,0.0,0.0,0.0,0.0
2359,37.15,0.0,0.0,0.0,33.58
2360,31.16,0.0,54.61,0.0,0.0
2361,32.91,14.05,0.0,77.57,40.95
2362,52.89,14.33,0.0,47.77,42.35
2363,36.82,0.0,0.0,0.0,0.0
2364,53.6,14.73,0.0,0.0,52.9
2365,10.36,0.0,0.0,0.0,0.0
2366,41.71,0.0,0.0,31.22,0.0
2367,41.76,11.43,0.0,0.0,8.39
2368,20.41,0.0,0.0,52.93,0.0
2369,22.09,10.67,0.0,33.01,0.0
2370,23.66,12.11,0.0,0.0,0.0
2371,41.41,0.0,20.48,0.0,0.0
2372,52.14,10.61,0.0,0.0,0.0
2373,25.1,11.51,18.97,0.0,0.0
2374,43.67,13.57,0.0,77.3,0.0
2375,23.19,0.0,0.0,0.0,0.0
2376,41.84,15.24,0.0,0.0,42.12
2377,41.91,10.73,52.0,0.0,0.0
2378,32.08,15.95,0.0,0.0,0.0
2379,57.32,0.0,0.0,50.69,33.53
2380,29.05,0.0,0.0,0.0,39.74
2381,23.35,15.83,0.0,0.0,0.0
2382,29.62,11.19,0.0,0.0,0.0
2383,10.04,16.05,0.0,0.0,0.0
2384,24.89,15.33,0.0,31.5,0.0
2385,37.31,0.0,30.44,57.49,0.0
2386,24.85,0.0,0.0,0.0,11.3
2387,35.9,0.0,0.0,0.0,18.43
2388,23.23,0.0,0.0,0.0,41.57
2389,11.99,0.0,0.0,0.0,0.0
2390,29.4,0.0,0.0,0.0,0.0
2391,58.21,0.0,0.0,0.0,0.0
2392,33.73,0.0,0.0,71.13,0.0
2393,44.51,10.23,0.0,0.0,0.0
2394,42.33,15.56,37.99,0.0,0.0
2395,43.28,0.0,0.0,0.0,13.23
2396,37.77,10.66,26.12,0.0,0.0
2397,50.27,11.25,0.0,0.0,0.0
2398,73.43,12.6,28.42,0.0,29.31
2399,10.29,13.66,21.01,45.01,24.64
2400,37.64,0.0,0.0,0.0,19.41
2401,67.73,0.0,0.0,0.0,8.37
2402,37.97,15.64,0.0,0.0,43.95
2403,71.21,0.0,30.07,0.0,0.0
2404,33.33,0.0,46.36,0.0,56.59
2405,10.86,0.0,0.0,0.0,0.0
2406,27.17,11.19,34.05,38.24,0.0
2407,26.83,0.0,0.0,0.0,0.0
2408,39.39,0.0,17.76,0.0,0.0
2409,28.73,12.26,0.0,0.0,24.33
2410,59.62,15.22,0.0,0.0,0.0
2411,26.13,0.0,0.0,0.0,0.0
2412,38.79,0.0,0.0,80.05,0.0
2413,37.15,10.76,0.0,0.0,0.0
2414,42.21,0.0,25.6,0.0,0.0
2415,10.57,0.0,0.0,94.28,0.0
2416,28.68,13.12,0.0,0.0,0.0
2417,63.08,13.39,0.0,0.0,37.84
2418,53.81,16.7,58.12,0.0,0.0
2419,39.78,12.72,0.0,0.0,0.0
2420,39.41,0.0,28.29,0.0,0.0
2421,32.41,15.47,52.41,0.0,0.0
2422,45.32,14.11,0.0,0.0,24.74
2423,14.15,16.1,0.0,0.0,0.0
2424,51.2,0.0,0.0,0.0,0.0
2425,51.75,16.18,46.31,0.0,0.0
2426,10.03,13.08,0.0,0.0,0.0
2427,20.85,12.75,31.61,0.0,0.0
2428,30.86,14.6,0.0,0.0,0.0
2429,51.42,0.0,0.0,0.0,37.45
2430,42.48,15.61,0.0,0.0,51.0
2431,21.52,12.1,0.0,86.39,0.0
2432,14.44,15.85,0.0,0.0,0.0
2433,25.14,15.98,0.0,0.0,0.0
2434,46.56,12.74,22.7,56.67,0.0
2435,38.52,13.4,0.0,0.0,0.0
2436,21.73,13.23,0.0,0.0,0.0
2437,32.33,16.94,0.0,0.0,52.28
2438,61.45,0.0,39.73,0.0,48.16
2439,27.54,0.0,0.0,0.0,0.0
2440,45.24,14.1,0.0,0.0,0.0
2441,10.71,12.0,0.0,0.0,0.0
2442,48.34,0.0,0.0,0.0,0.0
2443,14.93,15.07,0.0,0.0,0.0
2444,14.02,13.9,0.0,0.0,0.0
2445,53.52,0.0,0.0,0.0,0.0
2446,56.68,0.0,0.0,0.0,0.0
2447,57.39,0.0,0.0,38.21,27.92
2448,20.38,11.98,0.0,33.86,0.0
2449,32.29,13.6,0.0,0.0,41.52
2450,43.47,0.0,16.99,0.0,0.0
2451,38.74,12.59,24.57,38.33,0.0
2452,35.7,0.0,0.0,0.0,7.98
2453,14.73,15.75,0.0,0.0,0.0
2454,41.09,15.43,26.13,0.0,37.51
2455,12.9,0.0,36.99,56.12,0.0
2456,36.72,0.0,0.0,0.0,0.0
2457,35.45,0.0,0.0,0.0,0.0
2458,44.19,10.4,0.0,0.0,0.0
2459,40.18,12.88,0.0,37.52,0.0
2460,32.35,12.8,35.26,0.0,15.99
2461,11.21,10.39,0.0,0.0,0.0
2462,22.62,13.39,0.0,0.0,0.0
2463,20.0,0.0,0.0,0.0,0.0
2464,23.9,0.0,0.0,0.0,0.0
2465,30.71,0.0,0.0,44.72,0.0
2466,57.77,11.55,0.0,70.63,7.46
2467,40.43,12.71,33.43,0.0,0.0
2468,39.45,13.38,49.35,0.0,0.0
2469,37.12,0.0,0.0,0.0,0.0
2470,11.96,0.0,30.12,0.0,0.0
