personID,clothing,personalCare,householdSupplies,childcare,petExpenses
1850,128.7,158.12,174.58,0.0,56.56
1851,296.57,45.12,143.2,0.0,0.0
1852,95.08,36.64,143.72,0.0,0.0
1853,99.92,62.39,86.26,0.0,0.0
1854,194.3,114.0,143.81,0.0,0.0
1855,63.19,112.88,189.97,0.0,132.64
1856,70.36,213.28,181.5,803.41,0.0
1857,41.06,158.3,126.21,0.0,0.0
1858,54.13,133.65,138.42,0.0,97.01
1859,159.75,114.32,150.06,0.0,143.59
1860,82.35,51.35,129.0,0.0,0.0
1861,132.13,41.16,113.64,0.0,110.58
1862,169.7,263.41,105.61,1856.91,0.0
1863,193.4,214.58,192.58,1569.36,154.33
1864,133.97,245.2,108.35,1184.16,115.65
1865,56.62,40.31,118.23,0.0,0.0
1866,82.88,106.22,167.34,0.0,0.0
1867,50.76,119.53,189.57,0.0,0.0
1868,169.82,72.57,71.31,0.0,0.0
1869,115.63,265.65,218.02,1377.34,0.0
1870,33.55,73.67,62.22,0.0,90.89
1871,261.99,65.86,99.29,0.0,0.0
1872,67.24,258.8,89.71,1186.99,75.64
1873,133.3,106.9,140.8,0.0,149.74
1874,77.16,152.44,101.82,1812.92,0.0
1875,129.98,290.25,85.61,1442.55,0.0
1876,79.93,129.38,140.7,1384.76,0.0
1877,90.6,240.89,154.38,0.0,0.0
1878,48.41,192.37,224.99,1031.35,86.33
1879,65.69,71.82,151.75,0.0,62.22
1880,92.87,115.06,161.7,0.0,143.33
1881,186.76,106.86,60.58,0.0,0.0
1882,145.31,33.98,97.86,0.0,0.0
1883,103.84,116.59,142.69,986.71,128.11
1884,55.18,138.72,156.98,0.0,0.0
1885,163.84,161.66,122.91,1041.56,0.0
1886,111.43,184.27,158.66,1002.54,0.0
1887,82.62,42.74,80.87,0.0,147.13
1888,135.64,293.99,133.28,1184.45,0.0
1889,63.29,91.22,113.56,0.0,0.0
1890,141.02,111.58,124.07,0.0,0.0
1891,37.34,149.0,212.02,0.0,0.0
1892,140.04,186.06,85.49,1523.17,0.0
1893,106.74,43.41,132.25,0.0,0.0
1894,66.42,148.79,147.71,1507.08,0.0
1895,36.8,181.2,73.15,0.0,103.89
1896,146.74,133.58,121.47,0.0,0.0
1897,74.14,186.33,168.97,928.41,128.36
1898,111.01,186.24,108.55,1530.75,109.11
1899,32.14,141.49,125.7,827.6,104.37
1900,253.36,142.14,141.5,0.0,67.32
1901,49.46,177.74,150.28,0.0,0.0
1902,250.01,128.29,61.98,0.0,139.06
1903,141.74,155.81,60.15,0.0,0.0
1904,121.69,326.0,89.04,0.0,0.0
1905,64.94,174.71,98.85,971.04,125.23
1906,370.13,172.88,146.58,0.0,0.0
1907,70.64,50.62,135.36,0.0,0.0
1908,100.7,115.41,92.53,0.0,0.0
1909,122.32,277.16,200.62,863.66,188.46
1910,93.34,34.44,143.22,0.0,0.0
1911,194.8,156.44,172.39,1217.45,95.42
1912,297.99,48.67,107.65,0.0,172.49
1913,47.42,120.92,66.59,0.0,0.0
1914,66.94,140.67,173.22,1096.54,97.63
1915,100.7,312.14,95.73,1566.42,0.0
1916,139.93,127.06,80.96,0.0,0.0
1917,188.46,97.78,111.11,0.0,64.32
1918,146.5,106.22,67.39,1228.79,0.0
1919,85.9,34.21,89.7,0.0,54.12
1920,41.5,196.32,107.59,0.0,0.0
1921,114.8,85.4,82.8,0.0,0.0
1922,76.24,103.61,109.32,0.0,0.0
1923,154.62,168.5,85.58,0.0,90.93
1924,357.59,82.01,55.01,0.0,0.0
1925,58.94,75.03,142.24,0.0,0.0
1926,75.28,70.78,103.27,0.0,0.0
1927,81.46,52.47,61.49,0.0,0.0
1928,32.89,158.75,198.76,1394.01,62.05
1929,79.83,113.42,157.01,0.0,76.12
1930,123.3,74.53,73.98,0.0,0.0
1931,86.95,95.18,60.65,1220.14,0.0
1932,89.73,60.4,135.02,0.0,0.0
1933,89.53,80.77,128.34,0.0,0.0
1934,300.28,439.08,222.41,1203.02,0.0
1935,184.12,120.55,64.67,0.0,115.77
1936,139.2,211.95,94.46,924.27,0.0
1937,93.4,200.04,176.43,1087.29,63.51
1938,79.06,65.49,120.38,0.0,82.62
1939,169.59,230.46,137.95,0.0,0.0
1940,55.23,148.5,163.28,0.0,0.0
1941,30.44,68.74,129.74,0.0,0.0
1942,61.06,186.81,181.18,0.0,0.0
1943,189.93,54.74,49.31,0.0,0.0
1944,90.97,67.23,86.33,0.0,0.0
1945,71.59,52.48,136.15,0.0,0.0
1946,341.67,235.1,150.7,1176.75,0.0
1947,292.78,158.17,61.08,0.0,0.0
1948,255.83,98.21,167.58,0.0,0.0
1949,56.39,39.43,143.35,0.0,0.0
1950,81.81,122.89,107.67,0.0,0.0
1951,116.01,33.01,133.63,0.0,0.0
1952,75.25,124.83,117.45,0.0,105.66
1953,64.59,147.77,99.74,0.0,147.36
1954,122.57,92.02,165.36,0.0,0.0
1955,84.7,116.82,143.72,0.0,0.0
1956,51.84,59.68,95.11,0.0,0.0
1957,143.59,54.79,90.54,0.0,0.0
1958,154.61,92.75,56.04,0.0,0.0
1959,166.73,111.52,149.25,0.0,110.54
1960,318.3,75.08,71.83,0.0,0.0
1961,89.1,60.36,58.83,0.0,0.0
1962,71.32,173.08,173.99,0.0,0.0
1963,88.52,148.74,152.84,1600.77,114.74
1964,45.63,189.93,169.65,0.0,107.75
1965,49.95,175.04,81.54,768.39,136.69
1966,82.84,108.31,69.71,0.0,0.0
1967,157.85,111.58,74.36,1197.95,108.99
1968,284.56,349.65,153.26,1532.93,0.0
1969,230.02,233.62,97.24,1149.11,0.0
1970,48.14,38.99,106.08,0.0,0.0
1971,44.74,32.44,96.58,0.0,110.69
1972,70.35,91.51,100.33,0.0,0.0
1973,58.58,63.57,50.72,0.0,0.0
1974,145.24,141.18,147.39,0.0,0.0
1975,61.5,66.58,63.46,0.0,0.0
1976,96.05,66.68,110.59,0.0,91.41
1977,132.68,65.08,82.72,0.0,56.03
1978,179.84,78.95,117.88,0.0,180.08
1979,50.88,104.67,86.84,0.0,0.0
1980,119.08,147.8,109.42,0.0,0.0
1981,93.79,76.44,165.84,0.0,0.0
1982,150.96,57.91,85.27,0.0,0.0
1983,164.53,294.8,160.18,0.0,182.54
1984,72.8,134.94,162.4,0.0,134.17
1985,58.31,46.81,116.09,0.0,0.0
1986,117.6,57.07,84.93,0.0,86.25
1987,179.2,175.45,113.84,0.0,101.95
1988,352.8,70.01,88.99,0.0,0.0
1989,384.28,368.39,146.88,0.0,169.65
1990,108.03,38.74,81.83,0.0,0.0
1991,120.07,139.93,135.95,0.0,0.0
1992,102.52,160.63,166.37,0.0,0.0
1993,180.19,266.58,156.61,1859.29,0.0
1994,170.51,56.79,71.94,0.0,50.56
1995,93.93,96.05,134.69,0.0,0.0
1996,60.69,43.52,97.44,0.0,0.0
1997,74.15,75.14,125.4,0.0,69.48
1998,357.46,218.47,154.52,0.0,0.0
1999,59.7,47.46,92.42,0.0,117.82
2000,169.46,177.87,129.53,0.0,95.6
2001,199.1,49.55,131.2,0.0,85.59
2002,130.85,272.48,174.23,0.0,0.0
2003,191.3,206.21,154.85,1376.82,0.0
2004,46.62,176.71,119.84,0.0,0.0
2005,139.17,203.03,175.94,1932.54,0.0
2006,71.81,41.01,89.53,0.0,0.0
2007,38.56,87.96,133.95,1755.21,0.0
2008,141.49,161.93,102.21,858.54,149.14
2009,97.85,107.32,56.68,0.0,0.0
2010,69.91,177.33,89.92,0.0,0.0
2011,85.32,123.63,123.3,0.0,146.35
2012,50.17,36.67,89.08,0.0,0.0
2013,119.89,138.18,95.51,0.0,55.68
2014,52.66,65.49,155.1,0.0,68.81
2015,51.31,165.24,97.03,0.0,128.68
2016,43.32,308.43,219.04,1579.34,57.07
2017,41.65,120.16,111.67,1392.46,0.0
2018,183.6,62.03,141.64,0.0,0.0
2019,45.07,56.19,77.89,0.0,0.0
2020,146.44,148.28,168.9,0.0,0.0
2021,177.88,121.55,113.88,0.0,108.44
2022,151.77,236.36,106.73,0.0,0.0
2023,76.12,79.66,152.16,0.0,0.0
2024,129.67,65.66,101.52,0.0,103.04
2025,77.02,275.26,187.36,727.19,147.19
2026,80.4,151.47,162.02,1126.03,0.0
2027,80.21,352.51,91.44,0.0,0.0
2028,130.43,63.5,106.15,0.0,67.26
2029,226.85,124.23,57.81,0.0,123.39
2030,100.57,96.36,139.08,0.0,126.04
2031,185.29,237.3,112.95,0.0,0.0
2032,137.68,84.12,106.49,0.0,0.0
2033,165.77,114.67,70.7,0.0,0.0
2034,76.75,133.33,70.48,0.0,0.0
2035,42.82,61.52,114.54,0.0,0.0
2036,190.79,211.32,84.18,0.0,0.0
2037,36.63,71.07,110.91,0.0,73.98
2038,92.11,224.7,181.11,760.97,0.0
2039,263.51,174.72,100.77,0.0,0.0
2040,61.23,104.37,113.11,0.0,0.0
2041,55.78,195.96,203.39,0.0,0.0
2042,68.39,282.49,178.51,0.0,0.0
2043,223.36,56.91,121.02,0.0,0.0
2044,95.65,55.09,129.96,0.0,0.0
2045,145.58,155.77,113.06,0.0,0.0
2046,55.35,61.87,68.12,0.0,0.0
2047,76.71,92.26,64.79,0.0,107.45
2048,75.92,70.03,139.87,0.0,0.0
2049,150.33,87.5,85.6,1815.19,0.0
2050,69.79,97.98,121.04,898.81,0.0
2051,289.85,293.56,106.37,880.87,0.0
2052,95.8,57.72,104.64,0.0,0.0
2053,46.4,213.11,91.2,0.0,0.0
2054,69.41,73.18,127.72,0.0,90.04
2055,124.15,131.49,156.6,0.0,0.0
2056,357.06,175.66,67.64,0.0,94.49
2057,213.13,201.87,202.65,951.99,0.0
2058,83.16,35.11,130.9,0.0,0.0
2059,126.28,160.73,210.18,1773.9,91.82
2060,53.76,81.23,75.8,0.0,0.0
2061,103.03,43.83,138.48,0.0,0.0
2062,180.14,68.91,143.28,0.0,0.0
2063,250.41,57.21,85.39,0.0,76.91
2064,73.27,36.69,57.18,0.0,57.22
2065,126.75,50.24,133.89,0.0,112.45
2066,78.81,111.51,86.87,0.0,68.26
2067,72.58,102.52,112.91,1194.17,88.55
2068,92.5,213.82,128.68,0.0,0.0
2069,46.39,44.13,96.56,0.0,0.0
2070,90.5,169.77,145.7,787.77,0.0
2071,283.32,100.81,81.58,0.0,0.0
2072,260.34,196.44,119.62,0.0,0.0
2073,122.38,109.53,95.29,1649.46,0.0
2074,152.26,143.49,87.52,0.0,0.0
2075,36.79,171.42,238.95,0.0,0.0
2076,166.46,52.19,130.52,0.0,0.0
2077,156.09,157.64,172.34,991.99,0.0
2078,251.17,86.76,84.86,0.0,0.0
2079,88.11,61.41,100.87,0.0,0.0
2080,85.0,50.88,54.26,0.0,78.36
2081,74.97,146.6,98.51,0.0,0.0
2082,54.67,80.09,165.99,0.0,110.95
2083,70.68,227.56,147.78,0.0,0.0
2084,223.77,90.68,109.95,0.0,104.97
2085,85.17,49.88,101.54,0.0,124.03
2086,48.59,279.65,200.15,1705.49,0.0
2087,117.78,118.47,155.76,0.0,0.0
2088,145.59,124.59,140.93,1308.25,0.0
2089,35.98,67.58,119.75,0.0,109.99
2090,106.73,183.46,167.24,0.0,54.59
2091,73.4,139.24,152.18,942.34,0.0
2092,78.62,45.48,125.7,0.0,0.0
2093,134.25,50.55,143.34,0.0,0.0
2094,145.28,66.34,65.63,0.0,0.0
2095,107.14,119.25,154.42,0.0,103.16
2096,164.19,178.5,136.77,0.0,162.41
2097,128.44,100.8,112.47,0.0,0.0
2098,86.77,102.98,86.65,0.0,104.8
2099,191.85,356.23,86.94,0.0,89.97
2100,125.72,120.6,84.32,0.0,141.73
2101,53.53,55.44,102.54,0.0,0.0
2102,292.7,71.83,58.5,0.0,0.0
2103,160.13,172.78,150.36,0.0,148.98
2104,220.07,311.72,151.83,964.56,0.0
2105,83.86,98.58,129.97,0.0,0.0
2106,77.0,147.43,106.04,0.0,0.0
2107,63.4,121.05,143.11,1447.54,0.0
2108,148.13,73.44,67.38,0.0,0.0
2109,32.74,205.26,192.26,1084.16,0.0
2110,76.49,90.73,156.3,0.0,0.0
2111,388.07,71.34,113.29,0.0,0.0
2112,92.43,63.32,126.64,0.0,94.78
2113,275.42,79.22,67.84,0.0,0.0
2114,158.61,108.45,96.77,0.0,0.0
2115,132.37,210.62,219.22,796.12,0.0
2116,32.39,47.21,73.85,0.0,98.76
2117,120.78,201.64,141.73,1467.66,125.02
2118,186.67,128.52,121.37,0.0,158.36
2119,181.79,159.61,131.66,1226.29,0.0
2120,147.48,187.62,193.81,1040.24,69.88
2121,229.32,176.94,151.05,0.0,0.0
2122,61.2,125.77,126.24,1011.6,0.0
2123,52.61,42.32,116.41,0.0,0.0
2124,184.13,318.76,156.09,857.94,0.0
2125,52.09,53.15,135.28,0.0,0.0
2126,241.25,132.68,133.96,0.0,0.0
2127,94.74,52.78,98.66,0.0,75.26
2128,175.13,156.99,105.95,1659.78,0.0
2129,121.88,174.55,156.43,1827.44,0.0
2130,276.69,246.9,207.51,1696.75,0.0
2131,74.98,359.02,236.51,0.0,114.77
2132,141.0,49.56,72.06,0.0,67.93
2133,100.56,143.38,77.35,1894.62,0.0
2134,70.45,188.92,198.32,0.0,0.0
2135,112.79,95.86,154.97,0.0,0.0
2136,189.92,129.81,158.08,0.0,0.0
2137,229.77,58.18,97.97,0.0,0.0
2138,59.77,45.67,90.8,0.0,0.0
2139,57.92,207.77,158.78,1722.42,130.36
2140,114.45,38.91,89.87,0.0,0.0
2141,155.99,54.33,108.9,0.0,0.0
2142,44.52,101.24,130.33,0.0,0.0
2143,111.86,91.27,105.23,0.0,0.0
2144,237.12,129.13,81.47,1460.07,0.0
2145,259.91,223.29,159.69,0.0,76.26
2146,64.37,159.68,122.45,0.0,138.48
2147,85.65,58.99,98.23,0.0,0.0
2148,86.86,116.58,58.92,1025.18,147.28
2149,89.17,208.44,209.26,913.03,130.88
2150,65.22,47.34,74.57,0.0,0.0
2151,102.12,141.79,130.15,0.0,0.0
2152,98.95,276.45,118.41,0.0,0.0
2153,58.12,218.35,170.36,1303.49,109.2
2154,95.74,69.26,141.89,0.0,58.66
2155,95.74,98.99,159.52,0.0,0.0
2156,41.51,254.57,123.23,0.0,0.0
2157,261.53,55.09,49.95,0.0,0.0
2158,331.39,197.49,93.05,821.7,76.76
2159,144.26,123.72,90.31,0.0,71.18
2160,61.82,68.26,77.99,0.0,0.0
2161,172.95,184.67,155.26,0.0,0.0
2162,110.99,39.52,77.62,0.0,0.0
2163,208.61,58.43,84.03,0.0,0.0
2164,76.08,79.77,85.43,0.0,0.0
2165,322.89,341.39,162.97,0.0,0.0
2166,82.27,101.6,121.84,0.0,0.0
2167,171.02,97.52,155.47,0.0,0.0
2168,62.54,47.02,114.71,0.0,0.0
2169,171.61,48.95,93.52,0.0,0.0
2170,75.88,168.29,106.86,0.0,0.0
2171,98.79,181.03,64.02,1117.02,0.0
2172,225.5,156.8,122.86,0.0,0.0
2173,146.91,142.04,89.8,1244.72,72.66
2174,104.97,115.21,131.09,0.0,0.0
2175,134.23,98.88,156.12,0.0,0.0
2176,75.88,89.01,101.89,0.0,65.95
2177,142.34,281.49,116.32,1617.01,77.78
2178,228.09,104.58,114.85,0.0,0.0
2179,142.76,44.06,75.25,0.0,0.0
2180,100.33,125.31,68.48,0.0,0.0
2181,80.0,73.46,143.91,1737.41,0.0
2182,131.31,89.36,85.41,0.0,0.0
2183,101.21,117.99,65.69,0.0,86.65
2184,82.45,281.29,101.98,0.0,78.59
2185,136.77,62.54,80.05,0.0,136.26
2186,135.86,74.67,139.72,0.0,92.3
2187,97.76,92.24,163.8,0.0,95.23
2188,70.81,125.7,88.2,0.0,117.14
2189,291.08,149.08,163.24,736.35,0.0
2190,307.77,169.3,72.39,0.0,68.62
2191,223.88,59.46,141.89,0.0,0.0
2192,68.95,32.37,66.78,0.0,63.95
2193,336.1,71.67,111.21,0.0,0.0
2194,255.44,184.91,72.71,792.08,0.0
2195,147.44,144.82,167.29,0.0,0.0
2196,30.23,90.78,139.87,0.0,0.0
2197,275.14,226.42,100.34,887.12,0.0
2198,109.06,145.97,74.27,933.65,0.0
2199,100.33,107.25,104.93,0.0,0.0
2200,103.7,216.54,78.71,0.0,67.5
2201,145.93,127.48,61.6,0.0,115.96
2202,83.88,97.63,149.2,0.0,110.55
2203,79.43,75.19,116.55,0.0,0.0
2204,50.52,79.49,66.91,0.0,118.76
2205,359.81,236.63,185.0,0.0,0.0
2206,66.28,66.03,124.89,0.0,0.0
2207,115.08,203.78,169.55,1851.08,65.22
2208,67.58,76.37,129.06,0.0,0.0
2209,152.16,58.76,129.42,0.0,0.0
2210,192.58,141.82,85.41,0.0,0.0
2211,274.1,169.17,90.6,0.0,91.97
2212,378.28,84.35,90.06,0.0,0.0
2213,33.96,81.89,120.31,0.0,129.03
2214,76.75,47.27,63.97,0.0,0.0
2215,100.0,143.44,128.1,0.0,0.0
2216,64.7,56.45,139.62,0.0,0.0
2217,89.66,62.18,131.68,0.0,0.0
2218,146.82,64.56,86.42,0.0,0.0
2219,275.52,230.65,140.96,0.0,0.0
2220,101.36,69.01,100.79,0.0,0.0
2221,44.21,81.97,126.79,0.0,77.09
2222,114.75,104.2,133.61,0.0,64.57
2223,104.79,77.18,139.7,0.0,0.0
2224,112.44,168.61,189.27,0.0,0.0
2225,217.3,59.72,57.12,0.0,148.86
2226,142.3,273.53,216.75,1886.12,0.0
2227,31.45,43.63,73.86,0.0,79.54
2228,284.74,52.16,79.27,0.0,146.95
2229,67.27,202.02,119.13,790.24,0.0
2230,160.83,344.59,156.91,838.71,0.0
2231,150.16,117.51,85.29,0.0,53.11
2232,51.43,118.2,129.56,0.0,0.0
2233,63.62,65.79,94.46,0.0,0.0
2234,98.06,136.16,135.24,0.0,62.15
2235,162.73,125.87,146.82,0.0,0.0
2236,135.73,247.94,159.09,1596.67,100.63
2237,112.01,139.77,131.8,0.0,0.0
2238,67.41,124.24,181.19,0.0,0.0
2239,102.86,192.02,219.06,1764.48,0.0
2240,172.74,225.43,140.15,0.0,0.0
2241,33.87,73.79,146.6,0.0,141.18
2242,70.64,38.75,97.6,0.0,71.93
2243,200.35,405.69,124.6,924.85,0.0
2244,109.66,140.29,99.04,0.0,0.0
2245,79.03,64.55,120.6,0.0,0.0
2246,156.54,364.86,178.99,1274.66,130.86
2247,79.12,163.54,178.43,0.0,0.0
2248,54.56,180.14,82.37,1037.03,0.0
2249,80.27,117.26,94.87,0.0,145.41
2250,69.84,128.41,82.32,0.0,0.0
2251,78.25,127.98,67.45,0.0,0.0
2252,178.73,48.99,64.19,0.0,0.0
2253,42.39,55.34,80.04,0.0,0.0
2254,75.33,139.49,124.65,0.0,0.0
2255,158.91,227.55,177.41,0.0,0.0
2256,77.6,186.52,143.55,1701.93,0.0
2257,57.0,124.48,66.03,0.0,0.0
2258,73.4,127.9,162.87,0.0,122.22
2259,353.74,458.15,162.58,0.0,0.0
2260,46.67,135.1,142.54,0.0,0.0
2261,182.47,166.37,96.36,1641.7,114.52
2262,127.04,83.27,86.5,0.0,0.0
2263,81.83,98.31,79.36,1374.65,0.0
2264,251.53,120.62,78.42,0.0,0.0
2265,61.35,92.23,110.88,0.0,0.0
2266,52.75,72.5,116.35,0.0,89.28
2267,43.03,107.57,84.36,0.0,141.14
2268,57.18,42.9,143.52,0.0,63.54
2269,92.46,144.08,125.74,0.0,0.0
2270,42.13,173.45,109.24,942.64,0.0
2271,88.53,73.56,151.2,0.0,0.0
2272,101.22,98.96,168.23,0.0,0.0
2273,335.4,71.8,70.45,0.0,150.57
2274,65.01,224.1,193.39,0.0,0.0
2275,91.63,135.47,87.74,0.0,0.0
2276,83.66,270.2,81.74,0.0,0.0
2277,78.84,137.71,59.76,0.0,0.0
2278,65.34,101.87,130.65,1405.17,118.47
2279,71.02,70.22,94.03,0.0,0.0
2280,91.96,103.75,141.57,0.0,144.39
2281,79.67,41.78,99.44,0.0,0.0
2282,196.1,142.01,163.7,1015.21,0.0
2283,119.76,134.85,132.94,0.0,139.15
2284,101.32,70.61,142.63,0.0,0.0
2285,171.81,97.01,109.93,0.0,0.0
2286,81.29,197.39,134.17,883.46,0.0
2287,92.69,142.8,76.41,0.0,0.0
2288,137.27,40.9,111.15,0.0,0.0
2289,178.76,268.19,149.64,0.0,0.0
2290,93.08,182.59,154.58,819.18,0.0
2291,113.18,65.87,123.14,0.0,85.73
2292,216.6,202.24,147.4,933.35,0.0
2293,139.97,170.7,189.85,830.59,100.56
2294,82.38,44.97,68.37,0.0,89.34
2295,239.78,170.54,156.89,0.0,161.43
2296,67.41,110.93,94.61,1154.28,0.0
2297,247.23,194.19,119.86,0.0,0.0
2298,276.74,92.85,60.05,0.0,0.0
2299,237.06,182.38,86.62,0.0,0.0
2300,59.6,120.82,134.92,0.0,0.0
2301,66.22,129.28,82.8,0.0,0.0
2302,143.25,67.46,142.8,0.0,0.0
2303,295.62,269.19,230.92,1269.63,0.0
2304,78.5,149.35,72.76,977.42,0.0
2305,62.77,39.61,123.78,0.0,89.0
2306,41.65,227.55,140.49,1509.44,0.0
2307,48.07,111.59,146.41,0.0,107.14
2308,276.92,78.08,54.36,0.0,156.98
2309,64.45,105.86,125.92,0.0,0.0
2310,106.26,135.54,155.79,1609.38,128.62
2311,55.66,52.85,129.28,0.0,0.0
2312,68.61,131.62,177.74,0.0,59.49
2313,296.07,247.02,65.42,929.45,162.38
2314,146.21,140.9,139.69,0.0,68.91
2315,85.21,124.33,72.4,0.0,0.0
2316,88.31,64.66,99.35,0.0,0.0
2317,110.07,191.59,125.46,0.0,0.0
2318,36.79,111.72,92.68,0.0,0.0
2319,108.68,161.35,102.8,1178.77,0.0
2320,156.81,146.33,85.22,0.0,91.05
2321,97.12,129.26,81.41,0.0,0.0
2322,150.32,154.42,128.94,0.0,0.0
2323,139.87,125.94,94.73,1571.07,102.57
2324,65.41,190.08,200.74,790.36,0.0
2325,37.3,81.23,116.51,0.0,123.61
2326,42.0,127.85,114.05,0.0,0.0
2327,100.98,69.11,159.51,0.0,0.0
2328,102.06,55.78,132.27,0.0,75.77
2329,78.04,134.93,59.2,0.0,138.72
2330,341.12,124.91,124.18,0.0,0.0
2331,182.52,325.82,159.42,0.0,0.0
2332,186.47,66.31,136.74,0.0,0.0
2333,128.9,167.62,155.31,1019.58,0.0
2334,207.74,143.29,106.12,0.0,0.0
2335,73.01,53.12,53.18,0.0,113.14
2336,69.88,44.17,56.24,0.0,0.0
2337,257.57,186.13,123.66,0.0,0.0
2338,229.6,337.45,213.63,0.0,0.0
2339,50.43,66.56,143.17,0.0,149.22
2340,95.25,111.18,109.47,1662.22,137.53
2341,154.1,112.62,155.01,0.0,0.0
2342,143.59,84.0,79.81,0.0,85.44
2343,52.85,154.26,104.12,923.18,89.92
2344,151.25,127.53,98.77,934.81,0.0
2345,55.9,281.7,172.66,988.43,0.0
2346,346.79,78.03,127.13,0.0,0.0
2347,122.28,45.97,85.64,0.0,0.0
2348,270.23,60.3,92.73,0.0,0.0
2349,248.69,64.88,55.15,0.0,0.0
2350,145.22,67.99,74.72,0.0,141.93
2351,54.15,121.57,146.14,0.0,0.0
2352,46.72,63.44,51.99,0.0,0.0
2353,140.25,33.84,120.5,0.0,0.0
2354,44.21,67.87,112.82,0.0,0.0
2355,163.58,130.54,86.31,0.0,0.0
2356,102.61,271.54,139.36,0.0,0.0
2357,181.49,62.03,91.29,0.0,153.14
2358,79.42,93.66,165.27,0.0,53.21
2359,157.76,175.52,134.77,0.0,69.73
2360,190.29,463.44,146.06,1421.11,0.0
2361,163.89,195.09,183.57,1057.12,0.0
2362,69.77,191.61,204.38,989.21,0.0
2363,136.24,75.97,113.27,0.0,131.37
2364,40.61,98.53,161.12,0.0,58.39
2365,105.24,130.71,142.66,1013.75,0.0
2366,175.35,185.7,176.86,1396.18,0.0
2367,47.37,56.93,92.77,0.0,0.0
2368,297.42,355.42,179.89,0.0,187.05
2369,292.93,125.26,114.32,1414.98,0.0
2370,59.46,160.25,94.45,1220.84,0.0
2371,139.89,173.16,123.2,0.0,151.06
2372,68.83,35.55,85.71,0.0,81.78
2373,91.02,115.53,142.78,0.0,0.0
2374,350.36,391.56,144.26,1261.39,106.16
2375,60.53,87.92,109.01,0.0,0.0
2376,39.51,53.03,120.99,0.0,0.0
2377,119.56,51.74,99.41,0.0,0.0
2378,122.23,85.72,94.56,0.0,0.0
2379,207.29,326.28,73.06,1537.35,0.0
2380,110.43,51.85,119.66,0.0,0.0
2381,48.8,90.5,159.2,0.0,146.36
2382,70.01,96.89,64.7,1325.5,0.0
2383,69.44,117.04,149.37,0.0,0.0
2384,108.65,55.12,97.25,0.0,129.93
2385,326.75,196.54,170.23,1499.87,0.0
2386,109.83,198.76,85.41,1191.01,0.0
2387,175.7,268.47,109.18,0.0,0.0
2388,98.17,182.52,76.04,0.0,67.92
2389,51.47,82.19,86.38,0.0,0.0
2390,116.37,81.87,109.74,871.54,0.0
2391,130.5,48.99,136.15,0.0,0.0
2392,157.29,78.65,68.01,0.0,129.97
2393,87.5,245.07,171.37,0.0,110.63
2394,127.84,47.96,115.9,0.0,64.88
2395,155.5,56.02,59.53,0.0,0.0
2396,130.31,200.42,188.84,1487.91,0.0
2397,95.01,109.29,75.17,0.0,0.0
2398,33.0,73.62,62.32,0.0,86.15
2399,131.96,65.28,164.37,1160.09,129.69
2400,57.06,103.03,98.14,0.0,0.0
2401,281.07,100.04,88.18,0.0,0.0
2402,52.16,67.43,76.01,0.0,0.0
2403,92.24,60.77,49.4,0.0,50.44
2404,87.37,39.04,112.48,0.0,0.0
2405,88.94,45.39,121.08,0.0,0.0
2406,119.14,131.87,120.88,0.0,0.0
2407,37.74,77.29,80.01,0.0,123.67
2408,87.27,143.48,121.74,926.46,0.0
2409,60.27,89.51,161.5,0.0,0.0
2410,85.69,192.77,105.83,1287.16,0.0
2411,49.84,90.01,63.55,0.0,0.0
2412,71.85,41.04,82.3,0.0,0.0
2413,70.02,131.78,202.51,762.45,0.0
2414,87.17,65.27,83.59,0.0,0.0
2415,65.99,38.36,117.44,0.0,0.0
2416,190.98,130.79,60.22,0.0,0.0
2417,161.05,118.6,93.92,0.0,0.0
2418,130.63,36.58,104.22,0.0,116.54
2419,134.76,110.17,113.97,0.0,0.0
2420,103.74,104.47,117.91,0.0,0.0
2421,144.14,92.55,103.4,0.0,0.0
2422,384.07,92.15,106.99,0.0,0.0
2423,191.7,129.64,148.56,0.0,58.52
2424,90.93,99.63,74.37,891.25,101.58
2425,225.4,77.63,85.28,0.0,0.0
2426,215.08,129.5,136.81,0.0,146.45
2427,47.8,166.49,165.23,0.0,0.0
2428,149.22,48.92,107.82,0.0,52.32
2429,128.9,143.78,114.3,1283.23,0.0
2430,273.53,100.98,85.61,0.0,0.0
2431,130.83,109.22,111.24,0.0,0.0
2432,32.56,99.89,108.11,1125.37,0.0
2433,92.16,34.3,112.8,0.0,0.0
2434,96.61,160.48,155.4,0.0,83.89
2435,108.93,78.22,115.37,0.0,0.0
2436,64.37,68.4,146.41,0.0,0.0
2437,123.93,200.98,89.71,903.24,0.0
2438,93.77,257.08,199.62,1021.43,134.48
2439,87.09,311.2,100.24,0.0,0.0
2440,210.48,68.11,113.65,0.0,0.0
2441,85.39,60.22,86.48,0.0,0.0
2442,48.43,107.35,121.14,0.0,101.32
2443,85.01,150.13,182.37,0.0,0.0
2444,73.1,173.86,148.67,1051.44,0.0
2445,76.88,303.13,105.06,0.0,56.13
2446,57.78,187.46,154.69,0.0,0.0
2447,192.77,134.2,154.45,0.0,0.0
2448,149.15,85.84,136.8,0.0,0.0
2449,36.47,88.6,101.05,0.0,0.0
2450,97.52,239.93,189.1,0.0,109.42
2451,92.6,206.41,157.42,1692.62,0.0
2452,53.88,143.61,178.96,0.0,0.0
