personID,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone
2636,Own,1938.32,161.53,368.64,81.4,134.42,54.99,56.82
2637,Own,1498.67,124.89,0.0,126.13,164.72,100.48,47.91
2638,Own,1709.07,142.42,85.78,183.84,159.23,99.1,73.43
2639,Own,1439.79,119.98,0.0,107.62,207.84,118.94,137.18
2640,Rent,1236.66,0.0,0.0,28.83,218.5,73.94,101.95
2641,Rent,987.98,0.0,0.0,24.52,200.58,60.1,101.36
2642,Rent,1642.04,0.0,0.0,29.92,149.04,56.43,35.28
2643,Own,3015.99,251.33,0.0,99.8,214.18,55.02,141.22
2644,Rent,3658.23,0.0,0.0,19.78,239.33,106.72,277.1
2645,Rent,2414.8,0.0,0.0,19.85,203.72,100.3,121.63
2646,Rent,2611.34,0.0,0.0,25.97,210.88,118.31,81.1
2647,Rent,2418.28,0.0,0.0,20.79,241.33,71.64,176.1
2648,Own,2108.73,175.73,0.0,177.41,206.79,106.22,67.84
2649,Own,2735.1,227.92,287.5,121.62,277.99,56.51,151.92
2650,Rent,1371.46,0.0,0.0,28.22,201.09,113.27,123.51
2651,Own,1787.79,148.98,81.41,193.82,172.71,53.63,72.79
2652,Rent,1452.48,0.0,0.0,27.14,159.82,105.15,25.99
2653,Own,3474.86,289.57,333.12,109.06,185.99,71.51,58.04
2654,Rent,2314.15,0.0,0.0,31.61,212.64,62.68,64.12
2655,Rent,2212.3,0.0,0.0,15.25,219.9,99.32,145.92
2656,Own,3035.08,252.92,0.0,110.78,179.66,112.71,58.3
2657,Own,5014.58,417.88,184.67,126.5,171.52,103.49,114.61
2658,Rent,1467.29,0.0,0.0,18.92,207.99,71.92,191.11
2659,Own,2337.22,194.77,0.0,152.48,200.03,74.75,99.14
2660,Own,1840.36,153.36,372.44,146.96,211.62,63.25,71.92
2661,Rent,1337.24,0.0,0.0,23.13,240.66,107.68,114.0
2662,Rent,2071.4,0.0,0.0,20.89,206.62,57.5,188.75
2663,Rent,1833.07,0.0,0.0,23.68,222.23,113.22,137.66
2664,Own,2288.92,190.74,0.0,114.94,258.75,92.08,136.32
2665,Own,1787.06,148.92,0.0,106.55,276.81,91.22,274.01
2666,Rent,1681.18,0.0,0.0,22.03,202.97,108.65,63.04
2667,Rent,1040.61,0.0,0.0,27.05,181.27,96.73,93.77
2668,Own,3198.62,266.55,0.0,157.81,240.6,71.3,91.39
2669,Rent,1221.51,0.0,0.0,20.95,226.15,74.47,123.56
2670,Rent,2798.29,0.0,0.0,33.95,237.76,62.11,112.93
2671,Rent,2984.38,0.0,0.0,20.24,184.79,82.48,132.88
2672,Own,1838.15,153.18,0.0,165.46,195.07,57.71,61.52
2673,Own,1538.1,128.17,177.86,89.78,161.89,95.71,56.28
2674,Rent,974.18,0.0,0.0,28.3,160.48,61.85,41.98
2675,Rent,2880.11,0.0,0.0,24.2,177.21,110.48,47.81
2676,Own,3039.74,253.31,373.7,148.29,179.61,99.03,70.69
2677,Rent,3711.09,0.0,0.0,18.68,215.02,112.41,61.31
2678,Rent,1153.4,0.0,0.0,23.67,170.16,56.09,60.4
2679,Rent,1971.09,0.0,0.0,30.33,196.8,105.9,72.0
2680,Own,2215.16,184.6,0.0,172.05,132.77,111.66,36.87
2681,Own,4119.46,343.29,242.29,108.51,198.95,53.12,72.45
2682,Rent,1635.69,0.0,0.0,22.05,225.4,119.94,134.9
2683,Own,2104.27,175.36,0.0,80.46,176.16,71.05,74.48
2684,Rent,2733.81,0.0,0.0,16.8,282.72,64.82,179.29
2685,Rent,2413.04,0.0,0.0,17.53,263.64,79.04,244.44
2686,Rent,910.75,0.0,0.0,20.87,177.0,50.6,59.89
2687,Own,1010.61,84.22,0.0,171.08,182.61,112.01,69.55
2688,Rent,1860.23,0.0,0.0,25.21,169.79,68.79,91.13
2689,Rent,2335.92,0.0,0.0,30.85,192.06,86.51,183.14
2690,Own,3005.41,250.45,0.0,170.59,138.39,93.65,27.0
2691,Own,1495.34,124.61,0.0,150.46,191.02,105.38,38.08
2692,Rent,1805.79,0.0,0.0,25.0,249.84,67.51,105.98
2693,Rent,1542.62,0.0,0.0,33.63,186.31,100.2,116.09
2694,Own,2242.06,186.84,245.56,148.31,253.68,58.24,279.68
2695,Own,1115.06,92.92,107.71,137.94,173.99,99.3,68.9
2696,Rent,1434.43,0.0,0.0,32.38,257.14,114.35,151.82
2697,Own,1422.37,118.53,0.0,88.57,208.32,55.95,65.76
2698,Rent,3185.93,0.0,0.0,28.12,180.62,58.17,35.07
2699,Own,2564.16,213.68,0.0,93.56,335.92,89.01,179.02
2700,Rent,2334.06,0.0,0.0,31.4,227.8,53.25,98.09
2701,Rent,3394.33,0.0,0.0,30.85,179.71,63.12,27.33
2702,Own,1605.77,133.81,0.0,140.43,157.11,63.31,31.8
2703,Rent,1360.55,0.0,0.0,28.22,202.58,83.69,40.9
2704,Rent,2010.98,0.0,0.0,30.45,178.0,67.39,22.6
2705,Own,1661.46,138.46,0.0,138.0,198.92,83.29,116.84
2706,Own,2062.61,171.88,0.0,188.71,172.34,86.48,108.13
2707,Rent,2581.98,0.0,0.0,23.74,276.06,101.15,359.99
2708,Own,3032.6,252.72,0.0,187.04,243.84,116.22,210.48
2709,Rent,2656.4,0.0,0.0,26.65,179.47,85.26,88.88
2710,Rent,2184.38,0.0,0.0,23.52,155.86,74.85,23.73
2711,Own,1332.51,111.04,0.0,80.49,159.02,68.11,28.37
2712,Own,1438.52,119.88,0.0,115.47,197.3,94.43,58.04
2713,Own,2060.91,171.74,0.0,184.15,174.61,116.0,65.85
2714,Rent,2026.92,0.0,0.0,23.57,170.49,103.53,125.06
2715,Rent,2122.96,0.0,0.0,23.43,207.89,64.43,117.62
2716,Rent,1823.17,0.0,0.0,24.79,226.05,112.53,183.3
2717,Rent,2061.14,0.0,0.0,20.73,276.12,101.49,231.93
2718,Rent,968.31,0.0,0.0,24.83,199.56,58.96,117.84
2719,Rent,1897.96,0.0,0.0,22.52,254.75,99.9,200.3
2720,Rent,2921.07,0.0,0.0,33.19,164.3,70.25,114.61
2721,Rent,1792.06,0.0,0.0,26.28,173.02,84.4,48.94
2722,Rent,1807.32,0.0,0.0,31.68,193.17,71.02,62.67
2723,Rent,1305.82,0.0,0.0,28.74,238.71,55.88,95.91
2724,Rent,1274.47,0.0,0.0,19.25,181.51,103.8,84.58
2725,Rent,1750.5,0.0,0.0,32.35,205.51,108.01,62.3
2726,Rent,2263.75,0.0,0.0,16.75,347.19,66.24,275.65
2727,Own,1577.19,131.43,0.0,133.84,169.68,66.77,34.75
2728,Own,1064.52,88.71,0.0,108.7,163.11,80.1,22.83
2729,Own,2064.48,172.04,0.0,144.51,227.72,106.8,130.03
2730,Own,4433.29,369.44,301.41,116.01,225.62,55.41,259.43
2731,Rent,2398.42,0.0,0.0,29.46,213.36,106.61,209.27
2732,Rent,1669.19,0.0,0.0,33.74,175.92,114.59,68.9
2733,Rent,2185.59,0.0,0.0,29.18,210.53,89.31,199.88
2734,Own,1495.85,124.65,90.44,122.64,194.34,54.23,103.18
2735,Rent,1998.53,0.0,0.0,27.0,219.08,68.87,123.51
2736,Own,1884.12,157.01,0.0,186.62,161.21,57.8,63.99
2737,Rent,1313.96,0.0,0.0,20.4,157.29,68.15,58.84
2738,Own,3624.6,302.05,0.0,94.18,182.55,106.82,60.75
2739,Own,1930.46,160.87,0.0,95.69,216.39,53.9,40.23
2740,Rent,2297.11,0.0,0.0,24.9,141.5,69.87,73.76
2741,Rent,1969.77,0.0,0.0,29.64,162.62,86.19,69.06
2742,Rent,2586.82,0.0,0.0,28.15,237.54,111.18,106.59
2743,Rent,2198.28,0.0,0.0,24.08,196.25,67.5,120.55
2744,Rent,3002.03,0.0,0.0,29.59,234.64,104.48,155.96
2745,Own,2991.64,249.3,0.0,156.08,233.77,90.85,227.48
2746,Own,2852.27,237.69,53.34,155.39,130.5,97.35,26.4
2747,Own,4656.81,388.07,0.0,104.29,266.83,110.32,73.45
2748,Own,1365.49,113.79,197.6,117.51,179.63,51.85,58.7
2749,Rent,1419.82,0.0,0.0,21.89,227.86,87.08,107.41
2750,Own,2070.49,172.54,0.0,176.98,209.99,102.3,87.94
2751,Own,1386.59,115.55,82.11,173.01,192.91,111.92,181.46
2752,Rent,2633.69,0.0,0.0,20.05,159.33,59.29,141.55
2753,Own,2591.22,215.93,0.0,86.62,238.28,73.9,272.19
2754,Own,4120.33,343.36,0.0,172.13,182.03,55.5,135.04
2755,Own,1020.83,85.07,77.85,129.18,168.76,108.45,79.43
2756,Rent,2010.06,0.0,0.0,19.4,274.35,110.02,283.98
2757,Rent,1555.6,0.0,0.0,17.34,132.07,83.85,57.6
2758,Own,4672.82,389.4,0.0,81.54,241.71,51.46,206.27
2759,Own,3121.74,260.14,0.0,131.33,176.4,57.15,49.78
2760,Rent,2446.21,0.0,0.0,21.8,161.82,93.71,44.35
2761,Rent,2120.66,0.0,0.0,28.93,249.44,118.78,87.26
2762,Own,1748.13,145.68,0.0,197.2,206.51,108.72,196.62
2763,Rent,1850.16,0.0,0.0,19.14,214.1,105.85,84.94
2764,Own,4328.95,360.75,0.0,109.16,147.65,79.26,137.31
2765,Own,1060.36,88.36,0.0,120.48,177.54,118.96,32.91
2766,Own,1566.61,130.55,0.0,135.91,140.25,107.75,22.16
2767,Own,5479.33,456.61,165.68,163.72,239.08,73.5,309.35
2768,Rent,2169.95,0.0,0.0,22.04,227.05,102.39,217.76
2769,Own,1847.06,153.92,0.0,92.5,221.15,80.28,132.61
2770,Rent,2686.57,0.0,0.0,29.61,211.26,96.23,132.98
2771,Rent,1500.59,0.0,0.0,30.89,199.69,117.9,65.33
2772,Rent,3473.74,0.0,0.0,19.95,232.97,67.25,151.4
2773,Own,1635.18,136.27,50.88,96.41,208.3,105.65,132.18
2774,Rent,1223.33,0.0,0.0,25.56,205.38,91.33,77.97
2775,Own,6646.01,553.83,233.49,105.0,243.38,116.5,271.02
2776,Rent,1936.73,0.0,0.0,22.48,163.42,59.41,61.17
2777,Rent,1003.36,0.0,0.0,30.55,206.19,100.38,34.53
2778,Own,2890.85,240.9,0.0,106.35,209.5,52.6,89.27
2779,Rent,2808.72,0.0,0.0,31.13,237.18,67.26,149.21
2780,Own,2043.2,170.27,282.8,160.88,162.56,72.46,27.1
2781,Own,1908.55,159.05,0.0,106.37,152.2,80.26,46.53
2782,Own,4388.92,365.74,0.0,143.17,220.58,117.57,192.5
2783,Own,1910.06,159.17,0.0,153.69,200.51,54.73,57.46
2784,Own,2270.7,189.22,0.0,104.03,170.64,61.83,29.59
2785,Rent,2650.59,0.0,0.0,17.9,124.6,64.21,21.61
2786,Own,5026.79,418.9,0.0,143.74,176.72,79.68,43.34
2787,Own,2116.9,176.41,0.0,163.26,194.28,54.25,79.45
2788,Rent,2270.61,0.0,0.0,24.3,147.93,117.58,56.13
2789,Own,2144.16,178.68,0.0,88.4,190.24,89.19,141.1
2790,Own,2399.86,199.99,227.95,191.03,218.89,106.93,61.94
2791,Own,3499.05,291.59,285.0,163.4,243.68,104.07,70.88
2792,Own,1473.16,122.76,132.47,154.54,202.83,96.26,84.46
2793,Own,4013.67,334.47,378.26,157.24,252.29,113.31,152.93
2794,Own,2344.44,195.37,361.77,127.83,267.84,113.17,93.59
2795,Rent,1209.38,0.0,0.0,34.69,169.19,58.94,122.8
2796,Own,1424.76,118.73,277.74,95.92,166.78,113.13,50.64
2797,Rent,3250.06,0.0,0.0,29.78,288.01,86.67,92.54
2798,Own,2279.43,189.95,0.0,130.51,229.38,68.76,91.48
2799,Own,1580.06,131.67,0.0,185.73,207.23,92.6,44.27
2800,Own,1776.89,148.07,0.0,166.07,146.7,69.66,39.49
2801,Own,4963.2,413.6,120.9,147.47,214.82,83.53,159.92
2802,Own,1272.46,106.04,0.0,192.52,219.53,107.15,130.53
2803,Own,1232.63,102.72,0.0,189.49,247.38,52.25,181.32
2804,Rent,785.2,0.0,0.0,16.05,164.77,62.82,69.33
2805,Rent,3231.96,0.0,0.0,18.85,275.84,116.96,138.64
2806,Own,1961.82,163.48,0.0,161.13,198.6,81.16,98.71
2807,Own,3424.6,285.38,0.0,190.62,218.66,71.23,42.22
2808,Rent,3754.2,0.0,0.0,23.61,199.19,114.63,130.81
2809,Rent,2552.4,0.0,0.0,15.77,272.22,113.78,120.49
2810,Own,1693.81,141.15,0.0,157.2,222.2,53.1,71.44
2811,Rent,1407.22,0.0,0.0,18.89,178.27,75.37,75.71
2812,Own,1869.49,155.79,0.0,146.28,224.76,113.9,71.56
2813,Rent,1744.45,0.0,0.0,22.69,182.77,62.58,124.26
2814,Rent,2428.12,0.0,0.0,26.16,217.87,90.47,80.89
2815,Own,4889.83,407.49,0.0,191.89,198.17,72.45,151.7
2816,Own,2130.58,177.55,0.0,138.3,172.9,101.56,63.67
2817,Own,2854.87,237.91,284.92,84.14,248.6,61.08,303.37
2818,Rent,1279.71,0.0,0.0,26.62,190.67,91.72,142.95
2819,Rent,1300.47,0.0,0.0,21.51,127.21,50.0,20.03
2820,Own,1126.68,93.89,221.48,173.38,188.87,67.68,78.92
2821,Own,1514.92,126.24,159.48,136.39,196.76,61.35,120.98
2822,Own,6231.15,519.26,0.0,168.96,195.2,64.69,87.33
2823,Own,2246.5,187.21,54.21,189.06,210.87,110.23,129.9
2824,Rent,1082.95,0.0,0.0,22.25,198.22,114.04,115.78
2825,Own,3055.12,254.59,109.05,198.73,153.11,102.85,98.09
2826,Own,1797.52,149.79,320.88,97.98,212.21,91.31,84.55
2827,Rent,1712.38,0.0,0.0,27.88,132.65,66.16,69.25
2828,Rent,1741.28,0.0,0.0,15.7,217.24,69.23,103.64
2829,Rent,3033.53,0.0,0.0,19.26,236.91,71.69,153.6
2830,Rent,1836.86,0.0,0.0,27.68,181.62,104.39,144.79
2831,Rent,2255.33,0.0,0.0,15.92,173.61,67.7,47.11
2832,Own,2571.41,214.28,0.0,92.21,209.93,118.14,251.73
2833,Own,3806.81,317.23,0.0,114.92,210.11,105.75,297.47
2834,Own,3689.32,307.44,0.0,149.08,249.09,119.98,208.81
2835,Rent,1081.63,0.0,0.0,15.32,264.5,82.14,99.92
2836,Own,1495.85,124.65,0.0,137.88,205.11,91.25,146.75
2837,Own,2777.14,231.43,349.85,155.09,168.89,69.63,43.17
2838,Rent,843.93,0.0,0.0,23.05,193.14,92.26,38.57
2839,Own,2955.13,246.26,0.0,88.12,250.14,118.17,49.33
2840,Own,3511.51,292.63,277.88,153.3,289.82,52.13,68.44
2841,Own,3056.11,254.68,67.16,152.7,186.83,70.25,146.12
2842,Rent,3403.23,0.0,0.0,25.12,173.91,69.69,119.16
2843,Rent,1467.45,0.0,0.0,28.86,204.15,118.77,95.63
2844,Own,1137.29,94.77,346.24,104.94,180.19,59.29,25.95
2845,Own,1171.4,97.62,0.0,161.42,177.31,106.87,97.86
2846,Own,2336.49,194.71,0.0,99.37,252.61,69.22,150.41
2847,Rent,1822.4,0.0,0.0,22.85,189.47,110.24,69.87
2848,Rent,1485.66,0.0,0.0,16.35,152.03,84.14,54.0
2849,Own,1327.72,110.64,0.0,178.3,172.71,66.96,127.0
2850,Own,1974.34,164.53,0.0,144.59,197.62,99.68,133.14
2851,Own,3364.46,280.37,0.0,196.53,190.75,108.91,94.26
2852,Own,2839.61,236.63,0.0,193.08,207.45,82.91,167.49
2853,Rent,1456.1,0.0,0.0,34.97,198.68,99.98,53.71
2854,Own,3229.53,269.13,0.0,92.15,222.12,62.71,262.29
2855,Rent,2077.6,0.0,0.0,27.13,252.69,115.63,198.09
2856,Own,2399.55,199.96,0.0,128.91,167.46,56.75,99.52
2857,Own,1518.87,126.57,0.0,143.92,234.58,65.54,121.26
2858,Own,2176.76,181.4,0.0,117.05,214.64,70.19,142.63
2859,Own,866.54,72.21,0.0,85.77,176.1,60.69,25.83
2860,Rent,1216.06,0.0,0.0,29.16,222.44,78.47,123.96
2861,Rent,2552.52,0.0,0.0,34.32,146.31,82.04,74.23
2862,Rent,1759.46,0.0,0.0,25.65,189.1,86.3,74.22
2863,Own,1461.84,121.82,202.94,119.55,152.53,52.86,71.98
2864,Own,5650.21,470.85,395.4,192.59,232.86,65.34,172.81
2865,Own,1659.61,138.3,0.0,123.76,164.07,106.54,63.43
2866,Own,1908.12,159.01,193.92,189.74,271.5,106.74,220.18
2867,Rent,1341.12,0.0,0.0,32.11,260.76,73.1,149.56
2868,Rent,1705.79,0.0,0.0,25.57,223.58,82.28,53.62
2869,Rent,1190.97,0.0,0.0,28.54,182.68,62.84,63.88
2870,Own,2020.03,168.34,0.0,164.04,251.74,107.55,185.81
2871,Own,1141.72,95.14,0.0,156.93,171.42,116.97,29.3
2872,Own,1981.84,165.15,62.59,99.29,240.45,70.39,67.4
2873,Own,2237.06,186.42,149.1,163.13,241.45,104.74,310.72
2874,Rent,1837.25,0.0,0.0,15.06,218.32,74.67,296.4
2875,Own,2610.05,217.5,0.0,165.2,188.86,50.18,132.8
2876,Rent,1470.14,0.0,0.0,26.1,289.0,91.98,230.51
2877,Rent,1777.92,0.0,0.0,20.2,257.23,78.73,281.39
2878,Own,2148.21,179.02,0.0,176.45,160.06,103.09,71.38
2879,Own,2506.56,208.88,61.02,128.63,196.47,102.41,41.06
2880,Rent,2739.57,0.0,0.0,24.72,208.6,116.22,150.61
2881,Own,4098.96,341.58,0.0,83.32,239.87,80.65,293.83
2882,Own,1468.0,122.33,0.0,128.16,180.09,83.78,137.02
2883,Own,1127.73,93.98,0.0,100.08,169.06,78.03,45.54
2884,Rent,1989.32,0.0,0.0,20.52,147.53,70.79,47.61
2885,Rent,2391.3,0.0,0.0,20.04,181.35,94.65,48.69
2886,Rent,2178.78,0.0,0.0,15.92,147.23,107.96,63.4
2887,Rent,2978.8,0.0,0.0,24.21,167.55,61.05,80.99
2888,Own,3021.96,251.83,320.25,142.71,189.72,118.73,210.47
2889,Rent,1244.77,0.0,0.0,26.42,201.15,97.87,45.99
2890,Rent,1478.59,0.0,0.0,24.24,181.25,104.61,60.37
2891,Own,3837.06,319.75,373.41,184.34,189.09,119.92,83.93
2892,Own,2900.8,241.73,0.0,84.52,123.32,85.28,34.75
2893,Rent,2613.05,0.0,0.0,27.28,214.02,54.99,96.92
2894,Own,5388.63,449.05,0.0,183.94,255.73,105.32,140.11
2895,Rent,1067.7,0.0,0.0,15.82,162.4,110.95,39.18
2896,Rent,1010.58,0.0,0.0,24.93,204.05,61.37,111.37
2897,Own,1602.95,133.58,61.5,150.68,142.9,51.69,56.37
2898,Own,3319.61,276.63,0.0,102.91,299.4,59.51,96.97
2899,Rent,2407.12,0.0,0.0,20.05,232.93,72.68,105.5
2900,Rent,2076.37,0.0,0.0,30.71,190.77,114.7,118.18
2901,Rent,1922.99,0.0,0.0,26.35,219.9,50.17,72.52
2902,Own,2203.96,183.66,0.0,117.89,189.35,106.27,112.5
2903,Rent,2685.14,0.0,0.0,30.3,219.79,109.84,192.66
2904,Own,1786.48,148.87,0.0,169.61,268.14,106.77,263.03
2905,Rent,1705.95,0.0,0.0,21.91,204.08,55.76,66.87
2906,Own,1851.59,154.3,273.75,138.64,175.94,97.54,58.36
2907,Own,2009.66,167.47,0.0,159.74,164.95,116.77,127.67
2908,Rent,1999.51,0.0,0.0,21.86,211.87,58.43,125.48
2909,Own,2602.4,216.87,0.0,155.48,293.23,52.22,249.28
2910,Own,1865.38,155.45,190.8,110.13,206.61,111.16,138.33
2911,Own,2497.0,208.08,369.26,115.04,172.51,95.15,74.13
2912,Rent,2602.41,0.0,0.0,21.21,247.2,95.25,237.95
2913,Rent,1771.35,0.0,0.0,33.72,215.82,117.51,84.94
2914,Own,1552.37,129.36,0.0,180.04,193.84,103.88,80.76
2915,Rent,2627.64,0.0,0.0,26.3,309.6,77.82,182.89
2916,Rent,4583.31,0.0,0.0,26.28,167.88,80.51,33.1
2917,Own,3670.43,305.87,0.0,86.74,195.97,60.13,186.46
2918,Own,1737.09,144.76,94.95,157.94,182.22,71.28,132.25
2919,Own,2065.84,172.15,0.0,119.37,174.74,81.18,66.65
2920,Own,1567.12,130.59,0.0,153.48,167.61,68.28,112.57
2921,Rent,1233.84,0.0,0.0,31.8,257.85,114.11,135.92
2922,Rent,2168.02,0.0,0.0,15.91,330.21,50.83,139.07
2923,Rent,944.72,0.0,0.0,27.14,216.66,91.09,143.77
2924,Own,1769.22,147.44,196.42,147.7,217.13,104.01,164.48
2925,Own,3411.08,284.26,0.0,104.81,152.02,101.25,51.51
2926,Own,3005.66,250.47,0.0,157.57,194.98,95.06,109.59
2927,Own,1892.87,157.74,0.0,146.58,179.58,78.72,59.4
2928,Own,1777.74,148.15,239.99,172.08,169.22,114.29,68.83
2929,Own,1681.79,140.15,0.0,93.27,159.26,73.03,33.61
2930,Rent,1329.06,0.0,0.0,23.87,142.74,102.51,64.37
2931,Own,2703.27,225.27,0.0,199.75,230.73,114.87,92.87
2932,Rent,1429.57,0.0,0.0,28.79,209.52,58.99,101.41
2933,Rent,1032.46,0.0,0.0,28.69,187.65,116.3,140.36
2934,Rent,2023.76,0.0,0.0,21.36,263.63,104.32,145.12
2935,Rent,1446.56,0.0,0.0,16.88,234.91,93.16,97.91
2936,Own,2346.37,195.53,0.0,193.94,205.35,76.14,151.18
2937,Rent,1549.34,0.0,0.0,17.11,168.43,113.3,58.96
2938,Own,1394.71,116.23,0.0,199.12,220.3,53.08,120.12
2939,Own,2007.67,167.31,217.51,95.09,181.09,80.23,52.5
2940,Own,3493.58,291.13,0.0,100.51,127.17,102.96,39.05
2941,Rent,1046.92,0.0,0.0,21.17,150.91,106.78,58.81
2942,Rent,1841.65,0.0,0.0,25.25,203.41,64.16,66.24
2943,Rent,1590.94,0.0,0.0,30.81,194.71,53.33,140.87
2944,Rent,2533.97,0.0,0.0,34.42,203.04,106.2,117.24
2945,Own,1705.92,142.16,390.46,123.06,167.55,79.53,61.96
2946,Rent,1252.61,0.0,0.0,15.41,199.03,60.05,68.44
2947,Rent,2015.68,0.0,0.0,27.33,167.04,55.99,59.32
2948,Rent,1942.11,0.0,0.0,29.22,170.49,94.84,21.73
2949,Rent,1578.92,0.0,0.0,22.95,229.75,90.8,181.27
2950,Own,2163.8,180.32,0.0,102.02,193.05,109.78,75.33
2951,Own,3544.57,295.38,0.0,116.72,224.15,52.21,134.45
2952,Own,1848.31,154.03,150.81,158.7,200.78,110.79,87.86
2953,Rent,1486.65,0.0,0.0,24.88,307.86,112.11,198.73
2954,Own,2249.54,187.46,0.0,169.21,270.38,81.24,295.86
2955,Own,2586.19,215.52,0.0,106.18,280.6,55.37,167.12
2956,Own,2616.12,218.01,333.2,181.04,205.56,116.27,254.03
2957,Own,1535.81,127.98,342.13,98.71,156.85,55.04,44.61
2958,Rent,1710.09,0.0,0.0,21.6,175.42,91.35,76.83
2959,Rent,2553.26,0.0,0.0,26.82,319.03,84.52,155.95
2960,Own,2817.21,234.77,223.57,168.42,170.55,108.46,109.67
2961,Own,8325.4,693.78,0.0,111.94,273.67,85.18,191.76
2962,Rent,1566.8,0.0,0.0,33.96,216.31,82.84,64.71
2963,Rent,1281.62,0.0,0.0,29.12,191.51,111.65,219.8
2964,Own,1553.86,129.49,0.0,106.12,170.43,117.48,32.49
2965,Own,2418.98,201.58,0.0,167.09,263.5,88.45,108.31
2966,Own,1479.51,123.29,0.0,163.56,181.17,81.83,37.35
2967,Own,5579.7,464.97,0.0,170.32,184.96,108.18,91.38
2968,Rent,1636.36,0.0,0.0,33.32,159.11,108.18,73.11
2969,Own,1303.5,108.62,0.0,165.41,211.15,72.36,146.75
2970,Own,1686.16,140.51,0.0,122.23,149.45,90.34,62.86
2971,Own,2051.48,170.96,0.0,174.86,270.11,60.79,292.55
2972,Rent,988.02,0.0,0.0,28.92,150.99,94.49,40.53
2973,Rent,2253.03,0.0,0.0,26.49,171.03,108.38,36.76
2974,Own,1808.15,150.68,0.0,122.46,147.21,63.13,42.4
2975,Rent,2550.55,0.0,0.0,33.42,261.63,72.61,243.78
2976,Rent,1334.28,0.0,0.0,25.26,217.91,81.43,121.57
2977,Own,1686.4,140.53,0.0,155.37,193.08,109.16,136.92
2978,Rent,1772.21,0.0,0.0,23.31,206.62,101.2,90.95
2979,Own,1851.66,154.31,0.0,173.7,161.03,72.18,35.9
2980,Own,1342.57,111.88,314.34,120.92,187.9,67.01,37.54
2981,Rent,1631.73,0.0,0.0,31.21,232.56,98.7,175.0
2982,Rent,2231.92,0.0,0.0,17.16,154.71,83.59,51.22
2983,Own,2059.86,171.66,0.0,165.08,191.66,91.55,140.27
2984,Own,2783.08,231.92,0.0,137.23,167.11,95.41,62.31
2985,Rent,1761.24,0.0,0.0,28.98,204.18,89.11,204.45
2986,Rent,989.73,0.0,0.0,25.63,179.2,92.92,62.96
2987,Rent,1451.05,0.0,0.0,17.69,152.72,112.13,27.74
2988,Own,1833.77,152.81,0.0,137.24,253.19,110.77,201.03
2989,Rent,2680.38,0.0,0.0,34.29,246.67,60.43,199.27
2990,Own,2951.02,245.92,0.0,170.58,162.23,91.05,44.99
2991,Own,1882.45,156.87,0.0,116.02,223.01,80.75,167.52
2992,Own,2573.3,214.44,0.0,193.29,127.24,69.99,59.54
2993,Own,2911.24,242.6,0.0,173.47,127.98,94.18,23.0
2994,Rent,2145.85,0.0,0.0,22.29,242.97,85.76,137.78
2995,Own,1953.46,162.79,0.0,152.43,207.86,104.24,103.26
2996,Rent,1776.42,0.0,0.0,23.53,230.54,56.54,49.31
2997,Rent,4421.16,0.0,0.0,16.93,239.37,71.19,182.28
2998,Rent,1783.47,0.0,0.0,31.12,166.92,51.8,29.43
2999,Own,1988.28,165.69,59.96,102.93,253.06,102.22,102.61
3000,Rent,1391.94,0.0,0.0,24.16,187.09,113.87,95.77
3001,Own,1857.58,154.8,0.0,164.32,215.18,91.12,147.11
3002,Rent,1537.71,0.0,0.0,33.64,187.47,93.19,115.27
3003,Own,1640.37,136.7,0.0,87.53,177.28,53.25,35.38
3004,Own,3498.91,291.58,0.0,127.19,164.5,85.26,82.06
3005,Own,3079.35,256.61,0.0,153.76,285.67,86.88,169.35
3006,Own,4627.97,385.66,0.0,173.52,275.89,52.73,85.35
3007,Own,3220.56,268.38,0.0,190.51,221.9,104.77,115.34
3008,Rent,2685.56,0.0,0.0,15.01,159.23,69.48,28.16
3009,Own,3576.66,298.06,376.58,155.33,162.43,100.64,48.69
3010,Rent,1214.4,0.0,0.0,15.14,153.25,78.2,57.08
3011,Rent,2571.42,0.0,0.0,30.75,187.29,119.7,52.49
3012,Rent,1499.98,0.0,0.0,17.99,253.68,64.85,221.33
3013,Rent,3156.59,0.0,0.0,32.89,257.88,54.08,80.77
3014,Own,1503.76,125.31,0.0,98.61,228.09,118.59,297.02
3015,Rent,2041.66,0.0,0.0,30.29,337.63,67.07,228.34
3016,Rent,2394.48,0.0,0.0,20.79,241.06,94.47,128.1
3017,Rent,1286.32,0.0,0.0,26.15,214.11,76.22,143.76
3018,Own,1327.26,110.6,0.0,153.01,194.68,94.77,137.32
3019,Rent,1499.49,0.0,0.0,19.14,290.92,91.72,156.42
3020,Own,1071.65,89.3,362.32,115.84,170.63,99.51,63.52
3021,Rent,1195.92,0.0,0.0,17.15,218.86,51.29,69.47
3022,Own,1530.44,127.54,0.0,80.63,259.46,108.53,295.43
3023,Own,3308.65,275.72,87.7,108.74,168.09,83.51,36.72
3024,Rent,1209.34,0.0,0.0,25.32,232.36,86.32,221.34
3025,Own,2073.72,172.81,0.0,165.63,275.95,78.77,152.65
3026,Own,1323.44,110.29,148.89,175.23,138.16,119.26,32.73
3027,Own,3027.25,252.27,0.0,88.37,214.68,106.11,90.26
3028,Own,2233.71,186.14,131.22,112.69,254.81,71.8,85.3
