personID,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529
1584,0.0,0.0,0.0,0.0,0.0,0.0
1585,0.0,0.0,453.68,355.71,0.0,0.0
1586,0.0,0.0,120.93,0.0,0.0,0.0
1587,0.0,0.0,0.0,0.0,0.0,0.0
1588,0.0,0.0,0.0,0.0,0.0,0.0
1589,146.78,0.0,289.0,0.0,0.0,0.0
1590,365.53,435.99,0.0,114.11,0.0,0.0
1591,0.0,0.0,264.4,0.0,0.0,0.0
1592,0.0,0.0,0.0,0.0,0.0,0.0
1593,167.54,0.0,134.84,111.91,0.0,0.0
1594,0.0,190.36,0.0,336.48,0.0,0.0
1595,452.1,0.0,0.0,220.98,0.0,0.0
1596,482.08,0.0,0.0,0.0,0.0,0.0
1597,0.0,0.0,406.25,497.43,0.0,285.42
1598,0.0,0.0,228.82,0.0,0.0,0.0
1599,0.0,0.0,172.72,0.0,0.0,0.0
1600,404.08,0.0,280.9,0.0,0.0,0.0
1601,0.0,0.0,0.0,105.74,0.0,0.0
1602,501.31,0.0,0.0,275.63,523.5,0.0
1603,0.0,0.0,333.1,0.0,247.88,0.0
1604,0.0,0.0,0.0,0.0,0.0,0.0
1605,0.0,0.0,85.05,0.0,0.0,0.0
1606,441.95,0.0,0.0,148.7,0.0,0.0
1607,0.0,0.0,0.0,0.0,0.0,0.0
1608,0.0,0.0,144.04,130.87,0.0,0.0
1609,455.17,0.0,0.0,0.0,327.32,0.0
1610,748.22,317.85,0.0,0.0,0.0,451.78
1611,0.0,0.0,163.06,0.0,0.0,0.0
1612,817.03,0.0,256.31,0.0,264.97,0.0
1613,0.0,0.0,634.39,0.0,0.0,476.77
1614,0.0,0.0,208.88,173.15,0.0,0.0
1615,228.42,0.0,231.89,0.0,0.0,0.0
1616,0.0,0.0,0.0,652.46,396.81,0.0
1617,0.0,0.0,0.0,0.0,0.0,0.0
1618,155.72,0.0,0.0,0.0,0.0,0.0
1619,0.0,0.0,0.0,0.0,0.0,0.0
1620,0.0,0.0,0.0,0.0,0.0,0.0
1621,1169.77,245.45,974.65,0.0,518.37,0.0
1622,0.0,0.0,188.93,0.0,0.0,0.0
1623,0.0,0.0,200.87,112.14,0.0,0.0
1624,0.0,0.0,0.0,0.0,0.0,0.0
1625,0.0,0.0,85.37,128.85,0.0,0.0
1626,0.0,0.0,240.3,0.0,0.0,0.0
1627,0.0,0.0,0.0,0.0,0.0,0.0
1628,1151.69,0.0,0.0,0.0,0.0,235.46
1629,0.0,0.0,174.19,0.0,0.0,0.0
1630,0.0,0.0,0.0,323.99,0.0,0.0
1631,0.0,0.0,0.0,0.0,742.52,0.0
1632,0.0,0.0,0.0,173.4,0.0,0.0
1633,0.0,0.0,0.0,0.0,0.0,0.0
1634,0.0,0.0,189.87,332.08,0.0,0.0
1635,0.0,0.0,0.0,0.0,0.0,0.0
1636,0.0,160.17,272.56,342.97,0.0,0.0
1637,0.0,0.0,0.0,0.0,0.0,0.0
1638,152.1,0.0,0.0,0.0,0.0,0.0
1639,0.0,0.0,0.0,101.64,0.0,0.0
1640,411.46,0.0,0.0,0.0,0.0,0.0
1641,0.0,0.0,755.42,0.0,526.74,0.0
1642,0.0,0.0,256.26,200.7,0.0,0.0
1643,366.29,0.0,173.45,0.0,0.0,0.0
1644,0.0,0.0,81.17,119.18,0.0,0.0
1645,0.0,0.0,546.32,0.0,0.0,0.0
1646,445.35,0.0,0.0,319.03,0.0,0.0
1647,0.0,0.0,0.0,116.68,0.0,0.0
1648,0.0,0.0,0.0,0.0,0.0,0.0
1649,738.12,0.0,293.45,0.0,881.17,0.0
1650,0.0,0.0,109.69,0.0,0.0,0.0
1651,0.0,0.0,103.47,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0,0.0,0.0
1657,584.91,0.0,255.19,0.0,0.0,0.0
1658,0.0,0.0,251.9,0.0,0.0,0.0
1659,0.0,0.0,0.0,176.84,0.0,0.0
1660,0.0,446.18,1129.93,394.66,417.92,0.0
1661,0.0,0.0,287.69,0.0,0.0,0.0
1662,0.0,0.0,156.58,0.0,0.0,0.0
1663,0.0,0.0,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0,0.0,0.0
1665,0.0,0.0,285.12,0.0,0.0,0.0
1666,0.0,0.0,0.0,0.0,0.0,0.0
1667,464.27,0.0,0.0,219.9,0.0,0.0
1668,0.0,0.0,167.21,0.0,0.0,0.0
1669,263.2,0.0,0.0,0.0,0.0,0.0
1670,405.67,0.0,305.59,0.0,0.0,0.0
1671,0.0,0.0,288.07,0.0,391.97,379.74
1672,0.0,0.0,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,180.28,0.0,0.0
1674,276.96,0.0,160.44,0.0,0.0,0.0
1675,0.0,0.0,268.4,126.29,0.0,0.0
1676,105.68,0.0,0.0,0.0,0.0,0.0
1677,0.0,0.0,0.0,0.0,0.0,0.0
1678,0.0,342.76,0.0,0.0,0.0,0.0
1679,464.09,347.29,394.81,260.34,0.0,0.0
1680,0.0,0.0,0.0,71.32,0.0,0.0
1681,0.0,0.0,0.0,0.0,0.0,0.0
1682,0.0,0.0,162.56,0.0,0.0,0.0
1683,0.0,0.0,211.38,0.0,0.0,0.0
1684,412.3,0.0,173.42,220.62,0.0,0.0
1685,0.0,0.0,0.0,68.2,0.0,0.0
1686,0.0,0.0,191.52,96.41,0.0,0.0
1687,0.0,0.0,0.0,0.0,0.0,0.0
1688,0.0,0.0,0.0,0.0,0.0,0.0
1689,0.0,0.0,0.0,0.0,0.0,0.0
1690,0.0,0.0,0.0,0.0,0.0,0.0
1691,0.0,0.0,183.44,110.89,0.0,0.0
1692,0.0,0.0,380.79,0.0,0.0,0.0
1693,0.0,0.0,130.92,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.0,185.84,250.8,0.0,0.0,0.0
1697,0.0,0.0,640.21,530.6,474.58,0.0
1698,0.0,0.0,0.0,161.77,0.0,0.0
1699,0.0,0.0,0.0,0.0,0.0,0.0
1700,548.77,0.0,0.0,0.0,0.0,0.0
1701,0.0,0.0,0.0,0.0,0.0,0.0
1702,0.0,287.02,742.47,260.59,0.0,0.0
1703,0.0,0.0,0.0,0.0,0.0,0.0
1704,0.0,0.0,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0,0.0,0.0
1706,0.0,0.0,0.0,0.0,0.0,0.0
1707,0.0,0.0,0.0,0.0,0.0,0.0
1708,0.0,0.0,0.0,325.63,0.0,0.0
1709,0.0,0.0,115.53,0.0,0.0,0.0
1710,0.0,270.72,334.23,231.33,0.0,0.0
1711,258.52,0.0,166.99,0.0,0.0,0.0
1712,0.0,0.0,0.0,88.97,0.0,0.0
1713,1252.86,0.0,0.0,421.73,579.18,0.0
1714,0.0,0.0,0.0,0.0,0.0,0.0
1715,0.0,321.35,571.07,0.0,0.0,0.0
1716,0.0,0.0,0.0,0.0,0.0,0.0
1717,0.0,0.0,347.37,150.55,0.0,0.0
1718,425.13,0.0,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,326.77,0.0,0.0
1720,0.0,0.0,141.84,127.37,0.0,0.0
1721,0.0,0.0,206.32,77.81,0.0,0.0
1722,0.0,0.0,0.0,135.21,0.0,0.0
1723,0.0,0.0,0.0,0.0,0.0,0.0
1724,165.0,0.0,0.0,133.98,0.0,0.0
1725,806.05,280.22,585.6,0.0,0.0,0.0
1726,0.0,0.0,237.2,0.0,0.0,0.0
1727,0.0,0.0,247.25,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0,0.0,0.0
1729,0.0,0.0,450.62,0.0,0.0,0.0
1730,466.55,0.0,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0,0.0,0.0
1732,0.0,0.0,349.55,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0,0.0,0.0
1735,0.0,0.0,185.33,193.83,0.0,0.0
1736,1067.54,0.0,515.92,0.0,0.0,0.0
1737,0.0,0.0,0.0,0.0,0.0,0.0
1738,74.08,0.0,0.0,0.0,0.0,0.0
1739,264.96,0.0,0.0,157.11,0.0,0.0
1740,0.0,0.0,269.87,0.0,0.0,0.0
1741,0.0,0.0,0.0,285.12,0.0,0.0
1742,0.0,0.0,117.16,0.0,0.0,0.0
1743,0.0,0.0,351.41,0.0,0.0,0.0
1744,0.0,0.0,154.28,0.0,0.0,0.0
1745,0.0,0.0,0.0,165.18,0.0,0.0
1746,0.0,0.0,0.0,192.93,0.0,0.0
1747,0.0,0.0,99.75,85.04,0.0,0.0
1748,0.0,0.0,171.51,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.0,0.0
1750,0.0,0.0,109.24,0.0,0.0,0.0
1751,0.0,0.0,155.87,0.0,0.0,0.0
1752,0.0,0.0,274.59,187.86,0.0,0.0
1753,0.0,0.0,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,223.33,0.0,0.0
1755,0.0,0.0,0.0,0.0,0.0,0.0
1756,0.0,0.0,860.39,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0,0.0,0.0
1759,0.0,0.0,115.01,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.0,0.0,0.0
1761,0.0,0.0,73.47,0.0,0.0,0.0
1762,563.52,0.0,382.55,403.75,0.0,0.0
1763,0.0,265.15,0.0,0.0,0.0,0.0
1764,567.12,0.0,487.8,124.65,0.0,0.0
1765,0.0,0.0,0.0,130.1,0.0,0.0
1766,0.0,0.0,171.79,213.91,0.0,0.0
1767,326.16,0.0,0.0,0.0,0.0,0.0
1768,275.26,0.0,0.0,81.2,0.0,0.0
1769,0.0,0.0,394.19,0.0,0.0,0.0
1770,0.0,0.0,185.03,77.68,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,104.78,0.0,0.0
1773,0.0,0.0,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0,367.93,0.0
1776,0.0,0.0,0.0,0.0,0.0,0.0
1777,720.01,0.0,0.0,992.72,0.0,0.0
1778,0.0,0.0,0.0,221.2,0.0,0.0
1779,0.0,0.0,169.68,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,127.18,0.0,0.0
1782,658.78,0.0,0.0,0.0,260.65,0.0
1783,0.0,0.0,0.0,0.0,0.0,0.0
1784,0.0,402.57,0.0,0.0,0.0,280.16
1785,0.0,0.0,256.19,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0,0.0,0.0
1787,0.0,0.0,386.28,0.0,0.0,0.0
1788,1104.27,292.05,0.0,639.31,1183.57,0.0
1789,0.0,0.0,66.68,0.0,0.0,0.0
1790,0.0,0.0,0.0,0.0,461.8,413.0
1791,274.3,0.0,261.81,0.0,0.0,436.0
1792,0.0,0.0,110.87,120.67,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.0,0.0
1794,0.0,0.0,243.74,0.0,0.0,0.0
1795,0.0,0.0,266.33,0.0,0.0,0.0
1796,0.0,0.0,185.65,0.0,0.0,0.0
1797,0.0,0.0,215.72,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,121.77,0.0,0.0
1802,0.0,0.0,0.0,0.0,0.0,0.0
1803,0.0,0.0,376.23,323.21,0.0,0.0
1804,0.0,0.0,0.0,0.0,718.31,0.0
1805,411.56,475.65,0.0,499.15,216.72,0.0
1806,0.0,0.0,0.0,0.0,400.18,0.0
1807,0.0,0.0,0.0,0.0,0.0,0.0
1808,0.0,0.0,0.0,0.0,0.0,0.0
1809,0.0,0.0,226.57,0.0,0.0,0.0
1810,0.0,0.0,0.0,0.0,0.0,0.0
1811,0.0,0.0,164.48,72.59,0.0,0.0
1812,0.0,0.0,149.97,0.0,0.0,0.0
1813,0.0,0.0,178.74,0.0,488.53,0.0
1814,0.0,0.0,212.92,0.0,0.0,0.0
1815,0.0,0.0,0.0,0.0,0.0,0.0
1816,0.0,0.0,0.0,110.0,0.0,0.0
1817,413.9,0.0,389.5,0.0,0.0,0.0
1818,350.46,340.8,0.0,0.0,0.0,0.0
1819,0.0,0.0,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,153.28,0.0,0.0
1821,0.0,0.0,141.49,96.8,0.0,0.0
1822,0.0,0.0,627.37,0.0,0.0,0.0
1823,0.0,0.0,0.0,151.77,0.0,0.0
1824,0.0,0.0,0.0,0.0,0.0,0.0
1825,0.0,0.0,515.83,0.0,0.0,0.0
1826,0.0,0.0,0.0,0.0,0.0,0.0
1827,0.0,0.0,579.02,388.15,0.0,0.0
1828,0.0,0.0,227.59,0.0,0.0,0.0
1829,0.0,0.0,0.0,0.0,0.0,0.0
1830,0.0,0.0,267.23,0.0,0.0,0.0
1831,0.0,0.0,139.88,0.0,0.0,0.0
1832,0.0,0.0,0.0,91.2,0.0,0.0
1833,0.0,0.0,0.0,0.0,625.89,0.0
1834,0.0,0.0,0.0,258.58,0.0,0.0
1835,0.0,0.0,0.0,0.0,0.0,403.77
1836,0.0,0.0,0.0,0.0,0.0,0.0
1837,0.0,0.0,339.89,495.64,617.84,0.0
1838,0.0,477.87,0.0,0.0,0.0,0.0
1839,0.0,0.0,791.99,306.18,0.0,0.0
1840,0.0,0.0,0.0,0.0,0.0,0.0
1841,0.0,0.0,85.92,0.0,0.0,0.0
1842,492.73,156.6,469.02,0.0,0.0,0.0
1843,0.0,0.0,160.93,0.0,0.0,0.0
1844,0.0,0.0,0.0,0.0,0.0,465.43
1845,0.0,0.0,159.52,0.0,0.0,0.0
1846,0.0,0.0,0.0,0.0,0.0,358.82
1847,434.97,0.0,0.0,0.0,0.0,0.0
1848,0.0,479.5,0.0,0.0,0.0,0.0
1849,0.0,0.0,218.47,0.0,0.0,0.0
1850,0.0,0.0,168.23,0.0,0.0,0.0
1851,647.61,0.0,0.0,0.0,0.0,0.0
1852,0.0,0.0,104.93,0.0,0.0,0.0
1853,0.0,0.0,160.61,0.0,0.0,0.0
1854,0.0,0.0,0.0,0.0,0.0,0.0
1855,465.62,0.0,128.87,0.0,0.0,0.0
1856,0.0,0.0,0.0,0.0,0.0,0.0
1857,353.62,0.0,119.23,0.0,0.0,0.0
1858,0.0,0.0,0.0,67.9,0.0,0.0
1859,452.67,0.0,0.0,0.0,0.0,0.0
1860,0.0,0.0,0.0,0.0,0.0,0.0
1861,516.05,0.0,0.0,0.0,0.0,0.0
1862,0.0,249.78,173.7,0.0,0.0,0.0
1863,0.0,0.0,652.08,794.45,0.0,0.0
1864,419.93,0.0,0.0,0.0,0.0,0.0
1865,0.0,0.0,0.0,0.0,0.0,0.0
1866,516.62,0.0,167.44,0.0,0.0,0.0
1867,0.0,0.0,204.39,188.19,0.0,0.0
1868,0.0,0.0,0.0,319.67,0.0,0.0
1869,171.6,0.0,0.0,147.51,0.0,0.0
1870,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.0,482.44,1007.29,0.0,802.88,0.0
1872,0.0,0.0,79.42,0.0,0.0,0.0
1873,0.0,445.46,314.3,0.0,0.0,0.0
1874,0.0,0.0,150.91,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,436.66,0.0
1876,0.0,0.0,205.3,78.37,0.0,0.0
1877,0.0,0.0,267.25,152.86,0.0,0.0
1878,0.0,0.0,0.0,0.0,0.0,0.0
1879,0.0,0.0,186.19,0.0,0.0,0.0
1880,0.0,0.0,0.0,0.0,0.0,0.0
1881,0.0,0.0,0.0,0.0,0.0,0.0
1882,400.86,0.0,164.36,0.0,0.0,0.0
1883,0.0,0.0,135.73,0.0,0.0,0.0
1884,0.0,0.0,0.0,176.09,0.0,0.0
1885,648.15,331.66,0.0,0.0,0.0,0.0
1886,485.41,0.0,0.0,0.0,0.0,0.0
1887,0.0,0.0,499.74,0.0,0.0,0.0
1888,0.0,0.0,179.68,0.0,0.0,0.0
1889,0.0,0.0,474.19,379.97,0.0,0.0
1890,0.0,0.0,190.18,318.34,0.0,0.0
1891,176.62,0.0,113.75,0.0,0.0,0.0
1892,397.75,205.23,0.0,160.54,514.99,275.52
1893,0.0,0.0,448.99,1031.6,0.0,0.0
1894,0.0,0.0,0.0,216.73,0.0,0.0
1895,0.0,0.0,56.19,95.33,0.0,0.0
1896,0.0,0.0,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0,0.0,0.0
1898,0.0,0.0,219.57,0.0,0.0,0.0
1899,231.08,0.0,140.62,0.0,0.0,0.0
1900,1352.5,0.0,813.35,516.19,1084.72,0.0
1901,0.0,0.0,0.0,0.0,0.0,0.0
1902,0.0,207.48,641.45,0.0,0.0,0.0
1903,747.12,0.0,0.0,0.0,613.87,0.0
1904,295.25,0.0,0.0,0.0,0.0,0.0
1905,0.0,0.0,103.82,0.0,0.0,0.0
1906,0.0,383.38,0.0,0.0,427.62,0.0
1907,0.0,0.0,77.97,110.29,0.0,0.0
1908,308.29,0.0,0.0,0.0,0.0,0.0
1909,0.0,0.0,0.0,629.82,610.57,0.0
1910,0.0,0.0,620.07,140.27,0.0,0.0
1911,0.0,0.0,0.0,0.0,429.85,0.0
1912,0.0,555.71,189.34,0.0,453.06,0.0
1913,0.0,0.0,0.0,174.05,0.0,0.0
1914,0.0,0.0,0.0,114.92,0.0,0.0
1915,170.05,0.0,0.0,0.0,0.0,0.0
1916,0.0,0.0,282.03,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0,0.0,0.0
1918,0.0,0.0,0.0,0.0,357.03,358.34
1919,307.93,0.0,0.0,116.26,0.0,0.0
1920,379.96,0.0,0.0,0.0,0.0,0.0
1921,286.14,429.6,0.0,0.0,0.0,282.54
1922,0.0,0.0,0.0,77.17,0.0,0.0
1923,0.0,0.0,0.0,213.02,0.0,0.0
1924,581.51,0.0,0.0,429.45,496.62,0.0
1925,0.0,0.0,0.0,0.0,0.0,0.0
1926,0.0,0.0,0.0,0.0,0.0,0.0
1927,0.0,0.0,328.75,0.0,0.0,0.0
1928,0.0,0.0,0.0,141.37,0.0,0.0
1929,0.0,0.0,0.0,147.15,0.0,0.0
1930,340.22,0.0,425.51,0.0,0.0,0.0
1931,0.0,0.0,0.0,0.0,0.0,0.0
1932,0.0,0.0,0.0,0.0,0.0,0.0
1933,0.0,0.0,415.57,0.0,0.0,0.0
1934,0.0,0.0,0.0,0.0,345.02,194.43
1935,0.0,0.0,0.0,0.0,0.0,0.0
1936,487.05,0.0,241.18,0.0,0.0,0.0
1937,0.0,0.0,0.0,0.0,0.0,0.0
1938,445.29,549.76,506.02,0.0,0.0,0.0
1939,0.0,0.0,84.83,197.72,0.0,0.0
1940,140.55,0.0,0.0,232.87,0.0,0.0
1941,0.0,0.0,305.62,0.0,0.0,0.0
1942,0.0,0.0,0.0,183.17,0.0,0.0
1943,0.0,0.0,710.42,518.26,480.29,0.0
1944,645.41,0.0,0.0,0.0,0.0,0.0
1945,0.0,0.0,278.58,0.0,0.0,0.0
1946,0.0,0.0,787.84,0.0,0.0,0.0
1947,0.0,0.0,0.0,0.0,0.0,0.0
1948,0.0,0.0,567.32,0.0,0.0,0.0
1949,0.0,0.0,0.0,0.0,0.0,0.0
1950,0.0,0.0,0.0,176.86,0.0,0.0
1951,0.0,0.0,131.51,0.0,0.0,0.0
1952,0.0,0.0,355.97,0.0,0.0,0.0
1953,0.0,0.0,198.49,0.0,0.0,0.0
1954,0.0,0.0,351.19,269.05,0.0,0.0
1955,0.0,0.0,0.0,0.0,0.0,0.0
1956,306.03,0.0,0.0,0.0,0.0,0.0
1957,642.07,256.71,0.0,0.0,0.0,0.0
1958,0.0,0.0,0.0,0.0,521.37,0.0
1959,0.0,0.0,0.0,0.0,0.0,0.0
1960,0.0,574.92,700.24,0.0,769.2,0.0
1961,169.53,0.0,0.0,165.8,0.0,0.0
1962,179.9,0.0,139.15,162.68,0.0,0.0
1963,0.0,0.0,0.0,388.77,0.0,0.0
1964,0.0,0.0,59.71,0.0,0.0,0.0
1965,0.0,0.0,0.0,0.0,0.0,0.0
1966,0.0,0.0,459.13,0.0,0.0,0.0
1967,0.0,0.0,0.0,0.0,0.0,0.0
1968,0.0,0.0,479.33,0.0,564.47,0.0
1969,0.0,395.34,401.23,0.0,345.5,0.0
1970,0.0,0.0,40.01,29.77,0.0,0.0
1971,0.0,0.0,0.0,0.0,0.0,0.0
1972,0.0,0.0,0.0,256.3,0.0,0.0
1973,0.0,0.0,97.34,0.0,0.0,0.0
1974,0.0,0.0,0.0,0.0,0.0,0.0
1975,0.0,0.0,0.0,206.39,0.0,0.0
1976,0.0,0.0,121.11,0.0,0.0,0.0
1977,0.0,0.0,0.0,0.0,0.0,0.0
1978,0.0,231.16,0.0,0.0,525.26,0.0
1979,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.0,0.0,0.0,0.0,0.0,0.0
1981,0.0,0.0,636.07,477.0,0.0,0.0
1982,1146.46,0.0,0.0,0.0,405.0,0.0
1983,912.39,533.3,0.0,0.0,0.0,0.0
1984,0.0,0.0,0.0,0.0,0.0,0.0
1985,0.0,0.0,206.03,0.0,0.0,0.0
1986,242.48,0.0,126.73,0.0,0.0,0.0
1987,0.0,0.0,103.26,0.0,0.0,0.0
1988,927.85,0.0,638.29,693.76,948.8,0.0
1989,745.86,0.0,629.85,0.0,0.0,0.0
1990,410.26,0.0,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0,0.0,0.0
1992,117.74,0.0,71.8,0.0,0.0,0.0
1993,327.83,0.0,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.0,0.0,0.0
1995,0.0,0.0,219.77,0.0,0.0,0.0
1996,0.0,0.0,0.0,0.0,0.0,0.0
1997,0.0,0.0,0.0,0.0,0.0,0.0
1998,0.0,479.65,0.0,312.39,571.58,0.0
1999,103.44,0.0,0.0,88.04,0.0,0.0
2000,467.46,0.0,342.31,0.0,578.88,0.0
2001,0.0,0.0,0.0,649.91,609.52,0.0
2002,0.0,0.0,682.6,492.69,357.45,360.49
2003,0.0,0.0,255.27,0.0,0.0,0.0
2004,0.0,0.0,0.0,0.0,0.0,0.0
2005,0.0,0.0,0.0,0.0,0.0,137.51
2006,0.0,0.0,0.0,0.0,0.0,0.0
2007,0.0,0.0,0.0,0.0,0.0,0.0
2008,472.77,0.0,339.66,115.15,0.0,0.0
2009,0.0,0.0,0.0,0.0,0.0,0.0
2010,338.58,0.0,386.43,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0,0.0,0.0
2012,0.0,0.0,185.89,150.23,0.0,0.0
2013,0.0,0.0,228.72,0.0,0.0,0.0
2014,0.0,0.0,0.0,127.34,0.0,0.0
2015,0.0,0.0,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.0,187.27,0.0,0.0
2017,0.0,0.0,178.37,207.1,0.0,0.0
2018,931.96,0.0,762.09,0.0,0.0,0.0
2019,173.78,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,317.43,349.75,0.0
2021,0.0,0.0,186.25,0.0,0.0,0.0
2022,737.35,491.6,0.0,584.52,0.0,0.0
2023,0.0,0.0,53.29,90.25,0.0,0.0
2024,0.0,0.0,0.0,107.44,0.0,0.0
2025,0.0,0.0,134.02,221.55,0.0,0.0
2026,0.0,0.0,0.0,208.87,0.0,0.0
2027,0.0,0.0,232.42,265.43,0.0,0.0
2028,0.0,0.0,0.0,160.61,0.0,0.0
2029,0.0,519.84,0.0,0.0,0.0,153.87
2030,0.0,0.0,0.0,0.0,0.0,0.0
2031,285.72,0.0,0.0,0.0,0.0,0.0
2032,0.0,0.0,0.0,0.0,361.54,0.0
2033,0.0,0.0,0.0,0.0,0.0,0.0
2034,0.0,0.0,0.0,0.0,0.0,0.0
2035,0.0,0.0,234.19,0.0,0.0,0.0
2036,469.04,0.0,0.0,0.0,601.31,497.06
2037,0.0,0.0,133.24,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,0.0,0.0,0.0
2040,0.0,0.0,143.8,63.25,0.0,0.0
2041,0.0,0.0,127.28,0.0,0.0,0.0
2042,0.0,0.0,0.0,81.44,0.0,0.0
2043,1530.1,0.0,0.0,0.0,0.0,0.0
2044,202.14,0.0,115.19,0.0,0.0,0.0
2045,0.0,0.0,0.0,0.0,0.0,0.0
2046,0.0,0.0,0.0,0.0,0.0,0.0
2047,152.73,0.0,157.62,0.0,0.0,0.0
2048,0.0,0.0,0.0,199.82,0.0,0.0
2049,1018.5,0.0,321.19,0.0,685.78,0.0
2050,294.87,0.0,152.85,0.0,0.0,0.0
2051,0.0,0.0,0.0,183.65,0.0,0.0
2052,0.0,0.0,84.31,218.57,0.0,0.0
2053,136.48,0.0,173.57,0.0,0.0,0.0
2054,0.0,0.0,198.1,224.76,0.0,0.0
2055,0.0,0.0,0.0,0.0,0.0,0.0
2056,0.0,0.0,0.0,598.11,1168.28,0.0
2057,762.1,412.53,393.91,0.0,758.27,327.81
2058,433.39,0.0,0.0,0.0,0.0,0.0
2059,0.0,0.0,163.66,0.0,0.0,0.0
2060,0.0,0.0,0.0,209.11,0.0,0.0
2061,0.0,0.0,147.4,0.0,0.0,0.0
2062,0.0,0.0,0.0,0.0,0.0,0.0
2063,0.0,597.39,0.0,0.0,1056.56,0.0
2064,0.0,0.0,0.0,0.0,0.0,0.0
2065,243.75,0.0,0.0,223.5,0.0,0.0
2066,0.0,0.0,225.4,0.0,0.0,0.0
2067,0.0,0.0,190.33,0.0,0.0,0.0
2068,0.0,0.0,447.77,0.0,0.0,0.0
2069,137.97,0.0,177.09,219.9,0.0,0.0
2070,0.0,0.0,0.0,0.0,0.0,0.0
2071,687.25,0.0,0.0,648.12,675.24,0.0
2072,0.0,409.47,0.0,0.0,0.0,0.0
2073,260.97,0.0,0.0,0.0,0.0,0.0
2074,0.0,0.0,299.27,363.32,0.0,0.0
2075,0.0,0.0,145.57,0.0,0.0,0.0
2076,412.46,0.0,0.0,0.0,0.0,0.0
2077,0.0,0.0,273.98,0.0,0.0,0.0
2078,736.8,0.0,0.0,372.41,0.0,0.0
2079,0.0,0.0,216.54,163.96,0.0,0.0
2080,0.0,0.0,118.42,53.57,0.0,0.0
2081,0.0,0.0,145.99,0.0,0.0,0.0
2082,102.3,0.0,55.46,0.0,0.0,0.0
2083,0.0,0.0,0.0,180.24,0.0,0.0
2084,0.0,0.0,949.7,0.0,538.61,0.0
2085,0.0,0.0,144.83,0.0,0.0,0.0
2086,331.71,0.0,307.76,83.98,0.0,0.0
2087,0.0,0.0,0.0,0.0,0.0,0.0
2088,924.74,0.0,0.0,915.03,0.0,300.4
2089,0.0,0.0,98.23,0.0,0.0,0.0
2090,412.64,0.0,0.0,0.0,0.0,0.0
2091,0.0,0.0,0.0,0.0,0.0,0.0
2092,0.0,0.0,0.0,0.0,0.0,0.0
2093,176.41,0.0,0.0,228.53,0.0,0.0
2094,370.77,499.25,549.5,367.9,0.0,0.0
2095,262.81,0.0,0.0,0.0,0.0,0.0
2096,0.0,0.0,341.55,354.51,0.0,0.0
2097,0.0,0.0,103.18,0.0,0.0,0.0
2098,0.0,0.0,0.0,0.0,0.0,0.0
2099,0.0,0.0,545.94,0.0,582.17,110.31
