personID,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome
2643,Transportation,Office,48792.9,0.0,4066.0750000000003
2644,Retail,Office,43879.45,0.0,3656.620833333333
2645,Admin,Hybrid,36513.08,0.0,3042.7566666666667
2646,Business,Hybrid,77368.76,0.0,6447.3966666666665
2647,PartTime,PartTime,31386.71,0.0,2615.5591666666664
2648,Admin,Office,42235.36,7541.47,4148.069166666667
2649,Admin,Office,44422.45,3006.07,3952.3766666666666
2650,Construction,Office,35045.39,0.0,2920.4491666666668
2651,Healthcare,Office,37508.86,0.0,3125.7383333333332
2652,Admin,Office,32428.4,2095.47,2876.9891666666667
2653,Transportation,Office,43057.39,0.0,3588.1158333333333
2654,Manufacturing,Office,27108.01,0.0,2259.000833333333
2655,Manufacturing,Office,66539.85,0.0,5544.9875
2656,Retail,Hybrid,49439.01,0.0,4119.9175000000005
2657,Engineering,Office,157586.09,0.0,13132.174166666666
2658,Construction,Office,47285.85,4658.31,4328.679999999999
2659,Business,Remote,82601.7,0.0,6883.474999999999
2660,Healthcare,Office,55629.39,0.0,4635.7825
2661,Service,Office,28632.83,0.0,2386.0691666666667
2662,FoodService,Office,30509.0,0.0,2542.4166666666665
2663,Manufacturing,Office,51667.83,0.0,4305.6525
2664,Retail,Hybrid,28830.78,4189.09,2751.655833333333
2665,FoodService,Office,25234.48,0.0,2102.8733333333334
2666,Sales,Office,74480.09,11664.47,7178.713333333333
2667,FoodService,Office,16873.85,0.0,1406.1541666666665
2668,Construction,Office,46554.76,0.0,3879.5633333333335
2669,Healthcare,Hybrid,64103.61,0.0,5341.9675
2670,Business,Hybrid,81840.95,0.0,6820.079166666666
2671,Service,Office,41270.16,0.0,3439.1800000000003
2672,Education,Hybrid,52693.55,0.0,4391.129166666667
2673,Service,Office,41518.84,0.0,3459.903333333333
2674,Admin,Office,25327.04,0.0,2110.5866666666666
2675,Admin,Office,42322.6,0.0,3526.883333333333
2676,Finance,Hybrid,119336.39,21741.4,11756.4825
2677,Technology,Hybrid,172801.53,0.0,14400.1275
2678,Admin,Office,26672.07,0.0,2222.6725
2679,Technology,Remote,77464.81,0.0,6455.400833333333
2680,Retail,Office,31551.03,0.0,2629.2525
2681,Technology,Office,139027.04,0.0,11585.586666666668
2682,FoodService,Office,24269.92,3182.68,2287.7166666666667
2683,Manufacturing,Hybrid,36303.3,0.0,3025.275
2684,Business,Hybrid,107602.09,0.0,8966.840833333334
2685,Technology,Hybrid,105120.22,0.0,8760.018333333333
2686,Healthcare,Office,27244.98,0.0,2270.415
2687,Healthcare,Office,28381.58,0.0,2365.1316666666667
2688,Transportation,Office,30776.34,0.0,2564.695
2689,Admin,Office,53222.02,0.0,4435.168333333333
2690,Healthcare,Office,78197.08,0.0,6516.423333333333
2691,Healthcare,Hybrid,90278.2,0.0,7523.183333333333
2692,Admin,Office,37803.93,0.0,3150.3275
2693,Healthcare,Office,32418.34,0.0,2701.528333333333
2694,Business,Hybrid,83792.18,0.0,6982.681666666666
2695,Retired,Retired,30635.464380963553,0.0,2552.955365080296
2696,Admin,Office,41458.53,0.0,3454.8775
2697,FoodService,Office,28030.43,0.0,2335.869166666667
2698,Finance,Hybrid,114476.41,0.0,9539.700833333334
2699,Admin,Hybrid,39192.69,0.0,3266.0575000000003
2700,Sales,Office,70618.06,0.0,5884.838333333333
2701,Engineering,Office,139913.9,0.0,11659.491666666667
2702,Retired,Retired,31238.684720712394,3405.41,2887.0078933926998
2703,Finance,Office,63546.77,0.0,5295.564166666666
2704,Sales,Hybrid,79455.21,0.0,6621.267500000001
2705,Construction,Hybrid,41385.55,0.0,3448.7958333333336
2706,FoodService,Office,30496.38,3166.29,2805.2225
2707,Manufacturing,Office,31866.77,0.0,2655.5641666666666
2708,Admin,Office,50189.13,0.0,4182.4275
2709,Retail,Office,35338.94,0.0,2944.911666666667
2710,Sales,Office,103918.96,0.0,8659.913333333334
2711,Transportation,Office,30176.15,5342.25,2959.866666666667
2712,Technology,Remote,100194.1,0.0,8349.508333333333
2713,Sales,Office,47135.92,0.0,3927.9933333333333
2714,Construction,Office,44809.5,0.0,3734.125
2715,Retail,Office,33211.6,5266.44,3206.5033333333336
2716,Healthcare,Office,39346.63,0.0,3278.8858333333333
2717,FoodService,Hybrid,26654.25,4952.74,2633.915833333333
2718,PartTime,PartTime,13481.04,0.0,1123.42
2719,Transportation,Office,33324.63,0.0,2777.0525
2720,Technology,Hybrid,115765.97,0.0,9647.164166666667
2721,Education,Office,76195.31,14828.01,7585.276666666666
2722,Sales,Office,43760.32,0.0,3646.693333333333
2723,Sales,Office,71895.84,6830.65,6560.540833333333
2724,Technology,Office,75335.56,0.0,6277.963333333333
2725,Manufacturing,Office,33993.23,0.0,2832.769166666667
2726,Finance,Remote,109277.05,0.0,9106.420833333334
2727,Healthcare,Hybrid,56416.81,7303.22,5310.0025
2728,FoodService,Office,26613.41,0.0,2217.784166666667
2729,Transportation,Office,28305.6,0.0,2358.7999999999997
2730,Retail,Office,36914.29,0.0,3076.1908333333336
2731,Transportation,Office,48491.52,0.0,4040.9599999999996
2732,Healthcare,Office,53558.03,7753.76,5109.315833333333
2733,Retail,Office,27242.95,0.0,2270.2458333333334
2734,Retired,Retired,47239.948993362836,0.0,3936.6624161135696
2735,Retail,Office,43995.6,0.0,3666.2999999999997
2736,Retail,Office,42927.11,0.0,3577.2591666666667
2737,Retired,Retired,33934.76206631548,0.0,2827.8968388596236
2738,Retail,Office,34863.63,0.0,2905.3025
2739,PartTime,PartTime,15126.15,1128.07,1354.5183333333332
2740,Education,Office,69502.33,4031.28,6127.800833333334
2741,Manufacturing,Office,44865.09,0.0,3738.7574999999997
2742,FoodService,Office,31720.74,0.0,2643.395
2743,Engineering,Office,113611.57,20468.78,11173.362500000001
2744,Business,Hybrid,79746.31,10393.22,7511.6275
2745,Retail,Office,35639.6,0.0,2969.9666666666667
2746,Finance,Office,131572.56,0.0,10964.38
2747,Business,Hybrid,115580.93,0.0,9631.744166666665
2748,Retail,Office,25491.27,0.0,2124.2725
2749,Manufacturing,Office,42794.5,5803.62,4049.8433333333337
2750,Business,Hybrid,129054.77,0.0,10754.564166666667
2751,FoodService,Office,26700.49,0.0,2225.0408333333335
2752,Transportation,Office,34986.47,0.0,2915.539166666667
2753,Manufacturing,Office,39364.75,0.0,3280.3958333333335
2754,Engineering,Office,98669.82,0.0,8222.485
2755,FoodService,Office,25021.32,0.0,2085.11
2756,Service,Office,31838.46,0.0,2653.205
2757,FoodService,Office,27999.43,0.0,2333.2858333333334
2758,Healthcare,Office,140331.56,0.0,11694.296666666667
2759,FoodService,Office,32386.87,0.0,2698.9058333333332
2760,Engineering,Office,104094.38,0.0,8674.531666666668
2761,Technology,Remote,88201.06,0.0,7350.088333333333
2762,Retail,Office,24074.99,3207.68,2273.5558333333333
2763,Finance,Remote,140463.52,0.0,11705.293333333333
2764,Education,Office,100257.9,0.0,8354.824999999999
2765,Healthcare,Hybrid,48537.14,0.0,4044.7616666666668
2766,Retired,Retired,58850.34448763793,0.0,4904.195373969827
2767,Engineering,Office,136785.0,22329.35,13259.529166666667
2768,Healthcare,Hybrid,67713.77,0.0,5642.814166666667
2769,Education,Hybrid,110576.39,0.0,9214.699166666667
2770,Admin,Hybrid,46441.93,0.0,3870.1608333333334
2771,Education,Hybrid,66471.47,4774.33,5937.150000000001
2772,Admin,Office,55394.59,0.0,4616.215833333333
2773,Transportation,Office,39624.3,0.0,3302.025
2774,Healthcare,Office,40972.61,0.0,3414.3841666666667
2775,Healthcare,Hybrid,96765.12,13751.03,9209.679166666667
2776,Admin,Office,50434.37,0.0,4202.864166666667
2777,Business,Hybrid,51826.0,0.0,4318.833333333333
2778,Research,Office,131962.26,0.0,10996.855000000001
2779,Retail,Office,46130.3,5555.1,4307.116666666667
2780,Healthcare,Office,54416.57,0.0,4534.714166666667
2781,Sales,Office,42612.41,7863.85,4206.3550000000005
2782,Retail,Office,42503.51,0.0,3541.959166666667
2783,Retired,Retired,44112.692334146835,0.0,3676.057694512236
2784,Healthcare,Hybrid,97226.45,0.0,8102.204166666666
2785,Manufacturing,Office,55809.01,0.0,4650.7508333333335
2786,Business,Office,106099.18,0.0,8841.598333333333
2787,Retired,Retired,38142.78113927323,0.0,3178.565094939436
2788,Manufacturing,Office,42017.08,0.0,3501.4233333333336
2789,Retired,Retired,55664.859130141034,0.0,4638.738260845086
2790,Retired,Retired,55047.0237482421,0.0,4587.251979020175
2791,Construction,Hybrid,44281.73,0.0,3690.144166666667
2792,Retired,Retired,28935.75457596141,0.0,2411.3128813301178
2793,Manufacturing,Office,47775.08,0.0,3981.2566666666667
2794,Manufacturing,Hybrid,44117.48,0.0,3676.456666666667
2795,Manufacturing,Office,36941.78,0.0,3078.4816666666666
2796,Manufacturing,Office,46647.49,0.0,3887.290833333333
2797,Business,Hybrid,90145.89,0.0,7512.1575
2798,Technology,Hybrid,131442.55,16817.17,12354.976666666664
2799,Retired,Retired,43162.79043798737,8263.1,4285.490869832281
2800,Healthcare,Office,77576.92,0.0,6464.743333333333
2801,Finance,Hybrid,124891.42,0.0,10407.618333333334
2802,Transportation,Office,27779.24,0.0,2314.936666666667
2803,Manufacturing,Office,31126.31,0.0,2593.8591666666666
2804,Retired,Retired,44755.26821517,0.0,3729.6056845975
2805,Retail,Office,48351.98,4979.67,4444.304166666667
2806,PartTime,PartTime,31842.72,0.0,2653.56
2807,Finance,Remote,158000.48,0.0,13166.706666666667
2808,Technology,Hybrid,123743.42,0.0,10311.951666666666
2809,Technology,Remote,144061.56,28096.93,14346.540833333333
2810,Healthcare,Office,52022.52,0.0,4335.21
2811,FoodService,Office,24282.73,0.0,2023.5608333333332
2812,Engineering,Office,115054.86,0.0,9587.905
2813,Construction,Office,44644.42,0.0,3720.3683333333333
2814,Sales,Office,62912.44,0.0,5242.703333333334
2815,Technology,Office,183722.91,0.0,15310.2425
2816,Healthcare,Hybrid,71455.08,0.0,5954.59
2817,Admin,Office,36189.33,0.0,3015.7775
2818,Admin,Office,34777.16,0.0,2898.096666666667
2819,Healthcare,Office,31647.26,0.0,2637.2716666666665
2820,Admin,Office,41051.89,0.0,3420.9908333333333
2821,Healthcare,Office,41285.15,0.0,3440.429166666667
2822,Business,Office,104005.72,0.0,8667.143333333333
2823,Engineering,Office,103476.94,0.0,8623.078333333333
2824,Construction,Office,41261.04,0.0,3438.42
2825,Manufacturing,Office,50472.74,0.0,4206.0616666666665
2826,Healthcare,Office,84314.67,0.0,7026.2225
2827,Admin,Office,51087.71,9260.86,5029.0475
2828,Technology,Hybrid,83678.6,0.0,6973.216666666667
2829,Technology,Hybrid,96050.12,0.0,8004.176666666666
2830,Healthcare,Office,67336.2,0.0,5611.349999999999
2831,Retail,Office,47216.78,6498.89,4476.305833333333
2832,Business,Office,126553.37,0.0,10546.114166666666
2833,Admin,Office,26849.96,2767.06,2468.085
2834,Education,Hybrid,121004.1,12873.45,11156.462500000001
2835,Transportation,Office,25051.12,0.0,2087.5933333333332
2836,Retail,Office,23598.34,0.0,1966.5283333333334
2837,Retired,Retired,33709.54878737646,0.0,2809.129065614705
2838,Construction,Hybrid,26251.19,0.0,2187.5991666666664
2839,Finance,Remote,118973.65,0.0,9914.470833333333
2840,Technology,Remote,105650.95,0.0,8804.245833333332
2841,Healthcare,Office,61254.27,10162.87,5951.428333333333
2842,Education,Office,136514.47,0.0,11376.205833333333
2843,FoodService,Office,30162.53,4135.12,2858.1375000000003
2844,PartTime,PartTime,19430.0,2141.93,1797.6608333333334
2845,Transportation,Office,34683.97,0.0,2890.3308333333334
2846,Manufacturing,Office,41340.12,0.0,3445.01
2847,Education,Office,74730.48,0.0,6227.54
2848,Sales,Office,50233.03,0.0,4186.0858333333335
2849,Healthcare,Office,44615.16,6487.41,4258.547500000001
2850,Retail,Office,32598.46,0.0,2716.5383333333334
2851,Sales,Office,110547.25,0.0,9212.270833333334
2852,Healthcare,Office,89963.75,0.0,7496.979166666667
2853,Retail,Office,21302.02,0.0,1775.1683333333333
2854,Retail,Office,46163.4,7385.45,4462.404166666666
2855,Business,Hybrid,83182.62,4444.87,7302.290833333333
2856,Manufacturing,Office,60117.68,0.0,5009.806666666666
2857,FoodService,Office,22351.62,1418.87,1980.8741666666665
2858,Engineering,Office,76912.28,0.0,6409.356666666667
2859,Sales,Office,31040.86,0.0,2586.7383333333332
2860,Admin,Hybrid,29615.38,0.0,2467.9483333333333
2861,Education,Office,106835.31,6855.92,9474.269166666667
2862,Sales,Office,73454.98,0.0,6121.248333333333
2863,PartTime,PartTime,45112.81,0.0,3759.400833333333
2864,Healthcare,Office,96323.85,8167.31,8707.596666666666
2865,Healthcare,Hybrid,62794.13,0.0,5232.844166666667
2866,Manufacturing,Office,40824.74,0.0,3402.0616666666665
2867,Retail,Office,33703.88,0.0,2808.6566666666663
2868,FoodService,Hybrid,30858.36,3519.35,2864.8091666666664
2869,Education,Office,78942.59,13463.46,7700.504166666666
2870,Retail,Office,25963.12,0.0,2163.5933333333332
2871,Retail,Office,26009.79,0.0,2167.4825
2872,Healthcare,Hybrid,46494.21,0.0,3874.5175
2873,Construction,Office,38490.07,0.0,3207.505833333333
2874,Transportation,Office,37318.26,0.0,3109.855
2875,Healthcare,Hybrid,68245.15,0.0,5687.095833333333
2876,Manufacturing,Office,36856.44,0.0,3071.3700000000003
2877,FoodService,Office,21898.88,0.0,1824.9066666666668
2878,Retail,Office,39363.49,0.0,3280.290833333333
2879,Technology,Office,92549.64,9501.6,8504.27
2880,Sales,Office,67133.49,0.0,5594.4575
2881,Healthcare,Hybrid,54339.62,0.0,4528.301666666667
2882,Sales,Office,59112.21,0.0,4926.0175
2883,Manufacturing,Office,36343.43,1912.45,3187.99
2884,Technology,Hybrid,115676.2,0.0,9639.683333333332
2885,Manufacturing,Office,29951.81,3669.22,2801.7525
2886,Healthcare,Office,49987.19,9972.16,4996.6125
2887,Education,Office,118562.97,12135.29,10891.521666666667
2888,Education,Office,79164.25,15372.76,7878.0841666666665
2889,Admin,Office,41812.76,0.0,3484.396666666667
2890,Transportation,Office,36737.15,0.0,3061.429166666667
2891,Finance,Office,104077.78,0.0,8673.148333333333
2892,Retail,Office,34094.89,0.0,2841.2408333333333
2893,Technology,Remote,95364.22,6217.92,8465.178333333333
2894,Technology,Remote,150651.93,11444.27,13508.016666666665
2895,Healthcare,Office,63662.84,0.0,5305.236666666667
2896,FoodService,Office,30622.5,0.0,2551.875
2897,Engineering,Office,87463.62,0.0,7288.634999999999
2898,Education,Hybrid,65280.08,0.0,5440.006666666667
2899,Finance,Hybrid,90868.33,14413.38,8773.475833333334
2900,Admin,Office,25857.03,3236.83,2424.4883333333332
2901,Retail,Office,20472.49,0.0,1706.0408333333335
2902,Sales,Office,53375.54,0.0,4447.961666666667
2903,Manufacturing,Hybrid,37552.2,6187.41,3644.9675
2904,Healthcare,Office,40763.8,0.0,3396.9833333333336
2905,Engineering,Office,110357.27,0.0,9196.439166666667
2906,Retail,Office,29201.24,0.0,2433.436666666667
2907,PartTime,PartTime,28214.54,0.0,2351.2116666666666
2908,Construction,Office,29907.35,5369.38,2939.7274999999995
2909,Transportation,Office,33017.05,0.0,2751.4208333333336
2910,Admin,Office,34157.57,0.0,2846.4641666666666
2911,Healthcare,Office,41636.83,0.0,3469.7358333333336
2912,Technology,Office,107425.53,9417.22,9736.895833333334
2913,Retail,Office,37594.55,0.0,3132.879166666667
2914,Retired,Retired,37917.43044977555,5779.54,3641.4142041479627
2915,Retail,Office,32542.39,4593.04,3094.619166666667
2916,Finance,Remote,183063.14,0.0,15255.261666666667
2917,FoodService,Office,37280.98,0.0,3106.7483333333334
2918,Admin,Office,30628.05,0.0,2552.3375
2919,Construction,Office,49061.91,0.0,4088.4925000000003
2920,Retail,Office,26620.6,0.0,2218.383333333333
2921,Healthcare,Office,42186.07,0.0,3515.505833333333
2922,Business,Hybrid,72451.44,0.0,6037.62
2923,Healthcare,Office,47853.16,0.0,3987.763333333334
2924,Education,Hybrid,56970.23,0.0,4747.519166666667
2925,Retail,Office,42617.76,0.0,3551.48
2926,Construction,Office,38922.66,0.0,3243.5550000000003
2927,Healthcare,Office,41228.44,0.0,3435.7033333333334
2928,PartTime,PartTime,50957.12,0.0,4246.426666666667
2929,Sales,Office,96279.01,0.0,8023.250833333333
2930,Healthcare,Office,73094.43,0.0,6091.202499999999
2931,Technology,Hybrid,100551.35,0.0,8379.279166666667
2932,Construction,Office,33418.71,0.0,2784.8925
2933,Admin,Office,26881.54,0.0,2240.1283333333336
2934,FoodService,Office,25732.5,4612.04,2528.7116666666666
2935,FoodService,Office,23340.32,0.0,1945.0266666666666
2936,Retail,Office,35164.73,0.0,2930.394166666667
2937,Admin,Office,48214.77,0.0,4017.8974999999996
2938,Healthcare,Hybrid,55564.22,0.0,4630.3516666666665
2939,Retired,Retired,29436.96156425388,0.0,2453.08013035449
2940,Engineering,Office,98688.91,11301.42,9165.860833333334
2941,Healthcare,Office,60276.01,0.0,5023.0008333333335
2942,Retail,Hybrid,34310.09,0.0,2859.174166666666
2943,FoodService,Office,22682.2,0.0,1890.1833333333334
2944,Sales,Office,85536.07,0.0,7128.005833333334
2945,Manufacturing,Office,43738.69,0.0,3644.8908333333334
2946,Service,Office,27183.12,0.0,2265.2599999999998
2947,Manufacturing,Office,42770.72,0.0,3564.226666666667
2948,FoodService,Office,32804.3,0.0,2733.691666666667
2949,Retail,Office,27527.74,0.0,2293.9783333333335
2950,Construction,Office,40784.03,0.0,3398.6691666666666
2951,Healthcare,Office,52590.2,0.0,4382.516666666666
2952,Education,Office,73819.24,0.0,6151.6033333333335
2953,Sales,Office,51291.58,0.0,4274.298333333333
2954,Construction,Office,44697.69,0.0,3724.8075000000003
2955,Retail,Office,38756.91,0.0,3229.7425000000003
2956,Transportation,Office,45261.63,0.0,3771.8025
2957,Education,Office,69016.37,3987.8,6083.680833333333
2958,Business,Hybrid,88304.14,0.0,7358.678333333333
2959,Education,Hybrid,61434.21,0.0,5119.5175
2960,Construction,Office,56113.85,0.0,4676.154166666666
2961,Technology,Remote,135762.54,18481.07,12853.634166666669
2962,Business,Remote,65732.39,0.0,5477.699166666666
2963,Admin,Office,43560.4,0.0,3630.0333333333333
2964,Retired,Retired,48560.13031162513,0.0,4046.6775259687606
2965,Retail,Office,37961.75,0.0,3163.4791666666665
2966,Retail,Office,29936.03,5802.55,2978.215
2967,Technology,Remote,141556.97,0.0,11796.414166666667
2968,FoodService,Office,29610.65,0.0,2467.554166666667
2969,Sales,Office,39466.81,0.0,3288.900833333333
2970,Retail,Hybrid,32565.55,1699.75,2855.441666666667
2971,FoodService,Office,29032.64,0.0,2419.3866666666668
2972,Healthcare,Office,78255.97,0.0,6521.330833333333
2973,Engineering,Office,135047.04,0.0,11253.92
2974,Retail,Office,38514.9,0.0,3209.5750000000003
2975,Retail,Office,27814.41,0.0,2317.8675
2976,Retail,Office,23302.3,0.0,1941.8583333333333
2977,Service,Office,46988.4,0.0,3915.7000000000003
2978,Education,Office,61470.93,0.0,5122.5775
2979,Technology,Hybrid,122458.53,0.0,10204.8775
2980,Retired,Retired,33313.35586997753,0.0,2776.1129891647943
2981,Retail,Office,28053.25,2413.67,2538.91
2982,Technology,Hybrid,98484.1,9593.35,9006.454166666668
2983,Transportation,Office,36713.08,0.0,3059.4233333333336
2984,Education,Office,119116.77,0.0,9926.397500000001
2985,Engineering,Hybrid,106187.03,17507.68,10307.8925
2986,Retired,Retired,25706.32708170622,0.0,2142.193923475518
2987,Healthcare,Office,33361.4,0.0,2780.116666666667
2988,FoodService,Office,24773.01,0.0,2064.4175
2989,FoodService,Office,38231.99,0.0,3185.9991666666665
2990,Engineering,Office,124577.64,0.0,10381.47
2991,Retail,Office,31595.92,0.0,2632.9933333333333
2992,Construction,Office,43078.24,0.0,3589.853333333333
2993,Sales,Office,77320.19,0.0,6443.349166666667
2994,Technology,Hybrid,101926.04,0.0,8493.836666666666
2995,Transportation,Office,23041.67,0.0,1920.1391666666666
2996,Technology,Hybrid,99279.82,0.0,8273.318333333335
2997,Healthcare,Hybrid,103702.72,0.0,8641.893333333333
2998,Business,Office,85811.51,0.0,7150.9591666666665
2999,Healthcare,Office,42869.88,0.0,3572.49
3000,Retail,Office,36814.3,0.0,3067.8583333333336
3001,Sales,Hybrid,53287.33,5248.35,4877.973333333333
3002,Admin,Office,42131.35,0.0,3510.945833333333
3003,Retail,Office,26934.9,0.0,2244.5750000000003
3004,Sales,Office,59738.1,0.0,4978.175
3005,Healthcare,Hybrid,48121.97,0.0,4010.164166666667
3006,Finance,Remote,110360.34,0.0,9196.695
3007,Retail,Office,42927.56,0.0,3577.2966666666666
3008,Sales,Office,58732.1,0.0,4894.341666666666
3009,Technology,Office,154576.72,13272.36,13987.423333333334
3010,Finance,Office,75823.97,0.0,6318.6641666666665
3011,Business,Hybrid,130972.91,0.0,10914.409166666666
3012,Business,Office,59426.34,0.0,4952.195
3013,Technology,Remote,128888.68,0.0,10740.723333333333
3014,Transportation,Office,26329.28,0.0,2194.1066666666666
3015,Manufacturing,Hybrid,48925.2,0.0,4077.1
3016,FoodService,Office,29109.4,0.0,2425.7833333333333
3017,FoodService,Office,30279.39,0.0,2523.2825
3018,Transportation,Office,32750.12,0.0,2729.1766666666667
3019,FoodService,Office,17656.61,0.0,1471.3841666666667
3020,Retail,Office,25916.02,0.0,2159.6683333333335
3021,Admin,Hybrid,35012.84,5156.82,3347.4716666666664
3022,FoodService,Office,22881.1,1303.33,2015.3691666666666
3023,Healthcare,Hybrid,101848.95,0.0,8487.4125
3024,Retail,Office,28820.89,0.0,2401.7408333333333
3025,Finance,Hybrid,80173.93,6060.31,7186.186666666666
3026,Retail,Office,30323.61,0.0,2526.9675
3027,Engineering,Office,104176.42,0.0,8681.368333333334
3028,Finance,Remote,127302.72,0.0,10608.56
3029,Technology,Hybrid,89983.43,0.0,7498.619166666666
3030,Sales,Office,94400.0,10497.71,8741.475833333332
3031,FoodService,Office,27521.08,2844.03,2530.4258333333332
3032,Technology,Remote,163870.63,16727.07,15049.808333333334
3033,Business,Remote,105823.55,0.0,8818.629166666668
3034,Engineering,Office,133165.77,0.0,11097.1475
3035,Healthcare,Hybrid,80614.38,0.0,6717.865000000001
3036,Retail,Office,34869.23,0.0,2905.769166666667
3037,Legal,Office,120543.2,0.0,10045.266666666666
3038,Retired,Retired,57664.20376246415,0.0,4805.350313538679
3039,Sales,Office,69487.01,0.0,5790.5841666666665
3040,Retail,Office,32712.55,0.0,2726.045833333333
3041,Education,Office,84341.72,0.0,7028.4766666666665
3042,PartTime,PartTime,22095.74,0.0,1841.3116666666667
3043,Retail,Office,21163.19,0.0,1763.5991666666666
3044,Sales,Hybrid,45859.56,0.0,3821.6299999999997
3045,Education,Office,67777.43,0.0,5648.119166666666
3046,Admin,Hybrid,59410.75,3937.94,5279.0575
3047,Construction,Office,52115.33,0.0,4342.944166666667
3048,FoodService,Office,27664.5,0.0,2305.375
3049,Business,Remote,103480.18,0.0,8623.348333333333
3050,Technology,Remote,128338.66,0.0,10694.888333333334
3051,Healthcare,Hybrid,64166.89,0.0,5347.240833333333
3052,Admin,Hybrid,44763.97,4661.09,4118.755
3053,Finance,Office,132006.55,0.0,11000.545833333332
3054,Sales,Hybrid,47765.63,0.0,3980.4691666666663
3055,Healthcare,Hybrid,48207.4,0.0,4017.2833333333333
3056,Retired,Retired,34623.518625701545,0.0,2885.293218808462
3057,Manufacturing,Office,71647.67,0.0,5970.639166666667
3058,Education,Hybrid,52850.46,0.0,4404.205
3059,Business,Remote,65283.05,11078.46,6363.459166666667
3060,PartTime,PartTime,14108.81,0.0,1175.7341666666666
3061,Retail,Office,39301.73,0.0,3275.144166666667
3062,Manufacturing,Office,29105.8,0.0,2425.483333333333
3063,Sales,Hybrid,51615.5,0.0,4301.291666666667
3064,Construction,Office,44285.36,4963.35,4104.059166666667
3065,Transportation,Office,28259.74,3897.74,2679.7900000000004
3066,Business,Hybrid,86496.44,0.0,7208.036666666667
3067,Healthcare,Hybrid,59058.54,4402.04,5288.381666666667
3068,PartTime,PartTime,38272.28,0.0,3189.3566666666666
3069,Business,Office,67936.17,0.0,5661.3475
3070,Engineering,Office,167134.83,0.0,13927.902499999998
3071,Technology,Office,126403.54,0.0,10533.628333333332
3072,Sales,Office,82973.13,5016.28,7332.450833333333
3073,Education,Office,77004.17,0.0,6417.014166666667
3074,Admin,Hybrid,40666.77,0.0,3388.8974999999996
3075,Healthcare,Office,138666.74,0.0,11555.561666666666
3076,Construction,Office,44286.16,0.0,3690.513333333334
3077,Retail,Office,33164.23,6035.67,3266.6583333333333
3078,Manufacturing,Office,33587.75,0.0,2798.9791666666665
3079,Manufacturing,Office,25536.43,0.0,2128.0358333333334
3080,Healthcare,Office,106668.56,0.0,8889.046666666667
3081,Sales,Hybrid,72579.43,7236.6,6651.3358333333335
3082,Admin,Office,46303.08,0.0,3858.59
3083,Healthcare,Office,63631.43,0.0,5302.619166666666
3084,Healthcare,Hybrid,49545.26,0.0,4128.7716666666665
3085,Construction,Hybrid,43929.98,4505.05,4036.2525000000005
3086,Service,Office,38977.04,0.0,3248.0866666666666
3087,Technology,Hybrid,83620.18,0.0,6968.348333333332
3088,Admin,Office,31781.16,0.0,2648.43
3089,Technology,Hybrid,141548.82,25712.79,13938.4675
3090,Transportation,Office,35611.1,0.0,2967.5916666666667
3091,FoodService,Office,25355.31,0.0,2112.9425
3092,Retired,Retired,26178.148357034355,0.0,2181.5123630861963
3093,Admin,Office,58026.53,0.0,4835.544166666667
3094,Sales,Office,90694.63,0.0,7557.885833333334
3095,Education,Office,69804.11,0.0,5817.009166666667
3096,Service,Office,41355.18,0.0,3446.265
3097,Retired,Retired,28207.092897734252,0.0,2350.591074811188
3098,Education,Office,50595.58,0.0,4216.298333333333
3099,Transportation,Office,22085.05,0.0,1840.4208333333333
3100,Construction,Office,31314.56,0.0,2609.5466666666666
3101,Technology,Hybrid,116149.73,0.0,9679.144166666667
3102,Service,Office,50634.91,7907.44,4878.529166666667
3103,Healthcare,Office,84723.39,0.0,7060.2825
3104,Retail,Office,27632.45,0.0,2302.704166666667
3105,Education,Office,67564.68,11042.73,6550.617499999999
3106,Manufacturing,Office,28054.78,0.0,2337.898333333333
3107,Transportation,Hybrid,35493.96,0.0,2957.83
3108,Business,Hybrid,63079.18,0.0,5256.598333333333
3109,FoodService,Office,27111.58,0.0,2259.2983333333336
3110,Manufacturing,Office,37290.17,0.0,3107.5141666666664
3111,FoodService,Office,23747.17,0.0,1978.930833333333
3112,Admin,Office,28539.3,0.0,2378.275
3113,Sales,Office,114072.73,0.0,9506.060833333333
3114,Healthcare,Office,32000.51,0.0,2666.7091666666665
3115,Retail,Office,24187.33,0.0,2015.6108333333334
3116,Admin,Office,55479.51,0.0,4623.2925000000005
3117,Retail,Office,31470.43,0.0,2622.5358333333334
3118,Healthcare,Office,51553.22,0.0,4296.1016666666665
3119,Retail,Office,37193.51,0.0,3099.459166666667
3120,Technology,Remote,86723.56,0.0,7226.963333333333
3121,Transportation,Office,26490.07,0.0,2207.505833333333
3122,Manufacturing,Hybrid,46022.12,0.0,3835.1766666666667
3123,Legal,Office,106313.14,0.0,8859.428333333333
3124,Healthcare,Office,46806.63,0.0,3900.5525
3125,Manufacturing,Office,46874.49,0.0,3906.2075
3126,Finance,Hybrid,126762.08,0.0,10563.506666666666
3127,Sales,Office,58091.2,0.0,4840.933333333333
3128,Engineering,Office,70456.4,0.0,5871.366666666666
3129,Retired,Retired,62037.15561612975,0.0,5169.762968010812
3130,Sales,Office,60684.06,0.0,5057.005
3131,Education,Office,112033.18,0.0,9336.098333333333
3132,Manufacturing,Office,42323.0,0.0,3526.9166666666665
