personID,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance
1708,True,0.0,225.61,278.41,0.0,118.84
1709,True,324.13,188.5,280.29,0.0,122.74
1710,True,0.0,234.84,190.24,0.0,134.97
1711,True,829.85,185.77,170.38,0.0,72.05
1712,True,477.31,187.23,173.97,0.0,71.47
1713,True,0.0,213.67,166.45,0.0,147.07
1714,False,0.0,0.0,0.0,132.38,0.0
1715,True,975.76,234.11,145.9,0.0,135.13
1716,True,0.0,160.27,86.19,0.0,109.17
1717,False,0.0,0.0,0.0,102.93,0.0
1718,True,0.0,242.74,210.3,0.0,50.82
1719,True,630.63,123.26,102.29,0.0,135.48
1720,True,0.0,240.16,169.44,0.0,125.16
1721,True,0.0,148.81,165.6,0.0,145.64
1722,True,888.52,188.43,153.99,0.0,51.32
1723,False,0.0,0.0,0.0,84.64,0.0
1724,True,0.0,223.48,236.75,0.0,52.85
1725,True,0.0,224.21,49.01,121.96,101.75
1726,True,663.68,156.16,250.12,0.0,135.6
1727,True,0.0,248.17,142.03,0.0,149.13
1728,True,204.12,108.06,299.96,0.0,82.0
1729,True,741.59,124.52,168.99,0.0,53.64
1730,True,0.0,229.4,200.49,0.0,69.55
1731,True,0.0,226.47,229.27,0.0,137.7
1732,True,0.0,212.67,197.67,0.0,96.65
1733,True,309.54,230.6,259.32,197.5,135.33
1734,True,173.75,137.88,213.36,0.0,94.39
1735,True,0.0,132.44,167.32,0.0,55.34
1736,True,0.0,246.02,152.86,0.0,111.76
1737,True,0.0,201.15,151.66,0.0,93.57
1738,True,237.95,239.58,194.59,0.0,99.14
1739,True,506.89,237.84,286.07,0.0,144.9
1740,True,462.46,204.91,164.13,0.0,95.71
1741,True,869.57,201.7,225.66,0.0,129.65
1742,True,0.0,166.79,269.26,0.0,55.89
1743,True,0.0,139.38,285.68,183.65,97.9
1744,True,273.23,209.26,233.98,0.0,108.67
1745,True,486.19,226.32,112.25,0.0,61.32
1746,True,0.0,190.8,291.13,0.0,80.22
1747,True,374.94,126.61,262.39,0.0,123.96
1748,True,0.0,138.84,209.35,0.0,68.39
1749,True,0.0,133.25,122.16,0.0,62.85
1750,True,229.63,205.52,157.16,0.0,79.93
1751,True,0.0,193.42,178.71,0.0,135.9
1752,True,0.0,180.65,266.65,0.0,126.29
1753,True,0.0,190.64,166.29,0.0,127.68
1754,True,0.0,155.87,169.41,0.0,82.25
1755,True,0.0,180.47,179.39,0.0,59.89
1756,True,1618.3,162.71,131.63,0.0,53.2
1757,True,0.0,164.43,178.36,0.0,108.62
1758,True,0.0,170.81,285.65,0.0,120.23
1759,True,0.0,129.38,188.65,0.0,87.79
1760,True,0.0,153.4,287.92,0.0,102.89
1761,True,294.08,245.46,297.74,0.0,77.9
1762,True,992.86,144.77,263.22,0.0,86.43
1763,True,0.0,133.64,100.59,0.0,122.98
1764,False,0.0,0.0,0.0,90.47,0.0
1765,True,0.0,157.85,186.0,0.0,121.82
1766,True,0.0,234.13,121.39,0.0,52.81
1767,True,1110.66,159.78,231.41,0.0,144.42
1768,True,0.0,174.26,173.76,0.0,76.9
1769,True,0.0,160.31,161.58,0.0,140.76
1770,True,0.0,248.57,114.11,0.0,101.19
1771,True,0.0,249.98,199.1,0.0,99.92
1772,True,0.0,182.76,103.94,0.0,95.06
1773,True,0.0,222.03,179.3,0.0,142.24
1774,False,0.0,0.0,0.0,87.75,0.0
1775,True,0.0,148.61,175.13,171.84,70.81
1776,True,0.0,168.66,265.85,0.0,111.16
1777,True,2706.01,208.31,113.57,0.0,81.78
1778,True,538.04,157.22,268.73,0.0,141.52
1779,True,1121.78,149.21,226.23,0.0,66.93
1780,False,0.0,0.0,0.0,140.92,0.0
1781,True,0.0,239.89,263.68,0.0,117.62
1782,True,0.0,151.76,217.55,0.0,92.18
1783,True,0.0,127.71,285.16,0.0,116.12
1784,True,1167.74,217.64,191.48,0.0,65.76
1785,True,0.0,151.62,161.34,0.0,89.37
1786,True,805.1,178.52,174.51,0.0,60.73
1787,True,569.12,134.5,282.4,0.0,146.88
1788,True,0.0,128.91,41.14,0.0,71.4
1789,False,0.0,0.0,0.0,124.37,0.0
1790,True,0.0,179.86,136.59,0.0,149.32
1791,True,738.72,163.82,133.7,0.0,91.85
1792,True,0.0,185.77,243.57,0.0,57.15
1793,True,0.0,245.55,216.14,0.0,51.76
1794,True,991.36,172.96,238.35,0.0,109.9
1795,True,0.0,198.35,279.26,0.0,111.47
1796,True,323.48,132.69,171.3,0.0,102.48
1797,True,0.0,235.17,186.62,0.0,56.64
1798,False,0.0,0.0,0.0,114.08,0.0
1799,True,166.92,224.76,270.42,0.0,83.15
1800,True,0.0,187.91,184.21,0.0,85.91
1801,True,510.57,118.34,114.34,0.0,120.48
1802,True,361.26,175.37,231.12,0.0,91.89
1803,True,0.0,158.66,162.28,0.0,107.3
1804,True,0.0,249.29,101.65,0.0,78.63
1805,True,845.36,183.81,264.44,0.0,122.6
1806,True,0.0,174.89,278.45,0.0,54.68
1807,True,355.1,141.98,185.98,0.0,148.85
1808,True,0.0,151.08,186.12,0.0,114.15
1809,True,0.0,212.51,293.12,106.47,64.89
1810,True,0.0,189.54,248.43,0.0,121.75
1811,True,389.6,166.54,175.14,0.0,128.66
1812,False,0.0,0.0,0.0,111.05,0.0
1813,True,0.0,158.61,57.94,0.0,128.86
1814,True,0.0,146.1,286.57,0.0,77.07
1815,False,0.0,0.0,0.0,86.94,0.0
1816,True,709.85,103.39,97.27,0.0,145.86
1817,True,0.0,247.03,211.12,0.0,51.77
1818,False,0.0,0.0,0.0,143.4,0.0
1819,True,0.0,217.9,172.66,0.0,87.98
1820,True,0.0,240.62,158.08,0.0,60.42
1821,True,0.0,173.63,191.45,0.0,88.49
1822,True,0.0,233.02,234.89,0.0,55.72
1823,True,430.73,153.31,240.02,0.0,114.5
1824,True,0.0,186.28,144.44,0.0,56.25
1825,False,0.0,0.0,0.0,123.38,0.0
1826,True,445.1,146.32,186.97,0.0,111.58
1827,True,1405.71,220.14,256.24,0.0,73.41
1828,True,0.0,149.76,93.96,0.0,67.91
1829,True,0.0,189.72,210.55,0.0,84.7
1830,True,0.0,231.73,157.82,0.0,114.1
1831,True,168.66,173.92,199.69,0.0,107.82
1832,True,0.0,245.61,128.2,0.0,118.05
1833,True,0.0,172.69,163.29,0.0,141.9
1834,True,376.86,179.99,227.02,0.0,70.33
1835,False,0.0,0.0,0.0,111.67,0.0
1836,True,0.0,199.99,289.82,0.0,91.34
1837,True,0.0,178.93,70.03,0.0,76.58
1838,False,0.0,0.0,0.0,112.52,0.0
1839,True,907.79,174.55,230.7,0.0,108.63
1840,False,0.0,0.0,0.0,88.83,0.0
1841,True,562.4,164.27,175.33,0.0,78.34
1842,False,0.0,0.0,0.0,117.19,0.0
1843,True,419.84,228.14,183.15,0.0,105.8
1844,True,0.0,189.35,112.81,0.0,132.32
1845,True,283.48,198.96,216.43,0.0,105.09
1846,True,1458.17,146.53,157.8,0.0,133.81
1847,True,0.0,152.73,160.75,0.0,111.14
1848,True,1133.16,164.17,164.42,0.0,137.03
1849,True,352.74,180.5,224.39,0.0,143.04
1850,False,0.0,0.0,0.0,136.89,0.0
1851,True,745.77,125.71,222.22,0.0,100.78
1852,True,0.0,235.49,215.83,0.0,129.06
1853,True,0.0,237.48,195.18,0.0,96.88
1854,True,0.0,206.02,221.37,0.0,120.52
1855,True,0.0,161.09,227.49,0.0,53.75
1856,True,0.0,170.09,239.95,0.0,146.69
1857,False,0.0,0.0,0.0,80.96,0.0
1858,True,0.0,215.43,206.6,0.0,139.43
1859,False,0.0,0.0,0.0,97.13,0.0
1860,True,0.0,157.22,175.61,0.0,139.33
1861,True,790.49,199.16,200.83,0.0,78.13
1862,True,0.0,237.82,284.26,0.0,78.32
1863,True,0.0,173.36,270.19,0.0,90.26
1864,True,0.0,196.32,219.79,0.0,138.02
1865,True,0.0,192.86,89.78,0.0,135.86
1866,True,0.0,164.28,280.48,0.0,78.95
1867,True,0.0,218.75,139.42,0.0,104.18
1868,True,0.0,218.17,154.35,0.0,97.52
1869,True,0.0,240.7,271.4,0.0,115.07
1870,True,0.0,231.62,286.18,0.0,71.39
1871,True,2615.81,217.35,117.45,0.0,58.51
1872,True,0.0,202.75,178.03,0.0,52.73
1873,True,0.0,151.35,78.61,0.0,88.14
1874,True,491.5,207.18,194.6,0.0,144.66
1875,True,1339.5,155.94,242.06,0.0,118.48
1876,True,305.35,177.2,157.04,0.0,124.91
1877,True,0.0,212.26,175.17,0.0,144.52
1878,True,0.0,207.74,146.71,0.0,92.21
1879,True,0.0,172.16,247.52,0.0,97.44
1880,True,0.0,143.75,230.19,0.0,85.95
1881,False,0.0,0.0,0.0,146.51,0.0
1882,True,689.49,182.94,255.71,0.0,68.14
1883,True,0.0,155.1,163.43,0.0,126.64
1884,True,0.0,153.21,113.48,0.0,140.67
1885,True,1662.17,162.48,248.94,0.0,131.39
1886,True,0.0,211.81,145.01,0.0,54.77
1887,True,797.34,184.65,44.7,0.0,79.91
1888,True,0.0,168.51,184.29,0.0,109.21
1889,True,0.0,237.08,212.95,0.0,82.72
1890,True,607.07,170.68,111.83,101.24,65.01
1891,True,0.0,184.3,182.55,0.0,103.84
1892,True,709.54,174.77,177.44,0.0,102.15
1893,True,0.0,226.46,258.14,0.0,120.99
1894,True,545.93,142.48,178.06,0.0,149.99
1895,True,0.0,206.34,217.1,0.0,114.82
1896,True,0.0,122.73,202.52,0.0,81.69
1897,True,458.52,120.9,188.09,0.0,145.64
1898,True,0.0,241.13,103.98,0.0,107.13
1899,False,0.0,0.0,0.0,102.15,0.0
1900,True,0.0,186.82,176.76,0.0,114.57
1901,True,0.0,160.97,164.01,0.0,85.76
1902,True,940.63,223.31,59.76,0.0,95.18
1903,False,0.0,0.0,0.0,83.09,0.0
1904,False,0.0,0.0,0.0,115.5,0.0
1905,True,558.3,248.03,296.73,0.0,91.86
1906,True,1443.76,124.47,162.99,0.0,143.62
1907,True,0.0,103.8,96.1,172.76,130.96
1908,True,0.0,231.12,223.0,0.0,59.07
1909,True,925.74,192.37,149.37,0.0,81.39
1910,True,0.0,234.76,206.4,0.0,55.57
1911,True,0.0,210.3,47.14,195.81,101.68
1912,True,0.0,181.18,147.18,0.0,77.94
1913,True,677.55,116.13,91.69,0.0,57.34
1914,True,314.13,170.68,291.68,0.0,127.2
1915,True,0.0,222.33,247.47,0.0,59.11
1916,True,0.0,150.41,161.87,0.0,77.16
1917,True,551.39,212.61,163.91,0.0,127.16
1918,True,0.0,152.15,70.44,0.0,101.16
1919,True,0.0,180.26,297.43,0.0,131.71
1920,True,0.0,131.11,248.62,0.0,91.45
1921,True,1104.0,179.15,261.31,0.0,131.49
1922,True,0.0,199.65,296.93,0.0,103.82
1923,True,580.28,193.23,208.69,0.0,58.8
1924,True,1556.84,172.84,165.93,0.0,97.15
1925,True,0.0,168.06,209.95,0.0,105.35
1926,True,882.9,155.8,134.07,0.0,111.21
1927,True,0.0,219.72,248.74,0.0,142.79
1928,True,287.16,221.74,188.46,166.24,68.36
1929,True,0.0,182.79,179.42,0.0,110.6
1930,True,0.0,169.73,199.38,0.0,125.2
1931,True,756.17,202.86,168.43,0.0,139.0
1932,True,353.97,192.51,198.38,0.0,102.53
1933,True,0.0,206.74,278.39,0.0,71.4
1934,True,0.0,159.78,52.56,0.0,131.77
1935,True,0.0,222.49,241.7,0.0,140.5
1936,True,913.1,161.18,174.83,0.0,60.64
1937,True,230.47,174.43,188.99,0.0,72.97
1938,True,0.0,137.21,169.7,0.0,137.15
1939,True,968.38,231.2,164.53,0.0,98.44
1940,True,0.0,203.76,216.06,161.58,66.91
1941,True,0.0,150.59,165.64,0.0,114.53
1942,True,0.0,230.72,218.07,0.0,95.83
1943,True,0.0,211.62,279.41,0.0,146.8
1944,True,0.0,177.48,162.2,0.0,72.27
1945,True,584.73,248.68,237.26,0.0,86.22
1946,True,0.0,163.84,277.56,0.0,66.62
1947,True,1452.2,132.94,44.01,0.0,54.97
1948,True,1213.84,215.35,241.41,0.0,77.39
1949,True,0.0,218.42,109.25,0.0,131.98
1950,True,0.0,127.67,222.32,0.0,76.72
1951,True,0.0,226.52,219.52,0.0,119.63
1952,True,0.0,220.87,189.77,0.0,102.6
1953,True,0.0,240.85,274.48,0.0,101.97
1954,True,0.0,135.41,184.23,0.0,128.15
1955,True,131.72,160.08,232.78,0.0,111.78
1956,True,0.0,148.52,222.34,0.0,65.99
1957,True,0.0,171.93,214.75,0.0,72.08
1958,True,1263.72,154.46,155.03,0.0,104.38
1959,True,0.0,178.41,254.51,0.0,134.53
1960,True,0.0,134.67,151.9,0.0,65.23
1961,True,0.0,159.46,273.08,0.0,60.69
1962,True,0.0,129.22,189.96,0.0,101.75
1963,True,0.0,183.94,168.0,0.0,68.87
1964,True,0.0,158.57,212.56,0.0,149.42
1965,True,0.0,196.74,233.9,0.0,50.44
1966,True,0.0,179.34,196.55,0.0,94.89
1967,True,0.0,151.7,168.27,0.0,66.25
1968,True,1233.89,133.38,152.75,0.0,118.11
1969,False,0.0,0.0,0.0,113.07,0.0
1970,True,0.0,217.93,255.57,0.0,113.01
1971,False,0.0,0.0,0.0,93.96,0.0
1972,False,0.0,0.0,0.0,131.76,0.0
1973,False,0.0,0.0,0.0,144.76,0.0
1974,True,0.0,202.31,282.97,0.0,130.71
1975,True,578.93,124.28,108.04,0.0,106.34
1976,True,321.96,248.62,184.6,0.0,68.94
1977,True,0.0,203.52,153.03,0.0,55.33
1978,True,1722.02,146.93,170.81,0.0,122.21
1979,True,0.0,229.26,216.71,0.0,93.99
1980,True,670.6,234.67,288.78,0.0,72.22
1981,True,0.0,194.58,220.21,0.0,75.18
1982,True,1129.59,235.12,168.97,0.0,64.9
1983,True,1517.14,123.79,176.14,0.0,78.36
1984,False,0.0,0.0,0.0,96.41,0.0
1985,True,0.0,242.87,200.27,0.0,129.2
1986,True,0.0,127.44,246.11,0.0,112.07
1987,False,0.0,0.0,0.0,147.77,0.0
1988,True,0.0,203.51,66.66,0.0,148.74
1989,True,0.0,164.97,40.86,0.0,102.43
1990,True,605.2,125.11,215.73,0.0,102.15
1991,True,0.0,240.81,168.43,0.0,69.14
1992,True,0.0,137.6,291.94,0.0,108.65
1993,True,341.46,230.99,284.88,0.0,110.84
1994,True,0.0,162.94,295.93,0.0,70.65
1995,False,0.0,0.0,0.0,133.29,0.0
1996,True,563.91,216.35,247.96,0.0,58.8
1997,True,398.58,125.42,184.92,0.0,86.88
1998,True,974.49,195.85,236.31,0.0,67.21
1999,True,0.0,223.94,213.17,0.0,100.32
2000,False,0.0,0.0,0.0,85.42,0.0
2001,True,0.0,193.6,188.8,0.0,102.61
2002,True,1639.25,159.85,265.92,0.0,110.82
2003,True,0.0,150.35,244.38,0.0,110.28
2004,True,0.0,142.72,268.52,0.0,117.49
2005,False,0.0,0.0,0.0,93.44,0.0
2006,True,578.74,229.05,190.42,0.0,73.05
2007,True,0.0,199.42,285.58,0.0,123.08
2008,True,0.0,186.13,119.1,0.0,102.48
2009,True,439.1,152.45,240.29,0.0,93.73
2010,True,824.45,176.39,158.53,0.0,114.79
2011,True,0.0,200.61,231.14,0.0,100.13
2012,True,0.0,129.34,164.81,0.0,102.57
2013,False,0.0,0.0,0.0,81.3,0.0
2014,True,343.22,166.89,199.83,0.0,52.32
2015,True,0.0,151.14,279.1,0.0,130.2
2016,True,0.0,204.05,284.03,0.0,92.42
2017,True,0.0,198.81,265.09,113.22,101.81
2018,True,1409.53,158.92,205.16,0.0,88.99
2019,False,0.0,0.0,0.0,92.73,0.0
2020,True,839.04,125.41,146.3,0.0,105.15
2021,True,0.0,118.28,73.44,0.0,55.4
2022,True,758.31,140.81,67.13,0.0,88.39
2023,True,0.0,193.89,202.11,0.0,116.87
2024,True,0.0,142.01,183.15,0.0,143.84
2025,True,0.0,182.7,237.75,0.0,134.92
2026,True,0.0,199.89,166.77,0.0,146.28
2027,True,0.0,234.34,154.94,0.0,128.15
2028,True,509.86,124.5,71.22,0.0,113.26
2029,True,1668.05,144.17,233.02,0.0,92.33
2030,True,0.0,142.52,208.88,0.0,62.31
2031,True,0.0,166.86,234.94,0.0,75.08
2032,True,0.0,204.39,186.89,0.0,77.12
2033,True,0.0,207.34,124.83,0.0,92.79
2034,True,0.0,121.1,68.42,0.0,110.98
2035,True,0.0,137.06,162.16,0.0,111.87
2036,True,0.0,178.33,160.52,0.0,95.55
2037,True,0.0,138.35,206.47,0.0,77.46
2038,True,0.0,225.68,135.93,0.0,55.65
2039,True,527.0,130.9,47.81,0.0,148.88
2040,True,354.14,217.77,207.72,0.0,143.96
2041,True,319.45,125.54,212.71,0.0,68.29
2042,True,0.0,224.91,183.65,0.0,110.54
2043,True,0.0,201.53,245.89,0.0,79.57
2044,True,0.0,161.91,102.47,0.0,69.44
2045,True,0.0,172.72,179.63,0.0,118.44
2046,True,302.34,207.57,243.61,0.0,128.62
2047,True,402.79,144.13,244.13,0.0,90.66
2048,False,0.0,0.0,0.0,129.37,0.0
2049,True,1263.93,235.74,189.79,0.0,55.91
2050,True,0.0,182.78,154.64,0.0,90.15
2051,True,0.0,218.82,137.58,0.0,103.22
2052,True,0.0,185.87,229.09,0.0,139.32
2053,True,190.04,178.8,199.89,0.0,115.68
2054,True,251.91,181.05,178.74,0.0,121.05
2055,False,0.0,0.0,0.0,91.81,0.0
2056,True,0.0,167.21,158.99,0.0,70.26
2057,False,0.0,0.0,0.0,132.43,0.0
2058,False,0.0,0.0,0.0,86.0,0.0
2059,True,775.49,215.26,187.26,0.0,122.03
2060,True,0.0,230.0,185.48,0.0,100.18
2061,False,0.0,0.0,0.0,128.38,0.0
2062,True,0.0,231.07,161.93,0.0,132.04
2063,True,1610.14,135.75,131.04,0.0,71.64
2064,True,0.0,218.98,163.73,0.0,101.49
2065,True,0.0,145.99,102.85,0.0,70.95
2066,False,0.0,0.0,0.0,112.59,0.0
2067,True,512.49,121.58,212.09,0.0,78.59
2068,True,0.0,155.81,56.59,0.0,133.22
2069,True,0.0,158.07,256.03,0.0,118.78
2070,True,448.84,225.27,236.22,0.0,122.85
2071,False,0.0,0.0,0.0,96.0,0.0
2072,True,0.0,216.51,70.8,0.0,56.85
2073,True,858.29,131.01,197.66,0.0,122.88
2074,True,930.53,162.37,243.64,0.0,99.14
2075,True,0.0,152.67,282.86,116.96,95.91
2076,True,373.58,197.41,160.39,0.0,91.26
2077,True,0.0,190.4,256.27,0.0,135.18
2078,True,0.0,208.26,257.38,0.0,67.75
2079,True,0.0,191.07,107.64,0.0,131.41
2080,True,341.18,174.74,190.36,0.0,142.83
2081,True,0.0,205.27,212.48,0.0,66.82
2082,True,258.96,239.39,185.96,0.0,149.96
2083,True,0.0,190.42,196.29,0.0,149.05
2084,True,2156.7,160.08,78.74,0.0,112.13
2085,True,418.8,172.38,216.85,0.0,76.85
2086,True,0.0,218.1,277.28,0.0,92.96
2087,True,539.42,213.6,269.23,0.0,67.04
2088,True,2939.94,217.29,216.68,0.0,62.02
2089,True,0.0,216.63,298.83,0.0,120.4
2090,True,722.68,239.66,276.12,106.72,107.98
2091,True,0.0,219.32,222.4,0.0,106.36
2092,True,0.0,185.54,78.58,0.0,74.78
2093,True,838.44,194.58,161.29,0.0,73.49
2094,False,0.0,0.0,0.0,83.49,0.0
2095,True,724.04,203.74,219.72,190.13,148.97
2096,True,0.0,245.8,204.0,129.51,112.88
2097,True,910.96,233.14,256.71,0.0,131.95
2098,True,665.45,221.06,152.95,0.0,87.85
2099,True,0.0,209.12,274.72,0.0,134.37
2100,False,0.0,0.0,0.0,149.01,0.0
2101,True,407.12,166.61,212.49,0.0,122.24
2102,True,0.0,191.26,220.46,0.0,85.01
2103,False,0.0,0.0,0.0,144.92,0.0
2104,True,0.0,127.17,177.42,0.0,121.77
2105,True,0.0,174.1,290.62,0.0,142.56
2106,False,0.0,0.0,0.0,83.0,0.0
2107,True,0.0,134.55,209.76,0.0,71.37
2108,False,0.0,0.0,0.0,118.59,0.0
2109,True,0.0,214.72,167.42,0.0,104.76
2110,True,0.0,189.23,185.62,0.0,146.67
2111,True,0.0,142.63,43.87,0.0,132.14
2112,True,545.03,151.94,245.36,0.0,112.03
2113,False,0.0,0.0,0.0,124.34,0.0
2114,True,0.0,231.41,297.66,172.81,56.98
2115,True,533.55,196.16,247.04,0.0,90.63
2116,True,0.0,196.48,148.7,0.0,115.08
2117,True,525.6,193.17,216.33,0.0,90.97
2118,True,1554.1,148.37,192.57,0.0,149.71
2119,True,664.32,151.63,214.62,0.0,125.34
2120,True,0.0,243.45,172.34,0.0,68.71
2121,True,0.0,214.05,189.29,0.0,99.04
2122,True,0.0,131.76,223.11,0.0,88.4
2123,True,170.45,122.29,171.72,0.0,109.38
2124,True,0.0,201.53,268.73,0.0,94.66
2125,True,0.0,128.35,151.73,0.0,73.79
2126,True,0.0,152.73,52.86,0.0,122.44
2127,True,513.6,146.31,227.5,0.0,60.67
2128,False,0.0,0.0,0.0,131.56,0.0
2129,True,0.0,144.14,174.32,0.0,103.21
2130,True,0.0,199.73,236.02,0.0,81.02
2131,True,0.0,237.76,194.24,0.0,146.65
2132,False,0.0,0.0,0.0,85.43,0.0
2133,True,531.4,166.95,202.83,0.0,80.36
2134,True,0.0,135.8,200.87,0.0,84.09
2135,True,1492.19,136.16,177.06,0.0,120.71
2136,True,0.0,241.38,171.73,0.0,62.85
2137,True,742.63,188.74,59.23,0.0,82.46
2138,True,0.0,180.62,190.54,0.0,119.59
2139,False,0.0,0.0,0.0,140.49,0.0
2140,True,867.32,235.8,163.78,0.0,53.08
2141,True,726.37,185.92,182.47,0.0,81.1
2142,True,277.34,182.48,228.11,0.0,50.83
2143,True,0.0,240.46,120.55,103.91,65.02
2144,True,1577.52,181.68,185.66,0.0,110.42
2145,True,0.0,170.82,243.1,0.0,95.67
2146,True,0.0,195.62,253.41,0.0,65.6
2147,True,0.0,247.04,186.19,0.0,57.8
2148,True,422.86,245.3,220.82,0.0,55.63
2149,True,0.0,220.83,264.69,0.0,58.54
2150,True,0.0,184.91,253.49,0.0,59.61
2151,True,0.0,234.59,160.39,0.0,58.63
2152,True,271.85,174.52,128.81,0.0,55.51
2153,True,464.88,203.22,258.49,0.0,119.7
2154,True,0.0,143.33,176.92,0.0,144.13
2155,True,0.0,205.97,179.39,0.0,135.6
2156,True,0.0,155.89,244.53,0.0,76.59
2157,True,0.0,220.33,122.7,0.0,70.43
2158,False,0.0,0.0,0.0,100.61,0.0
2159,True,494.59,173.83,198.56,0.0,54.79
2160,True,550.43,171.79,228.42,0.0,65.6
2161,True,1862.16,217.06,262.59,0.0,106.78
2162,True,0.0,175.29,224.74,0.0,149.81
2163,True,0.0,212.82,284.01,0.0,135.9
2164,False,0.0,0.0,0.0,121.31,0.0
2165,True,0.0,231.16,44.27,0.0,101.49
2166,True,0.0,113.69,105.25,0.0,92.35
2167,False,0.0,0.0,0.0,117.5,0.0
2168,True,386.99,182.27,231.55,0.0,64.78
2169,True,822.08,242.84,272.5,0.0,91.86
2170,True,0.0,225.58,197.46,0.0,109.49
2171,True,0.0,246.57,222.32,0.0,109.55
2172,True,0.0,231.84,273.54,0.0,105.75
2173,True,0.0,160.33,166.54,0.0,132.4
2174,True,0.0,143.29,206.4,184.37,101.01
2175,True,0.0,147.37,273.33,123.12,97.28
2176,True,332.85,148.2,252.36,0.0,80.58
2177,True,0.0,129.85,211.41,0.0,68.02
2178,True,0.0,237.88,78.79,0.0,50.14
2179,True,0.0,185.33,154.63,0.0,82.21
2180,True,0.0,133.17,207.4,0.0,113.31
2181,True,0.0,219.14,196.04,0.0,105.89
2182,True,0.0,162.33,174.86,0.0,103.05
2183,True,437.35,129.23,164.92,0.0,127.24
2184,True,0.0,144.67,244.2,0.0,73.28
2185,True,0.0,205.48,257.49,0.0,117.85
2186,True,739.14,223.22,177.63,0.0,110.72
2187,True,0.0,152.98,172.49,0.0,83.9
2188,False,0.0,0.0,0.0,120.21,0.0
2189,True,0.0,195.02,157.17,0.0,71.85
2190,True,1022.43,120.11,173.83,0.0,106.27
2191,True,0.0,156.19,72.33,0.0,144.51
2192,True,307.2,143.61,175.52,0.0,57.64
2193,True,0.0,129.95,172.11,0.0,145.3
2194,True,1348.57,182.91,204.8,0.0,96.48
2195,False,0.0,0.0,0.0,109.25,0.0
2196,True,0.0,202.03,258.88,0.0,121.0
2197,True,0.0,126.03,73.08,0.0,130.32
2198,True,0.0,137.93,165.0,0.0,65.15
2199,True,0.0,241.2,159.4,0.0,54.5
2200,True,0.0,149.0,182.22,0.0,62.85
2201,True,381.4,176.0,290.84,0.0,84.1
2202,True,0.0,217.21,260.99,0.0,145.66
2203,True,0.0,161.81,275.15,0.0,54.28
2204,True,0.0,146.54,227.12,0.0,141.98
2205,True,0.0,151.71,208.96,196.93,106.13
2206,False,0.0,0.0,0.0,120.23,0.0
2207,True,512.42,193.57,247.68,171.28,60.23
2208,True,1146.86,169.55,220.93,0.0,65.27
2209,True,842.33,184.42,54.95,0.0,118.93
2210,True,829.9,225.51,202.18,0.0,110.85
2211,True,0.0,185.3,173.69,0.0,66.75
2212,True,0.0,249.38,229.41,0.0,140.43
2213,True,582.34,206.56,227.98,0.0,63.29
2214,True,326.03,120.72,95.45,0.0,101.16
2215,False,0.0,0.0,0.0,100.75,0.0
2216,True,352.63,184.94,167.43,0.0,102.83
2217,True,0.0,225.74,173.19,0.0,137.05
2218,True,1449.53,148.38,261.31,0.0,52.22
2219,True,0.0,214.82,169.64,0.0,63.65
2220,True,0.0,124.35,106.35,0.0,67.07
2221,True,379.51,242.54,246.44,0.0,56.29
2222,True,0.0,206.24,201.23,0.0,113.15
2223,True,653.66,141.13,197.86,0.0,72.96
2224,True,634.5,233.66,276.0,0.0,107.67
2225,False,0.0,0.0,0.0,95.21,0.0
2226,True,0.0,130.64,53.81,0.0,128.26
2227,True,0.0,172.77,244.83,0.0,90.85
2228,True,1609.18,215.8,61.48,0.0,126.89
2229,True,0.0,241.86,121.04,0.0,127.79
2230,True,0.0,165.35,126.53,0.0,76.34
2231,True,0.0,227.97,291.48,0.0,51.57
2232,True,305.99,145.58,126.51,0.0,60.33
2233,True,750.92,124.56,267.6,0.0,132.35
2234,True,0.0,123.74,279.19,0.0,90.53
2235,True,1293.42,205.56,160.66,0.0,133.91
2236,True,584.22,140.05,249.47,0.0,104.75
2237,True,0.0,126.54,262.39,0.0,69.74
2238,False,0.0,0.0,0.0,83.99,0.0
2239,True,0.0,246.98,215.1,0.0,121.22
2240,True,1176.71,151.46,235.4,0.0,105.82
2241,True,0.0,180.13,174.27,0.0,85.18
2242,False,0.0,0.0,0.0,149.77,0.0
2243,True,0.0,199.7,52.74,0.0,58.77
2244,True,0.0,114.45,102.46,0.0,60.23
2245,True,861.9,166.43,240.39,0.0,68.85
2246,True,0.0,204.2,45.46,0.0,117.29
2247,True,224.21,203.17,179.04,0.0,122.8
2248,True,0.0,229.47,175.02,0.0,113.09
2249,True,387.03,176.86,183.62,0.0,83.73
2250,True,504.65,235.68,170.01,0.0,94.05
2251,True,0.0,208.69,121.37,0.0,120.96
2252,True,788.73,193.07,234.56,0.0,115.99
2253,True,0.0,135.23,267.31,0.0,127.3
2254,True,231.71,194.71,127.53,0.0,74.11
2255,True,0.0,197.31,144.41,0.0,50.45
2256,True,0.0,218.64,217.55,0.0,76.64
2257,True,308.31,213.49,264.03,0.0,84.79
2258,False,0.0,0.0,0.0,142.3,0.0
2259,True,1111.49,188.9,59.15,0.0,146.05
2260,True,414.16,197.07,235.04,0.0,71.77
2261,True,0.0,220.4,276.83,0.0,132.64
2262,False,0.0,0.0,0.0,115.11,0.0
2263,False,0.0,0.0,0.0,120.77,0.0
