personID,groceries,diningOut,coffee,alcohol
2216,276.69,330.8,3.47,119.64
2217,359.89,366.58,12.84,67.7
2218,666.68,537.5,2.31,44.88
2219,1668.56,793.33,8.83,85.1
2220,314.63,206.08,12.26,149.61
2221,541.07,150.85,6.65,100.07
2222,590.46,272.64,21.59,135.13
2223,607.54,484.26,52.84,175.15
2224,1392.61,416.57,22.55,67.93
2225,442.27,477.53,97.73,131.72
2226,2370.1,807.56,4.95,133.11
2227,266.68,86.7,24.98,37.77
2228,593.39,956.79,16.66,69.43
2229,1376.46,247.29,20.78,76.63
2230,2217.67,834.09,17.33,62.68
2231,702.34,214.18,14.71,60.67
2232,582.28,92.25,0.59,169.43
2233,729.02,287.53,12.72,58.37
2234,739.01,260.39,5.86,23.41
2235,606.31,368.87,51.98,132.46
2236,1517.59,409.63,9.2,54.61
2237,685.57,134.65,23.89,54.52
2238,882.72,161.2,14.69,32.47
2239,1822.8,201.89,64.38,115.93
2240,1778.19,780.64,19.25,74.96
2241,676.85,250.0,21.28,43.13
2242,423.49,509.6,27.44,190.59
2243,2128.88,500.81,21.06,111.39
2244,596.74,124.36,4.4,55.77
2245,839.69,415.63,9.09,57.33
2246,2896.81,978.51,18.41,91.93
2247,839.1,368.33,14.11,192.33
2248,1182.35,175.23,18.25,56.62
2249,607.47,175.67,0.91,33.73
2250,567.0,140.76,9.99,146.78
2251,568.64,95.35,23.85,79.69
2252,332.36,452.5,12.08,96.27
2253,279.27,216.8,17.71,38.33
2254,598.51,246.26,0.67,91.8
2255,1904.29,713.83,84.18,31.6
2256,1423.17,180.54,12.41,60.96
2257,597.48,325.97,23.82,48.24
2258,819.27,154.12,6.62,69.98
2259,2633.96,532.57,0.59,42.8
2260,620.5,167.67,0.1,74.92
2261,1127.13,490.45,45.69,44.81
2262,714.17,177.56,1.07,119.03
2263,678.45,131.57,5.28,68.9
2264,1166.76,644.56,27.46,112.01
2265,732.83,359.27,48.92,88.88
2266,656.93,291.92,15.24,132.37
2267,822.13,193.98,16.52,72.45
2268,326.99,244.9,0.69,78.28
2269,751.38,195.37,22.8,41.6
2270,822.66,315.8,10.68,149.89
2271,664.39,321.97,46.84,117.82
2272,999.13,340.55,87.0,139.88
2273,408.82,725.91,111.01,132.32
2274,1280.12,195.0,2.72,61.12
2275,763.73,387.97,52.51,60.1
2276,1402.84,183.75,15.23,100.58
2277,645.67,89.18,10.6,87.6
2278,1201.33,440.8,21.27,41.69
2279,599.13,145.72,5.32,129.39
2280,532.14,111.55,6.0,66.8
2281,249.23,103.75,22.29,83.86
2282,1524.66,501.67,92.17,133.46
2283,593.74,341.73,70.02,58.04
2284,340.99,281.02,3.62,56.93
2285,703.12,584.46,24.79,57.17
2286,1750.59,381.27,43.11,52.66
2287,521.07,87.93,5.62,63.28
2288,408.46,526.25,82.95,137.14
2289,1258.97,252.34,74.62,115.07
2290,963.38,147.47,4.87,126.59
2291,356.8,163.54,7.16,59.59
2292,1315.51,853.22,58.19,75.9
2293,1477.83,540.1,52.34,92.92
2294,354.63,233.2,19.33,74.12
2295,1047.86,751.54,23.46,162.85
2296,884.77,593.54,100.51,195.56
2297,2060.76,918.19,68.29,122.3
2298,373.08,533.77,41.02,191.03
2299,1683.33,702.15,13.93,196.79
2300,514.45,158.88,24.7,68.56
2301,817.6,222.09,6.98,69.29
2302,312.08,268.99,24.47,121.97
2303,2491.15,1068.51,10.41,104.28
2304,910.04,543.72,16.25,101.8
2305,270.01,184.87,20.67,49.46
2306,1720.49,160.26,12.64,93.62
2307,671.87,176.11,10.46,101.11
2308,421.06,434.61,18.91,57.09
2309,589.58,234.72,1.18,107.01
2310,869.26,421.12,53.5,77.93
2311,292.83,122.64,23.75,47.31
2312,794.4,171.54,24.3,59.08
2313,1251.5,600.32,15.39,106.44
2314,542.3,165.15,18.9,42.49
2315,545.31,112.97,23.05,36.56
2316,264.23,226.04,21.79,63.18
2317,1586.31,445.29,51.91,132.74
2318,1030.26,171.46,22.74,79.05
2319,951.5,448.76,12.04,59.18
2320,872.57,486.84,119.14,75.29
2321,772.09,131.48,15.03,72.15
2322,865.19,941.65,39.81,87.32
2323,753.37,294.15,1.62,102.35
2324,1078.05,218.89,14.69,101.52
2325,640.94,247.35,0.67,75.63
2326,534.72,236.59,20.42,94.56
2327,813.72,400.77,50.55,72.23
2328,304.38,163.65,19.02,74.73
2329,521.72,194.29,2.64,84.76
2330,774.51,655.81,69.59,78.58
2331,1712.07,403.49,63.79,46.39
2332,369.45,405.0,19.89,161.68
2333,834.47,171.29,3.16,48.63
2334,973.73,524.99,4.58,123.7
2335,316.39,100.9,16.58,128.36
2336,343.93,166.67,8.14,80.87
2337,1131.89,710.28,24.4,134.8
2338,1857.87,522.19,103.76,138.01
2339,308.69,221.31,3.03,82.31
2340,732.27,355.52,67.04,126.01
2341,724.18,390.27,39.13,68.48
2342,728.93,185.13,9.08,124.44
2343,939.04,278.56,12.64,85.68
2344,623.54,445.15,88.34,126.31
2345,1056.33,273.6,16.93,90.51
2346,510.89,588.03,61.95,117.58
2347,380.57,513.4,3.54,63.11
2348,386.57,678.58,55.48,38.52
2349,477.38,546.07,55.59,87.48
2350,316.7,485.23,118.34,90.25
2351,533.35,185.81,17.24,71.07
2352,306.63,224.71,3.34,46.41
2353,373.05,488.5,8.0,55.32
2354,583.81,209.45,9.38,98.77
2355,659.22,236.54,1.81,88.45
2356,1538.58,336.26,46.22,62.41
2357,512.08,673.49,8.58,87.09
2358,672.21,179.67,7.41,53.76
2359,954.88,610.11,17.2,129.9
2360,2165.55,534.01,23.66,79.21
2361,1055.88,667.03,28.35,120.34
2362,1691.28,258.2,110.79,68.25
2363,697.56,200.49,4.91,99.37
2364,680.04,295.88,16.92,83.56
2365,1075.79,267.05,16.4,34.27
2366,1965.42,451.0,10.11,162.67
2367,302.15,329.67,9.85,122.24
2368,2359.62,622.01,75.98,55.2
2369,1385.0,912.79,114.32,101.45
2370,1069.95,130.87,16.58,34.68
2371,1698.07,446.32,79.1,95.22
2372,336.66,220.96,20.43,54.39
2373,557.66,218.53,4.04,94.15
2374,1915.05,469.01,40.81,98.85
2375,662.17,184.35,8.6,34.98
2376,319.27,408.05,17.36,106.48
2377,508.94,533.48,50.72,65.95
2378,637.49,280.9,14.43,47.16
2379,2242.36,575.17,12.39,122.84
2380,280.46,245.1,22.95,34.51
2381,674.2,220.57,22.64,47.06
2382,809.93,196.52,16.71,25.44
2383,961.4,201.79,1.76,97.26
2384,373.97,164.86,17.73,57.24
2385,1145.57,783.26,67.07,135.19
2386,1172.88,500.12,22.07,102.31
2387,1160.46,442.93,4.44,81.57
2388,792.58,102.28,19.62,99.73
2389,522.82,156.18,3.91,98.1
2390,575.59,161.82,20.0,101.63
2391,464.84,1259.56,10.28,70.65
2392,447.2,737.71,105.87,136.22
2393,1248.94,185.78,12.79,123.61
2394,412.01,587.68,56.98,196.68
2395,336.85,383.78,61.19,86.73
2396,837.37,342.7,97.0,73.53
2397,635.72,411.69,22.37,68.16
2398,536.05,404.7,19.76,120.0
2399,678.86,349.88,12.16,37.17
2400,686.49,323.06,0.21,77.2
2401,935.96,663.32,49.9,33.95
2402,314.46,119.86,18.55,75.81
2403,354.98,182.21,49.86,67.66
2404,340.35,457.18,59.28,107.22
2405,327.83,543.52,6.04,146.89
2406,1124.75,356.67,7.35,49.4
2407,677.61,166.37,22.98,41.9
2408,1178.39,471.22,111.87,140.99
2409,549.64,73.15,5.09,34.85
2410,1548.94,267.28,62.21,103.46
2411,500.1,164.66,10.54,32.48
2412,348.3,404.85,89.31,98.97
2413,1502.78,415.94,83.11,90.6
2414,284.93,163.48,16.62,88.95
2415,302.11,320.45,11.55,126.67
2416,692.0,116.87,2.36,68.54
2417,651.13,174.86,81.43,144.64
2418,341.17,360.91,79.42,154.6
2419,700.44,528.59,68.19,73.05
2420,648.07,408.81,1.41,92.7
2421,714.28,347.13,71.94,48.51
2422,399.86,395.34,18.43,179.13
2423,583.82,280.46,17.18,46.45
2424,1068.43,192.09,102.01,82.49
2425,462.42,523.84,99.92,134.53
2426,973.72,423.07,8.62,41.17
2427,1015.23,179.31,10.27,118.98
2428,295.71,345.48,4.38,82.8
2429,1152.15,661.92,99.97,37.94
2430,1120.76,829.22,17.9,42.21
2431,861.77,293.13,75.43,43.27
2432,1025.13,288.64,7.85,79.6
2433,311.27,245.1,15.5,17.34
2434,1036.02,515.7,18.46,145.06
2435,707.87,232.73,4.28,50.44
2436,641.5,104.71,12.5,93.5
2437,1195.56,525.56,84.23,56.71
2438,1077.3,247.84,1.98,131.22
2439,1499.91,208.2,24.56,58.67
2440,361.78,758.39,11.45,87.61
2441,305.43,462.4,8.62,145.9
2442,934.72,286.5,14.52,86.72
2443,918.36,212.74,16.8,60.29
2444,1134.75,313.05,5.86,89.07
2445,1453.69,281.91,13.77,137.05
2446,991.21,203.09,21.42,114.61
2447,944.17,761.84,5.54,32.72
2448,378.76,791.3,103.26,116.86
2449,571.81,304.86,7.73,161.99
2450,1309.18,173.77,19.22,72.63
2451,958.34,491.95,5.48,106.48
2452,808.37,144.82,17.42,41.63
2453,895.08,238.54,20.93,69.13
2454,1056.13,339.35,22.68,72.96
2455,485.7,562.33,89.81,134.33
2456,1175.54,156.32,60.12,189.39
2457,990.17,202.81,18.05,116.64
2458,1081.44,490.33,17.82,52.43
2459,1436.44,573.13,4.34,114.19
2460,1111.82,211.48,0.8,60.68
2461,781.65,379.0,18.38,17.13
2462,326.13,184.71,8.73,60.84
2463,1186.1,543.48,85.87,138.33
2464,654.09,193.83,23.16,74.36
2465,366.44,647.37,6.07,107.1
2466,388.11,961.77,7.23,120.0
2467,2485.2,854.67,111.96,131.74
2468,388.1,799.87,90.38,56.25
2469,830.08,267.17,5.96,90.54
2470,1434.82,351.48,11.17,137.7
2471,592.92,275.89,70.0,65.21
2472,758.46,282.53,7.95,25.95
2473,756.62,458.23,42.88,49.72
2474,1224.18,237.23,24.85,77.23
2475,2179.12,692.22,34.31,147.22
2476,1300.33,362.17,60.84,65.06
2477,419.07,702.56,82.92,189.63
2478,419.99,444.13,82.66,94.83
2479,299.48,250.28,8.97,172.24
2480,596.95,324.46,20.5,55.6
2481,655.51,105.48,17.61,117.64
2482,573.3,147.8,24.24,93.53
2483,1337.84,203.78,11.06,88.11
2484,433.12,581.24,19.4,134.59
2485,873.7,677.68,79.19,135.89
2486,594.64,203.02,18.26,52.03
2487,868.51,190.8,22.13,45.49
2488,1622.52,321.98,10.15,42.58
2489,718.45,259.83,23.57,130.92
2490,820.92,306.82,101.63,121.8
2491,1261.11,441.49,6.6,76.02
2492,820.27,218.41,5.02,93.33
2493,290.03,248.89,17.05,98.85
2494,1162.88,185.39,15.8,76.02
2495,1660.46,722.05,13.54,56.65
2496,1268.91,178.11,5.1,111.43
2497,318.48,172.2,13.63,50.99
2498,655.25,120.21,0.26,28.0
2499,641.4,156.86,17.05,53.96
2500,290.41,209.65,24.26,135.5
2501,809.27,220.29,4.39,81.48
2502,320.37,349.88,3.42,21.39
2503,746.24,546.27,11.84,54.86
2504,724.25,145.01,11.16,83.39
2505,1398.71,93.79,11.07,126.83
2506,1007.1,248.4,7.26,122.74
2507,970.82,446.21,3.46,87.05
2508,343.52,224.89,23.07,132.53
2509,1243.67,167.85,8.72,85.16
2510,271.7,205.54,10.18,80.58
2511,334.3,581.35,50.23,173.53
2512,371.11,148.25,4.95,29.31
2513,278.98,292.21,0.32,92.35
2514,698.28,430.98,13.86,82.61
2515,622.87,566.25,55.38,36.71
2516,587.52,122.75,17.28,99.19
2517,857.43,268.28,6.48,130.05
2518,1452.92,1020.1,96.33,129.97
2519,710.0,173.97,14.92,81.49
2520,315.11,194.86,12.65,45.51
2521,617.7,153.28,21.71,91.99
2522,413.46,319.65,82.09,71.77
2523,922.91,563.61,8.28,52.32
2524,1111.47,378.83,79.89,37.01
2525,673.9,261.33,8.52,88.67
2526,823.57,248.03,95.28,95.22
2527,393.65,1235.95,42.2,148.36
2528,297.93,250.27,2.33,86.19
2529,375.58,727.31,114.81,132.99
2530,330.04,284.48,31.43,36.47
2531,1186.53,150.63,20.35,90.33
2532,373.24,669.35,21.78,24.51
2533,1510.77,360.02,11.65,36.46
2534,329.25,281.16,51.82,123.43
2535,372.75,344.1,24.01,91.97
2536,1388.37,290.95,21.4,71.98
2537,656.74,443.18,15.17,62.52
2538,505.67,510.84,45.33,142.28
2539,626.18,240.0,4.58,45.07
2540,361.63,181.44,16.47,47.96
2541,247.55,175.35,24.32,118.83
2542,814.09,187.87,14.48,36.7
2543,1105.03,97.98,20.95,33.69
2544,612.99,339.97,19.15,92.27
2545,301.97,399.87,6.55,161.18
2546,846.12,319.09,14.58,66.79
2547,302.72,193.3,17.68,112.27
2548,314.07,158.76,8.06,95.95
2549,1198.86,309.19,3.88,136.59
2550,1694.64,560.0,9.32,143.88
2551,259.08,111.97,7.62,132.51
2552,1789.82,856.4,23.53,107.99
2553,1010.3,809.67,8.32,67.02
2554,684.95,294.5,23.01,72.06
2555,1007.6,590.14,68.76,187.14
2556,1337.41,215.12,8.67,84.55
2557,618.22,204.62,1.97,47.55
2558,396.35,1212.61,92.28,110.68
2559,1249.16,481.84,60.63,57.82
2560,1329.26,197.99,0.13,149.22
2561,885.19,747.99,6.79,52.72
2562,614.95,344.49,7.68,110.19
2563,1741.42,415.75,14.36,78.15
2564,1605.82,450.78,44.72,167.28
2565,1024.39,206.99,12.7,113.42
2566,1093.63,500.51,109.61,72.02
2567,858.15,842.63,109.54,73.2
2568,2524.71,587.61,0.38,111.74
2569,611.84,232.88,24.33,49.46
2570,821.08,365.89,32.1,95.98
2571,1098.23,335.43,7.75,68.97
2572,324.01,87.67,10.61,41.36
2573,1260.6,352.03,5.58,121.3
2574,1063.45,114.82,12.43,42.51
2575,1274.95,288.15,24.2,97.54
2576,690.26,144.52,13.89,104.81
2577,328.24,222.45,2.79,44.64
2578,1866.26,841.27,2.75,144.12
2579,1136.1,169.47,11.44,79.93
2580,534.05,184.28,11.54,63.61
2581,563.5,96.72,18.21,152.66
2582,774.73,280.52,16.99,77.7
2583,515.34,150.04,15.41,81.23
2584,1456.56,94.92,15.91,51.76
2585,373.16,524.01,4.31,105.82
2586,822.27,415.09,13.64,59.85
2587,315.67,146.61,18.04,83.38
2588,307.75,181.08,14.47,99.35
2589,1463.88,369.58,17.62,148.32
2590,839.79,477.61,82.42,113.12
2591,1760.19,309.78,61.3,84.82
2592,1423.3,213.69,5.05,77.05
2593,2563.43,425.73,37.33,74.7
2594,905.71,524.22,21.65,138.82
2595,650.75,213.83,8.65,171.3
2596,733.04,269.32,8.82,75.28
2597,859.92,200.91,24.95,94.96
2598,1542.84,109.81,20.49,73.41
2599,524.99,209.55,16.19,83.95
2600,299.73,191.53,17.94,96.57
2601,635.49,337.69,15.4,140.42
2602,393.35,395.1,10.34,99.3
2603,520.47,108.41,5.95,95.01
2604,528.81,228.43,4.92,83.18
2605,907.89,486.57,7.11,175.62
2606,467.51,1055.29,87.87,60.17
2607,914.92,312.2,111.53,194.77
2608,544.01,401.08,17.61,137.65
2609,1130.77,204.72,8.71,113.92
2610,954.64,604.61,107.33,187.9
2611,943.78,191.42,22.29,69.71
2612,652.49,111.67,4.57,52.16
2613,1709.03,377.11,16.89,60.17
2614,862.87,300.9,23.21,27.15
2615,1954.73,811.59,8.12,37.88
2616,744.47,343.65,15.84,120.59
2617,744.75,379.63,88.61,147.24
2618,1929.71,989.79,24.52,77.27
2619,325.62,452.4,18.56,97.4
2620,1164.14,266.37,49.67,136.91
2621,914.25,312.91,15.31,34.07
2622,652.37,158.08,0.79,90.68
2623,1474.79,427.78,9.06,60.9
2624,567.21,506.39,4.02,24.2
2625,965.87,404.6,56.92,44.41
2626,343.82,105.52,17.4,61.32
2627,604.02,430.48,42.62,143.56
2628,364.07,569.88,65.02,33.0
2629,603.54,275.87,20.93,114.43
2630,1533.12,329.11,70.81,38.86
2631,656.57,349.82,10.91,108.02
2632,470.56,794.77,83.81,37.17
2633,776.57,228.77,3.82,94.89
2634,832.36,555.2,64.66,136.08
2635,266.04,263.89,14.73,145.21
2636,262.55,217.17,17.3,36.28
2637,393.06,224.36,12.93,85.86
2638,278.42,167.96,24.79,68.06
2639,569.25,140.3,6.36,94.76
2640,617.53,296.82,0.46,76.55
2641,611.54,420.12,18.09,112.26
2642,405.36,348.82,117.65,62.69
2643,633.77,285.81,20.09,44.23
2644,1155.4,252.68,15.65,85.74
2645,639.96,175.54,17.61,114.88
2646,1291.97,311.76,20.53,123.07
2647,825.32,163.87,7.85,27.79
2648,569.31,298.36,12.66,37.13
2649,1703.16,194.66,96.22,40.08
2650,609.92,280.2,0.21,30.35
2651,324.45,238.36,9.64,65.35
2652,286.29,319.86,3.96,140.13
2653,694.79,208.58,21.58,113.52
2654,564.55,223.5,12.59,100.43
2655,753.49,343.64,31.15,36.44
2656,333.3,230.59,14.89,117.3
2657,918.53,1047.68,64.5,75.66
2658,1326.03,148.76,1.0,68.03
2659,973.83,455.28,75.18,134.8
2660,598.3,559.59,21.59,103.52
2661,1070.27,97.45,24.68,73.52
2662,829.7,304.95,3.6,78.85
2663,1001.15,511.72,26.15,58.46
2664,1376.13,76.98,10.75,103.85
2665,1555.13,139.7,8.16,34.51
2666,823.94,527.45,85.08,81.25
2667,515.48,110.61,4.51,62.24
2668,923.15,307.03,1.86,145.64
2669,790.38,256.82,87.66,31.99
2670,1351.23,494.72,28.87,66.44
2671,1072.61,265.97,23.54,61.62
2672,337.12,463.94,18.18,67.73
2673,326.85,274.84,21.18,83.23
2674,302.85,92.35,23.66,61.79
2675,708.8,215.28,14.73,50.13
2676,506.09,772.32,50.53,62.01
2677,1385.69,719.3,2.42,147.18
2678,311.18,202.21,15.29,93.23
2679,429.7,362.45,0.1,95.44
2680,340.48,350.21,4.64,74.44
2681,1295.42,1128.65,14.67,105.53
2682,989.48,175.46,7.17,97.61
2683,681.68,227.66,6.22,138.23
2684,1711.47,660.28,12.89,148.13
2685,2392.58,594.87,9.3,71.54
2686,252.26,132.61,13.63,188.05
2687,333.62,114.16,19.9,108.36
2688,643.27,280.39,8.46,105.44
2689,1064.29,422.93,75.46,36.22
2690,397.05,389.16,64.34,30.5
2691,377.05,400.55,13.7,57.04
2692,1100.78,284.41,8.87,34.64
2693,521.0,342.8,0.18,113.56
2694,1771.35,500.97,105.28,83.59
2695,314.07,198.91,7.09,96.39
2696,1396.42,331.8,20.56,50.79
2697,607.08,121.23,10.23,84.32
2698,453.69,771.29,11.26,66.94
2699,1826.28,260.86,7.31,24.79
2700,1519.83,373.81,48.16,28.54
2701,388.85,742.56,75.03,135.28
2702,331.62,105.89,24.55,51.8
2703,788.13,588.06,66.66,164.84
2704,433.27,455.3,12.91,117.31
2705,745.25,145.33,1.2,93.04
2706,571.87,132.31,8.61,76.17
2707,1640.37,277.17,20.0,101.16
2708,1866.43,483.14,60.69,133.53
2709,660.22,415.56,24.37,63.05
2710,456.68,577.86,108.12,39.13
2711,281.63,166.38,22.48,64.39
2712,459.99,644.62,11.86,117.76
2713,727.34,192.5,28.91,102.12
2714,579.69,318.23,22.37,109.52
2715,517.28,379.13,22.02,89.09
2716,971.77,224.83,2.68,135.35
2717,1150.51,109.01,14.13,146.61
2718,564.97,141.18,21.59,51.07
2719,1379.02,254.26,22.83,52.71
2720,861.61,825.43,21.99,118.07
2721,356.76,473.32,68.06,36.01
2722,655.97,230.59,24.74,31.29
2723,1163.03,276.67,9.64,82.15
2724,862.37,440.2,67.92,102.76
2725,902.4,148.94,18.4,48.04
2726,1839.51,517.45,91.27,89.52
2727,399.83,337.14,7.92,199.41
2728,306.05,155.56,12.61,93.19
2729,904.24,100.19,21.66,139.47
2730,1359.95,229.17,19.88,130.26
2731,1428.44,136.59,14.65,28.84
2732,663.69,376.8,1.05,78.55
2733,1291.13,151.71,2.23,133.96
2734,568.7,132.24,9.37,71.94
2735,652.42,317.1,9.59,43.32
2736,299.25,186.67,7.45,20.62
2737,307.05,191.49,16.26,25.48
2738,798.18,202.87,15.17,97.98
2739,541.06,129.57,17.11,48.05
2740,366.4,569.61,40.22,107.11
2741,557.75,311.84,23.18,130.4
2742,820.16,210.37,11.42,80.03
2743,791.45,685.03,55.93,146.2
2744,1199.22,359.5,78.18,74.6
2745,1421.99,294.26,5.43,40.81
2746,452.46,982.26,1.55,37.03
2747,1438.3,749.6,2.52,40.56
2748,243.65,236.98,7.74,87.41
2749,1408.8,312.67,16.13,63.5
2750,845.03,899.11,88.71,61.06
2751,952.9,92.74,4.78,128.17
2752,613.91,343.18,0.9,73.05
2753,1142.2,390.36,16.71,78.46
2754,905.5,716.76,117.39,40.42
2755,594.96,136.89,2.18,41.64
2756,1243.96,193.98,8.88,44.46
2757,273.92,124.44,14.83,57.92
2758,1310.6,1055.21,12.2,72.68
2759,603.04,352.54,9.6,75.81
2760,821.44,752.79,4.14,52.87
2761,879.65,500.57,85.8,90.11
2762,937.71,215.38,22.12,180.72
2763,1178.83,918.01,46.43,75.35
2764,836.12,701.87,8.31,97.54
2765,381.33,257.72,81.79,121.81
2766,377.02,378.7,18.98,97.89
2767,2241.77,1078.62,75.72,63.45
2768,1593.82,299.29,115.88,114.85
2769,1202.66,748.34,48.92,101.57
2770,708.67,261.91,5.25,104.34
2771,348.61,443.31,8.38,170.97
2772,1537.25,343.16,96.38,50.02
2773,653.98,138.86,23.73,87.53
2774,650.19,350.64,115.35,42.4
2775,2438.89,681.64,4.93,109.76
2776,710.58,313.71,8.89,54.86
2777,341.4,522.67,104.7,146.32
2778,977.65,891.86,66.66,43.84
2779,1459.17,226.24,5.1,115.15
2780,382.92,509.08,11.84,68.63
2781,292.93,398.18,50.64,149.77
2782,1284.53,140.15,13.31,63.79
2783,695.29,120.15,14.25,21.23
2784,498.49,611.33,19.7,62.53
2785,298.47,518.99,10.32,32.72
2786,932.1,900.59,45.21,149.08
2787,608.31,216.65,10.43,67.71
2788,696.12,303.36,40.06,91.28
2789,731.63,268.89,1.49,93.48
2790,668.17,228.29,0.62,25.01
2791,1135.93,161.08,9.81,57.38
2792,560.94,94.34,9.61,41.83
2793,1578.57,349.69,4.97,138.9
2794,1444.75,285.67,46.36,107.98
2795,569.69,328.8,7.3,32.62
2796,350.63,195.43,1.14,133.51
2797,1840.65,624.64,86.96,94.61
2798,1008.44,985.59,6.46,134.3
2799,611.66,110.26,17.32,59.08
2800,376.2,431.14,23.27,108.16
2801,1920.99,809.59,58.85,42.45
2802,515.31,155.95,5.27,38.07
2803,853.48,214.99,21.77,76.36
2804,288.19,229.98,16.14,24.3
2805,1525.54,268.35,2.13,108.02
2806,666.15,197.69,9.15,44.74
2807,897.24,571.77,89.09,20.21
2808,960.28,893.3,10.59,106.02
2809,1522.29,515.04,69.56,99.83
2810,1051.69,307.46,16.44,93.45
2811,646.17,247.37,8.7,59.84
2812,883.03,665.18,46.08,139.76
2813,641.76,169.1,19.89,33.85
2814,938.79,443.25,74.41,43.28
2815,1516.57,1051.67,63.42,76.62
2816,374.12,427.43,32.01,51.1
2817,1316.14,157.12,17.37,45.36
2818,610.62,284.07,13.08,197.48
2819,327.68,186.38,3.03,198.11
2820,644.92,242.13,81.92,122.78
2821,970.84,270.8,8.83,44.34
2822,1463.54,899.21,52.04,70.93
2823,972.87,546.75,30.07,137.02
2824,610.79,236.76,20.6,30.89
2825,590.61,671.97,3.43,48.66
2826,698.97,435.45,18.05,42.33
2827,348.71,427.79,15.18,99.89
2828,1205.19,778.8,66.09,56.8
2829,1501.89,673.02,117.71,107.83
2830,632.73,563.13,94.6,171.43
2831,635.61,232.08,27.0,42.5
2832,1959.64,719.65,16.5,44.86
2833,1287.02,181.07,3.26,92.1
2834,1253.3,1069.14,75.07,100.52
2835,1130.75,164.8,16.79,59.5
2836,569.1,185.57,11.46,60.43
2837,603.75,165.85,20.55,19.43
2838,301.9,218.06,10.3,162.72
2839,1156.04,364.46,23.79,52.37
2840,1436.19,414.01,22.89,55.0
2841,602.49,322.11,25.22,125.68
2842,767.7,628.95,89.53,39.22
2843,571.51,220.47,19.9,61.56
2844,307.44,113.45,18.95,22.92
2845,643.27,227.26,2.24,67.25
2846,1284.15,261.41,60.27,50.78
2847,794.38,364.37,84.84,40.45
2848,297.45,353.17,26.91,148.31
2849,602.03,180.36,13.31,74.41
2850,974.2,200.48,22.77,47.89
2851,749.1,701.36,16.31,148.52
2852,1135.14,945.58,57.73,66.0
2853,632.05,115.24,22.85,119.02
2854,1335.38,174.11,19.49,90.82
2855,1312.89,769.24,93.39,102.86
2856,674.63,559.44,2.69,107.41
2857,987.55,144.16,23.28,36.36
2858,1197.41,446.22,106.25,109.03
2859,289.15,260.59,12.79,184.36
2860,550.13,100.17,20.64,126.16
2861,967.47,581.97,3.83,39.56
2862,688.99,521.7,110.31,32.22
2863,306.6,123.59,5.74,69.5
2864,1509.24,525.04,54.87,44.38
2865,358.67,304.12,21.17,127.75
2866,1295.78,272.94,24.92,85.95
2867,1096.99,295.63,22.01,77.68
2868,594.39,167.72,4.28,39.77
2869,326.32,596.7,21.54,95.91
2870,772.32,201.51,4.89,128.4
2871,321.83,132.38,19.51,57.74
2872,707.35,271.92,6.07,27.77
2873,1548.33,252.14,11.39,64.57
2874,1234.15,184.94,6.93,69.22
2875,794.45,289.08,7.55,61.31
2876,1118.98,269.6,16.48,40.32
2877,961.43,103.69,20.05,38.93
2878,604.96,169.94,0.47,118.22
2879,912.98,540.51,3.64,88.63
2880,1447.98,355.4,118.65,78.89
2881,1581.71,567.41,13.57,144.48
2882,615.07,438.54,10.78,35.42
2883,569.33,176.47,21.02,138.69
2884,490.43,470.2,99.92,174.92
2885,503.79,89.37,23.01,129.52
2886,295.36,285.37,22.09,56.15
2887,794.78,766.16,59.16,44.95
2888,1153.4,496.99,13.9,74.5
2889,702.69,159.32,7.25,63.3
2890,260.5,322.39,22.91,48.24
2891,740.82,935.63,25.26,140.14
2892,316.18,280.9,23.33,35.4
2893,909.45,504.02,9.75,44.14
2894,1735.72,685.03,20.6,141.63
2895,358.62,530.87,20.11,39.81
2896,512.26,197.23,14.53,57.27
2897,338.64,735.47,18.75,119.75
2898,1474.1,399.41,26.49,70.58
2899,821.33,740.31,50.48,127.1
2900,569.88,248.05,17.55,72.36
2901,813.01,127.27,23.34,197.96
2902,692.7,474.1,22.74,71.46
2903,1085.41,172.2,23.0,94.08
2904,1349.77,198.05,13.15,38.43
2905,1327.45,542.07,15.93,96.86
2906,294.97,189.76,20.76,138.26
2907,665.82,141.84,7.48,55.37
2908,998.34,134.66,12.5,142.57
2909,1343.18,276.8,2.94,68.67
2910,1255.26,267.87,3.85,99.55
2911,594.33,265.42,28.32,38.21
2912,1971.44,799.18,78.86,118.6
2913,1045.47,261.29,23.55,82.81
2914,539.92,159.69,20.78,79.79
2915,1281.17,373.46,4.57,87.34
2916,512.92,786.05,87.01,132.84
2917,1241.7,182.99,13.51,95.99
2918,520.7,202.46,16.16,54.73
2919,744.72,349.72,99.09,72.04
2920,505.38,186.34,22.44,106.02
2921,1347.79,295.94,10.91,149.76
2922,1865.9,315.51,22.09,34.78
2923,605.88,233.95,10.89,49.32
2924,985.49,323.39,117.52,88.87
2925,571.83,228.82,15.21,147.63
2926,625.31,298.96,19.9,86.06
2927,542.6,214.22,7.97,43.78
2928,358.64,368.38,14.73,49.14
2929,380.25,405.6,17.9,36.67
2930,364.23,325.63,119.58,100.82
2931,1159.13,657.88,18.58,34.8
2932,594.87,302.67,14.65,80.93
2933,598.68,193.66,8.57,164.98
2934,990.45,203.25,12.22,64.41
2935,1252.71,146.99,10.65,117.45
2936,854.91,353.21,2.86,69.29
2937,622.28,182.97,23.12,25.77
2938,642.47,408.4,12.69,138.16
